VENTMACH,VENTTUBE,HYPOVOLEMIA,DISCONNECT,STROKEVOLUME,MINVOLSET
HIGH,HIGH,False,False,NORMAL,HIGH
NORMAL,ZERO,False,True,NORMAL,NORMAL
LOW,ZERO,False,False,NORMAL,NORMAL
LOW,ZERO,False,False,HIGH,LOW
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,HIGH,False,False,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,HIGH,False,False,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
LOW,ZERO,False,True,NORMAL,LOW
NORMAL,ZERO,True,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,NORMAL,False,True,NORMAL,HIGH
ZERO,ZERO,True,False,NORMAL,NORMAL
HIGH,HIGH,False,False,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,ZERO,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,ZERO,False,False,LOW,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,ZERO,True,False,HIGH,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
HIGH,HIGH,True,False,LOW,HIGH
HIGH,HIGH,True,False,NORMAL,HIGH
NORMAL,ZERO,False,True,NORMAL,NORMAL
LOW,ZERO,False,False,NORMAL,LOW
NORMAL,LOW,True,False,LOW,NORMAL
LOW,ZERO,False,False,NORMAL,LOW
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,ZERO,False,False,NORMAL,NORMAL
ZERO,ZERO,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,HIGH,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
LOW,ZERO,True,False,NORMAL,LOW
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,HIGH,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,HIGH,False,False,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,HIGH,False,False,HIGH,HIGH
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
LOW,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
LOW,ZERO,False,False,NORMAL,NORMAL
HIGH,HIGH,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
LOW,ZERO,False,True,NORMAL,LOW
HIGH,HIGH,False,False,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
LOW,ZERO,False,False,NORMAL,LOW
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
LOW,ZERO,True,True,NORMAL,LOW
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,NORMAL,False,False,NORMAL,NORMAL
NORMAL,ZERO,True,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,ZERO,False,False,LOW,NORMAL
ZERO,ZERO,False,False,NORMAL,LOW
NORMAL,LOW,False,False,LOW,NORMAL
LOW,ZERO,False,False,NORMAL,LOW
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
LOW,ZERO,False,False,NORMAL,LOW
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,ZERO,False,False,NORMAL,NORMAL
ZERO,ZERO,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,NORMAL,True,False,LOW,NORMAL
ZERO,ZERO,False,False,NORMAL,NORMAL
ZERO,ZERO,False,False,NORMAL,NORMAL
HIGH,HIGH,True,False,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,NORMAL,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,ZERO,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,True,True,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,NORMAL,True,True,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,True,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
LOW,ZERO,False,False,NORMAL,LOW
NORMAL,LOW,True,False,NORMAL,NORMAL
LOW,ZERO,False,True,NORMAL,LOW
NORMAL,LOW,True,False,NORMAL,NORMAL
LOW,ZERO,False,False,NORMAL,LOW
ZERO,ZERO,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
LOW,ZERO,False,False,NORMAL,LOW
NORMAL,ZERO,False,True,NORMAL,NORMAL
HIGH,HIGH,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,ZERO,False,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
LOW,ZERO,False,False,NORMAL,LOW
LOW,ZERO,False,False,NORMAL,LOW
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
ZERO,ZERO,False,False,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
LOW,ZERO,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
LOW,LOW,False,False,HIGH,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,HIGH,False,False,NORMAL,HIGH
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,HIGH,False,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,NORMAL,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
ZERO,ZERO,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,ZERO,True,False,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,HIGH,True,False,NORMAL,HIGH
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,LOW,False,True,HIGH,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
ZERO,ZERO,True,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
LOW,ZERO,False,False,LOW,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,HIGH,True,False,LOW,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,ZERO,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,HIGH,True,False,NORMAL,HIGH
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
LOW,ZERO,False,True,NORMAL,LOW
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,HIGH,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
HIGH,HIGH,False,False,NORMAL,NORMAL
NORMAL,ZERO,True,True,LOW,NORMAL
NORMAL,ZERO,False,True,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
LOW,LOW,False,False,NORMAL,LOW
LOW,ZERO,False,False,NORMAL,LOW
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,ZERO,True,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
ZERO,ZERO,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,ZERO,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,NORMAL,True,True,LOW,HIGH
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
HIGH,HIGH,False,False,LOW,HIGH
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,ZERO,False,True,LOW,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
HIGH,HIGH,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
LOW,ZERO,False,True,NORMAL,LOW
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,HIGH,False,False,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,ZERO,False,False,HIGH,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,HIGH,False,True,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
HIGH,NORMAL,False,True,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
LOW,ZERO,True,False,LOW,LOW
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,HIGH,False,False,NORMAL,HIGH
LOW,ZERO,True,False,LOW,LOW
NORMAL,ZERO,False,True,NORMAL,NORMAL
HIGH,HIGH,False,False,NORMAL,HIGH
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,LOW
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,ZERO,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,ZERO,True,True,LOW,NORMAL
LOW,ZERO,False,False,LOW,LOW
ZERO,ZERO,False,False,NORMAL,HIGH
LOW,ZERO,True,False,LOW,LOW
LOW,ZERO,False,True,NORMAL,LOW
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,ZERO,True,True,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,ZERO,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
HIGH,HIGH,False,False,LOW,HIGH
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,HIGH,False,False,LOW,HIGH
HIGH,HIGH,False,False,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,ZERO,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,ZERO,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,ZERO,True,False,NORMAL,NORMAL
ZERO,ZERO,False,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,HIGH,True,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,ZERO,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,HIGH,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
ZERO,ZERO,True,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
LOW,ZERO,True,False,NORMAL,LOW
LOW,ZERO,False,False,NORMAL,LOW
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,HIGH,False,False,NORMAL,HIGH
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
LOW,ZERO,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
LOW,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,HIGH,False,False,NORMAL,NORMAL
HIGH,HIGH,True,False,NORMAL,HIGH
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,ZERO,True,False,NORMAL,NORMAL
ZERO,ZERO,True,False,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,HIGH,True,False,LOW,HIGH
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,ZERO,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
ZERO,NORMAL,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,LOW,True,False,LOW,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,ZERO,True,True,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,HIGH,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,LOW,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
HIGH,HIGH,False,False,NORMAL,HIGH
NORMAL,LOW,False,False,LOW,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
LOW,ZERO,False,False,NORMAL,LOW
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
NORMAL,LOW,True,False,NORMAL,NORMAL
NORMAL,ZERO,False,True,NORMAL,NORMAL
ZERO,ZERO,False,False,HIGH,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
LOW,ZERO,True,False,NORMAL,LOW
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
HIGH,HIGH,False,False,NORMAL,HIGH
NORMAL,LOW,False,False,NORMAL,NORMAL
NORMAL,LOW,False,False,NORMAL,NORMAL
