HRBP,HREKG,HR,ERRLOWOUTPUT
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,LOW,False
NORMAL,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
NORMAL,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,LOW,NORMAL,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
LOW,LOW,NORMAL,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,NORMAL,NORMAL,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,LOW,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,NORMAL,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
NORMAL,NORMAL,HIGH,True
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,NORMAL,LOW,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,LOW,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,LOW,NORMAL,True
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
LOW,LOW,LOW,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
LOW,NORMAL,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
LOW,NORMAL,LOW,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,NORMAL,NORMAL,False
HIGH,LOW,NORMAL,True
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,HIGH,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
LOW,HIGH,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
LOW,HIGH,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,True
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
LOW,NORMAL,LOW,False
NORMAL,LOW,NORMAL,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,LOW,NORMAL,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
LOW,HIGH,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
LOW,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
LOW,HIGH,NORMAL,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
NORMAL,NORMAL,HIGH,True
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,LOW,NORMAL,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,NORMAL,NORMAL,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
LOW,LOW,NORMAL,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,LOW,HIGH,False
HIGH,LOW,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,LOW,LOW,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
LOW,NORMAL,NORMAL,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
NORMAL,NORMAL,LOW,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,HIGH,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,NORMAL,HIGH,True
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,LOW,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,LOW,NORMAL,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
LOW,LOW,NORMAL,False
NORMAL,LOW,LOW,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,HIGH,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
LOW,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
LOW,HIGH,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,HIGH,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
NORMAL,NORMAL,HIGH,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,LOW,NORMAL,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,LOW,LOW,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
NORMAL,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,LOW,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
LOW,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,NORMAL,HIGH,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,NORMAL,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,HIGH,True
HIGH,NORMAL,HIGH,False
LOW,LOW,NORMAL,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
NORMAL,HIGH,LOW,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
NORMAL,LOW,NORMAL,False
LOW,LOW,NORMAL,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,NORMAL,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,False
LOW,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
HIGH,HIGH,HIGH,False
LOW,LOW,NORMAL,True
