VENTTUBE,PVSAT,FIO2
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,NORMAL,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,HIGH,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,NORMAL,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,HIGH,NORMAL
LOW,LOW,NORMAL
HIGH,NORMAL,LOW
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
NORMAL,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
NORMAL,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,NORMAL,LOW
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
NORMAL,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
HIGH,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,NORMAL,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,HIGH,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
ZERO,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
NORMAL,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,NORMAL,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,LOW
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
HIGH,NORMAL,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
ZERO,HIGH,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,NORMAL,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,LOW
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,NORMAL,LOW
LOW,LOW,LOW
ZERO,NORMAL,LOW
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,NORMAL,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,LOW
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
ZERO,HIGH,NORMAL
ZERO,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
NORMAL,LOW,NORMAL
LOW,LOW,LOW
HIGH,HIGH,NORMAL
ZERO,LOW,NORMAL
ZERO,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,HIGH,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,NORMAL,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,NORMAL,LOW
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
NORMAL,LOW,NORMAL
ZERO,HIGH,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
HIGH,NORMAL,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
NORMAL,LOW,NORMAL
LOW,NORMAL,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,NORMAL,NORMAL
ZERO,HIGH,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
NORMAL,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,HIGH,NORMAL
HIGH,HIGH,NORMAL
NORMAL,LOW,NORMAL
ZERO,LOW,NORMAL
ZERO,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
HIGH,HIGH,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
ZERO,LOW,NORMAL
ZERO,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,NORMAL,NORMAL
LOW,LOW,NORMAL
ZERO,NORMAL,LOW
LOW,LOW,NORMAL
ZERO,LOW,LOW
LOW,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
ZERO,HIGH,NORMAL
ZERO,NORMAL,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,HIGH,NORMAL
LOW,LOW,LOW
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,LOW
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
ZERO,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,NORMAL,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,NORMAL,NORMAL
LOW,LOW,NORMAL
LOW,NORMAL,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
ZERO,LOW,NORMAL
ZERO,LOW,NORMAL
ZERO,HIGH,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
NORMAL,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,HIGH,NORMAL
LOW,HIGH,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
NORMAL,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
NORMAL,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
ZERO,LOW,LOW
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,LOW
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
NORMAL,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,NORMAL,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,NORMAL,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
ZERO,HIGH,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
NORMAL,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
ZERO,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
NORMAL,LOW,NORMAL
HIGH,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
NORMAL,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,NORMAL,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
NORMAL,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
LOW,LOW,NORMAL
LOW,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,NORMAL,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
HIGH,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
ZERO,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
ZERO,HIGH,NORMAL
LOW,LOW,NORMAL
LOW,NORMAL,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,NORMAL
LOW,LOW,LOW
ZERO,LOW,NORMAL
