INSUFFANESTH,EXPCO2,KINKEDTUBE,VENTALV,TPR,VENTLUNG,ARTCO2,PRESS,CATECHOL,STROKEVOLUME
True,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,LOW
False,LOW,False,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
False,LOW,False,HIGH,LOW,LOW,LOW,LOW,NORMAL,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,NORMAL
True,ZERO,False,HIGH,NORMAL,LOW,NORMAL,HIGH,HIGH,NORMAL
True,NORMAL,False,ZERO,NORMAL,LOW,HIGH,ZERO,HIGH,HIGH
False,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,LOW,LOW,LOW,LOW,HIGH,NORMAL
False,LOW,True,ZERO,NORMAL,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,LOW,HIGH,NORMAL
False,NORMAL,False,LOW,NORMAL,LOW,HIGH,HIGH,HIGH,NORMAL
True,LOW,False,ZERO,NORMAL,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,NORMAL,HIGH,LOW
False,LOW,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,HIGH
False,NORMAL,False,LOW,NORMAL,LOW,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,LOW,HIGH,LOW
False,ZERO,False,HIGH,NORMAL,ZERO,LOW,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,NORMAL,NORMAL,NORMAL
False,HIGH,False,LOW,NORMAL,HIGH,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,LOW,LOW,ZERO,HIGH,ZERO,HIGH,NORMAL
False,LOW,False,HIGH,HIGH,LOW,LOW,LOW,NORMAL,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,LOW
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,LOW
False,LOW,False,ZERO,HIGH,ZERO,HIGH,LOW,HIGH,HIGH
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,HIGH
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,ZERO,HIGH,LOW
False,LOW,False,HIGH,NORMAL,LOW,LOW,LOW,HIGH,LOW
False,LOW,False,HIGH,LOW,LOW,LOW,LOW,HIGH,NORMAL
False,ZERO,False,HIGH,HIGH,LOW,NORMAL,HIGH,NORMAL,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,LOW
False,LOW,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,NORMAL
False,NORMAL,False,NORMAL,LOW,NORMAL,NORMAL,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,LOW,LOW,LOW,NORMAL,HIGH,HIGH
True,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,LOW
False,LOW,False,NORMAL,LOW,ZERO,NORMAL,LOW,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,NORMAL,False,LOW,NORMAL,LOW,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,LOW,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,HIGH,LOW,LOW,LOW,LOW,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,NORMAL
True,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,HIGH,False,ZERO,NORMAL,HIGH,HIGH,LOW,HIGH,LOW
False,NORMAL,False,ZERO,LOW,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,LOW,NORMAL,ZERO,HIGH,ZERO,HIGH,NORMAL
False,ZERO,False,HIGH,NORMAL,ZERO,LOW,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,LOW
False,LOW,False,ZERO,HIGH,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,LOW,NORMAL,ZERO,HIGH,NORMAL,HIGH,HIGH
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,NORMAL,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,True,ZERO,HIGH,ZERO,HIGH,ZERO,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,HIGH,LOW,LOW,LOW,LOW,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,NORMAL,NORMAL,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,ZERO,False,NORMAL,NORMAL,ZERO,LOW,HIGH,HIGH,LOW
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,LOW,HIGH,HIGH
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,NORMAL
True,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL
False,NORMAL,False,LOW,NORMAL,LOW,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,True,ZERO,LOW,ZERO,HIGH,ZERO,HIGH,NORMAL
False,NORMAL,False,ZERO,NORMAL,LOW,HIGH,LOW,HIGH,NORMAL
True,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,NORMAL,NORMAL
False,NORMAL,False,ZERO,LOW,LOW,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,LOW,HIGH,LOW
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,LOW,HIGH,NORMAL
False,HIGH,False,LOW,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,NORMAL,HIGH,LOW
False,LOW,False,ZERO,LOW,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
True,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,ZERO,False,ZERO,LOW,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,LOW,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,LOW
False,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL
True,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,LOW
False,LOW,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,LOW
False,LOW,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL
False,NORMAL,False,ZERO,LOW,LOW,HIGH,HIGH,HIGH,NORMAL
False,HIGH,False,LOW,LOW,HIGH,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,True,ZERO,NORMAL,ZERO,HIGH,LOW,HIGH,NORMAL
False,ZERO,False,ZERO,HIGH,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL
True,HIGH,False,LOW,NORMAL,HIGH,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,LOW
False,LOW,True,ZERO,NORMAL,ZERO,HIGH,ZERO,HIGH,LOW
False,ZERO,False,ZERO,LOW,ZERO,LOW,HIGH,HIGH,NORMAL
True,LOW,False,HIGH,HIGH,LOW,LOW,HIGH,HIGH,NORMAL
True,LOW,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,NORMAL,HIGH,LOW
False,HIGH,False,LOW,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,LOW,NORMAL,NORMAL
False,LOW,False,LOW,NORMAL,ZERO,HIGH,ZERO,HIGH,LOW
False,LOW,False,NORMAL,LOW,ZERO,NORMAL,HIGH,HIGH,NORMAL
True,HIGH,False,LOW,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,NORMAL
False,ZERO,False,NORMAL,NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH
True,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,LOW,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,LOW
False,LOW,False,ZERO,HIGH,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL
False,NORMAL,False,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,NORMAL,NORMAL
True,LOW,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,LOW,NORMAL,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,LOW
False,LOW,False,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,LOW
False,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,HIGH
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL
True,LOW,False,NORMAL,NORMAL,ZERO,NORMAL,LOW,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,LOW,HIGH,NORMAL
True,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,ZERO,False,HIGH,HIGH,ZERO,LOW,NORMAL,NORMAL,NORMAL
True,LOW,False,NORMAL,HIGH,ZERO,NORMAL,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,LOW
True,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,NORMAL,NORMAL
False,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,HIGH
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,LOW,HIGH,HIGH
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,LOW,HIGH,NORMAL
False,NORMAL,False,LOW,NORMAL,LOW,HIGH,HIGH,HIGH,LOW
False,LOW,False,HIGH,NORMAL,LOW,LOW,LOW,HIGH,LOW
False,LOW,False,ZERO,LOW,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,NORMAL,HIGH,LOW
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,LOW,HIGH,HIGH
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,HIGH
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,HIGH
True,ZERO,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,LOW
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,LOW,HIGH,NORMAL
False,ZERO,False,ZERO,HIGH,ZERO,HIGH,LOW,NORMAL,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,NORMAL,HIGH,NORMAL
True,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,HIGH,False,LOW,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,HIGH,HIGH
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,NORMAL,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,LOW
False,LOW,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,True,ZERO,HIGH,ZERO,HIGH,ZERO,HIGH,NORMAL
True,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,LOW
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,HIGH,LOW,LOW,LOW,NORMAL,NORMAL
False,LOW,True,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,LOW
False,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,LOW
False,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,HIGH
False,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,LOW
False,ZERO,False,HIGH,NORMAL,ZERO,LOW,LOW,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
True,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,ZERO,False,HIGH,NORMAL,LOW,NORMAL,HIGH,NORMAL,LOW
True,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,HIGH,LOW
False,LOW,False,HIGH,HIGH,LOW,LOW,LOW,NORMAL,LOW
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,LOW
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,True,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,NORMAL,False,LOW,HIGH,LOW,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,NORMAL,HIGH,NORMAL
True,LOW,False,HIGH,LOW,LOW,LOW,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,ZERO,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,LOW,HIGH,HIGH
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,True,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,LOW
False,LOW,False,LOW,NORMAL,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,NORMAL
False,NORMAL,False,ZERO,HIGH,LOW,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,LOW
False,ZERO,False,ZERO,HIGH,ZERO,HIGH,HIGH,NORMAL,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,NORMAL,HIGH,HIGH
True,HIGH,False,LOW,NORMAL,HIGH,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
True,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,NORMAL
True,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,LOW,LOW,LOW,HIGH,NORMAL
False,LOW,True,ZERO,NORMAL,ZERO,HIGH,ZERO,HIGH,LOW
False,LOW,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,HIGH
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,LOW
False,LOW,False,NORMAL,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
True,LOW,False,HIGH,HIGH,LOW,LOW,HIGH,NORMAL,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,LOW,HIGH,NORMAL
True,LOW,False,ZERO,HIGH,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
True,LOW,False,ZERO,LOW,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,HIGH
False,LOW,False,ZERO,HIGH,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,NORMAL,HIGH,LOW
False,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,LOW,NORMAL,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,LOW,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,NORMAL,HIGH,NORMAL
True,LOW,False,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,NORMAL,ZERO,LOW,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,True,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,LOW
False,LOW,False,ZERO,HIGH,ZERO,HIGH,LOW,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL
False,LOW,False,ZERO,HIGH,ZERO,HIGH,ZERO,HIGH,NORMAL
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,LOW,HIGH,HIGH
False,LOW,False,ZERO,NORMAL,ZERO,HIGH,LOW,HIGH,LOW
False,LOW,False,ZERO,LOW,ZERO,HIGH,LOW,HIGH,HIGH
False,LOW,False,ZERO,LOW,ZERO,HIGH,NORMAL,HIGH,NORMAL
