VENTMACH,MINVOLSET
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
LOW,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
HIGH,HIGH
ZERO,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
HIGH,HIGH
NORMAL,NORMAL
LOW,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
ZERO,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
HIGH,HIGH
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
ZERO,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
ZERO,LOW
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
ZERO,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
LOW,LOW
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
LOW,LOW
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
LOW,LOW
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
ZERO,HIGH
LOW,LOW
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
HIGH,HIGH
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
ZERO,HIGH
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
LOW,LOW
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
HIGH,HIGH
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
ZERO,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
NORMAL,NORMAL
