HRBP,ERRCAUTER,INSUFFANESTH,HRSAT,HREKG
HIGH,False,True,HIGH,HIGH
NORMAL,False,False,HIGH,LOW
NORMAL,True,False,NORMAL,NORMAL
LOW,False,True,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
NORMAL,True,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
NORMAL,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,True,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
NORMAL,False,True,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,True,False,LOW,NORMAL
NORMAL,False,False,HIGH,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,NORMAL,HIGH
HIGH,False,False,HIGH,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
LOW,False,False,LOW,LOW
HIGH,False,True,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
LOW,False,False,LOW,LOW
LOW,False,False,LOW,LOW
LOW,False,False,NORMAL,HIGH
HIGH,False,False,HIGH,HIGH
NORMAL,False,False,NORMAL,HIGH
NORMAL,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,NORMAL,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
NORMAL,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
NORMAL,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
NORMAL,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
NORMAL,False,False,HIGH,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
LOW,False,False,LOW,LOW
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,True,True,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
NORMAL,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
NORMAL,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,NORMAL,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,LOW
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
NORMAL,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
LOW,False,True,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,HIGH,LOW
NORMAL,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,True,LOW,LOW
HIGH,False,False,NORMAL,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
NORMAL,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,True,LOW,LOW
LOW,False,False,LOW,LOW
NORMAL,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
NORMAL,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
NORMAL,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,True,HIGH,HIGH
NORMAL,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
NORMAL,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,True,False,HIGH,NORMAL
HIGH,True,True,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,NORMAL,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,LOW
HIGH,False,True,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
LOW,False,False,HIGH,LOW
HIGH,True,False,NORMAL,NORMAL
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
NORMAL,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,NORMAL
LOW,False,True,LOW,LOW
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
NORMAL,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
NORMAL,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
NORMAL,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
LOW,False,False,LOW,LOW
LOW,False,False,LOW,LOW
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,HIGH,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,LOW
HIGH,True,False,NORMAL,NORMAL
HIGH,False,True,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,True,NORMAL,NORMAL
HIGH,False,True,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,True,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
NORMAL,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
LOW,False,False,LOW,LOW
LOW,False,False,LOW,LOW
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,False,True,LOW,LOW
LOW,True,False,HIGH,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,True,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,HIGH,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,True,HIGH,HIGH
LOW,False,False,LOW,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,True,False,HIGH,NORMAL
HIGH,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,True,False,NORMAL,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
LOW,False,False,LOW,LOW
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
NORMAL,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
LOW,False,False,LOW,LOW
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
NORMAL,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
LOW,True,False,NORMAL,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,HIGH,NORMAL
HIGH,True,False,NORMAL,NORMAL
HIGH,False,True,HIGH,HIGH
LOW,False,False,LOW,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
LOW,False,True,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,True,HIGH,HIGH
LOW,False,False,LOW,NORMAL
NORMAL,False,False,LOW,LOW
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,LOW,HIGH
HIGH,False,False,HIGH,HIGH
NORMAL,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
LOW,True,False,LOW,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
LOW,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,True,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
LOW,False,True,LOW,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
LOW,True,False,LOW,LOW
NORMAL,True,False,NORMAL,NORMAL
LOW,False,False,LOW,LOW
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
NORMAL,False,True,LOW,LOW
HIGH,False,False,NORMAL,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,LOW,HIGH
HIGH,False,False,HIGH,HIGH
LOW,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
NORMAL,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,True,HIGH,LOW
HIGH,False,False,HIGH,LOW
HIGH,False,False,HIGH,HIGH
NORMAL,False,True,HIGH,HIGH
HIGH,False,False,HIGH,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
NORMAL,True,False,HIGH,LOW
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,NORMAL
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
NORMAL,False,True,HIGH,HIGH
HIGH,True,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
LOW,False,False,LOW,NORMAL
LOW,False,False,LOW,LOW
LOW,False,False,LOW,LOW
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
NORMAL,False,False,NORMAL,NORMAL
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
LOW,True,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
LOW,False,False,LOW,LOW
HIGH,False,False,HIGH,HIGH
HIGH,False,True,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
HIGH,False,False,HIGH,HIGH
NORMAL,True,False,NORMAL,NORMAL
HIGH,True,False,NORMAL,NORMAL
