HRBP,VENTMACH,VENTTUBE,ERRCAUTER,PVSAT,CO,MINVOL,HRSAT,HREKG,VENTALV,TPR,VENTLUNG,ARTCO2,HR,SAO2,CATECHOL,DISCONNECT,BP,ERRLOWOUTPUT,HISTORY
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,NORMAL,HIGH,ZERO,NORMAL,HIGH,LOW,LOW,LOW,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,LOW,HIGH,HIGH,LOW,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,ZERO,True,LOW,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,True,HIGH,False,False
HIGH,NORMAL,ZERO,False,HIGH,NORMAL,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,LOW,HIGH,True,NORMAL,False,False
LOW,NORMAL,LOW,False,LOW,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,False,NORMAL,False,False
LOW,NORMAL,ZERO,False,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,LOW,LOW,NORMAL,HIGH,HIGH,False,NORMAL,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,NORMAL,False,False
LOW,NORMAL,LOW,False,LOW,NORMAL,ZERO,LOW,LOW,ZERO,HIGH,ZERO,HIGH,NORMAL,LOW,HIGH,False,HIGH,False,False
LOW,NORMAL,ZERO,False,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,LOW,LOW,NORMAL,HIGH,NORMAL,True,HIGH,False,False
HIGH,NORMAL,LOW,False,NORMAL,HIGH,ZERO,HIGH,HIGH,HIGH,NORMAL,ZERO,LOW,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,NORMAL,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,NORMAL,False,False
HIGH,NORMAL,LOW,True,NORMAL,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,NORMAL,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,ZERO,ZERO,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
LOW,NORMAL,LOW,False,LOW,NORMAL,ZERO,LOW,LOW,ZERO,LOW,LOW,HIGH,NORMAL,LOW,HIGH,False,LOW,False,False
HIGH,HIGH,HIGH,False,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,HIGH,HIGH,HIGH,False,HIGH,False,False
HIGH,LOW,ZERO,False,LOW,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,ZERO,NORMAL,HIGH,LOW,HIGH,False,LOW,False,False
LOW,NORMAL,ZERO,False,LOW,NORMAL,ZERO,LOW,LOW,ZERO,HIGH,ZERO,HIGH,NORMAL,LOW,HIGH,True,NORMAL,False,False
HIGH,ZERO,ZERO,False,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,HIGH,HIGH,HIGH,False,NORMAL,False,False
LOW,LOW,ZERO,False,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,LOW,LOW,NORMAL,HIGH,NORMAL,True,NORMAL,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,True,LOW,HIGH,ZERO,NORMAL,NORMAL,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,NORMAL,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,LOW,LOW,LOW,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,True,LOW,HIGH,ZERO,NORMAL,NORMAL,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
NORMAL,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,True,False
LOW,HIGH,HIGH,False,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,LOW,LOW,LOW,NORMAL,HIGH,NORMAL,False,LOW,False,False
LOW,NORMAL,LOW,False,LOW,LOW,ZERO,LOW,LOW,ZERO,LOW,ZERO,HIGH,NORMAL,LOW,HIGH,False,LOW,False,False
LOW,NORMAL,ZERO,False,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,LOW,LOW,LOW,NORMAL,HIGH,HIGH,True,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,NORMAL,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,NORMAL,False,True
HIGH,NORMAL,LOW,False,LOW,HIGH,NORMAL,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,True
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,NORMAL,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,ZERO,LOW,False,LOW,HIGH,ZERO,NORMAL,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,True,LOW,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,HIGH,HIGH,LOW,HIGH,HIGH,HIGH,LOW,LOW,LOW,HIGH,NORMAL,HIGH,False,LOW,False,False
LOW,NORMAL,LOW,False,LOW,LOW,ZERO,LOW,LOW,ZERO,HIGH,ZERO,HIGH,NORMAL,LOW,HIGH,False,NORMAL,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
LOW,LOW,ZERO,False,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,NORMAL,LOW,LOW,NORMAL,HIGH,NORMAL,False,NORMAL,False,False
HIGH,LOW,ZERO,True,LOW,HIGH,ZERO,NORMAL,NORMAL,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,LOW,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,True
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,LOW,ZERO,False,HIGH,LOW,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,HIGH,HIGH,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,True,LOW,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,NORMAL,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,LOW,NORMAL,LOW,HIGH,HIGH,LOW,HIGH,False,NORMAL,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
LOW,NORMAL,LOW,True,LOW,NORMAL,NORMAL,LOW,LOW,NORMAL,HIGH,ZERO,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,LOW,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,NORMAL,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,LOW,HIGH,LOW,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,HIGH,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,HIGH,False,LOW,False,True
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,LOW,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,HIGH,HIGH,False,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
LOW,NORMAL,LOW,False,LOW,NORMAL,ZERO,LOW,LOW,ZERO,HIGH,ZERO,HIGH,NORMAL,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,True,LOW,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,HIGH,NORMAL,False,LOW,LOW,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,True
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
NORMAL,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,True,False
HIGH,NORMAL,LOW,False,LOW,HIGH,LOW,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,NORMAL,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,NORMAL,False,False
NORMAL,NORMAL,LOW,False,LOW,LOW,ZERO,NORMAL,HIGH,ZERO,NORMAL,ZERO,HIGH,LOW,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,LOW,ZERO,True,LOW,NORMAL,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,NORMAL,False,True
HIGH,LOW,ZERO,False,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,NORMAL,HIGH,HIGH,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,NORMAL,False,False
LOW,NORMAL,LOW,False,LOW,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,False,NORMAL,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,HIGH,HIGH,ZERO,HIGH,HIGH,HIGH,HIGH,ZERO,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False,False
HIGH,NORMAL,LOW,False,HIGH,HIGH,ZERO,NORMAL,HIGH,HIGH,NORMAL,ZERO,LOW,HIGH,NORMAL,HIGH,False,HIGH,False,False
HIGH,ZERO,ZERO,False,HIGH,NORMAL,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,NORMAL,HIGH,HIGH,HIGH,False,HIGH,False,True
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
LOW,NORMAL,LOW,False,LOW,NORMAL,ZERO,LOW,LOW,LOW,LOW,ZERO,HIGH,NORMAL,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,LOW,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
LOW,NORMAL,LOW,False,LOW,NORMAL,ZERO,LOW,LOW,ZERO,HIGH,ZERO,HIGH,NORMAL,LOW,NORMAL,False,HIGH,False,True
HIGH,NORMAL,HIGH,True,LOW,HIGH,HIGH,NORMAL,NORMAL,LOW,NORMAL,HIGH,HIGH,HIGH,LOW,HIGH,False,NORMAL,False,False
HIGH,NORMAL,LOW,False,LOW,LOW,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
LOW,NORMAL,ZERO,False,HIGH,LOW,NORMAL,LOW,LOW,HIGH,HIGH,LOW,LOW,NORMAL,HIGH,NORMAL,True,NORMAL,False,False
NORMAL,NORMAL,LOW,False,LOW,LOW,NORMAL,HIGH,HIGH,NORMAL,LOW,ZERO,NORMAL,LOW,LOW,HIGH,False,LOW,False,False
NORMAL,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,LOW,NORMAL,LOW,HIGH,HIGH,LOW,HIGH,False,HIGH,True,False
LOW,NORMAL,LOW,False,LOW,LOW,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,LOW,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,NORMAL,False,True
HIGH,NORMAL,LOW,True,LOW,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,LOW,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
LOW,NORMAL,LOW,False,LOW,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,False,NORMAL,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,LOW,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,True
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,NORMAL,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,LOW,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,NORMAL,False,False
HIGH,LOW,ZERO,False,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,NORMAL,HIGH,False,HIGH,False,False
HIGH,HIGH,NORMAL,False,LOW,NORMAL,LOW,NORMAL,HIGH,LOW,LOW,ZERO,HIGH,HIGH,LOW,HIGH,True,LOW,False,True
HIGH,ZERO,ZERO,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,NORMAL,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,NORMAL,False,False
HIGH,NORMAL,LOW,False,LOW,LOW,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,HIGH,HIGH,False,LOW,False,False
HIGH,HIGH,HIGH,True,HIGH,LOW,HIGH,NORMAL,NORMAL,HIGH,LOW,LOW,LOW,HIGH,HIGH,HIGH,False,HIGH,False,True
LOW,NORMAL,ZERO,False,LOW,NORMAL,ZERO,LOW,NORMAL,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,True,NORMAL,False,False
HIGH,NORMAL,LOW,True,LOW,HIGH,ZERO,NORMAL,NORMAL,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,NORMAL,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,LOW,HIGH,HIGH,LOW,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,HIGH,NORMAL,False,LOW,HIGH,LOW,HIGH,HIGH,LOW,NORMAL,HIGH,HIGH,HIGH,LOW,HIGH,True,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
LOW,HIGH,HIGH,False,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,LOW,LOW,NORMAL,HIGH,NORMAL,False,HIGH,False,False
HIGH,NORMAL,ZERO,False,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,HIGH,True,HIGH,False,False
LOW,NORMAL,LOW,False,LOW,NORMAL,ZERO,LOW,LOW,NORMAL,HIGH,ZERO,NORMAL,NORMAL,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
LOW,NORMAL,LOW,False,LOW,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,NORMAL,False,NORMAL,False,False
LOW,ZERO,ZERO,False,LOW,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,HIGH,HIGH,ZERO,HIGH,HIGH,HIGH,LOW,ZERO,LOW,HIGH,HIGH,HIGH,False,NORMAL,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,ZERO,ZERO,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,NORMAL,NORMAL,ZERO,NORMAL,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,ZERO,False,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,NORMAL,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,True,LOW,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,LOW,ZERO,HIGH,HIGH,LOW,HIGH,LOW,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
LOW,NORMAL,LOW,False,LOW,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,False,NORMAL,False,False
HIGH,NORMAL,ZERO,False,HIGH,LOW,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,HIGH,True,LOW,False,False
HIGH,NORMAL,LOW,False,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,NORMAL,LOW,LOW,HIGH,HIGH,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,LOW,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
LOW,NORMAL,LOW,False,LOW,NORMAL,ZERO,HIGH,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,False,NORMAL,False,False
LOW,NORMAL,ZERO,False,HIGH,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,LOW,LOW,NORMAL,HIGH,NORMAL,True,HIGH,False,False
HIGH,NORMAL,LOW,True,LOW,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,HIGH,False,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,LOW,LOW,LOW,HIGH,LOW,HIGH,False,LOW,False,False
NORMAL,NORMAL,LOW,False,LOW,LOW,ZERO,LOW,LOW,ZERO,LOW,ZERO,HIGH,NORMAL,LOW,HIGH,False,LOW,True,False
HIGH,NORMAL,ZERO,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,True,HIGH,False,False
LOW,NORMAL,LOW,False,LOW,NORMAL,ZERO,LOW,LOW,ZERO,HIGH,ZERO,HIGH,NORMAL,LOW,HIGH,False,HIGH,False,False
LOW,NORMAL,ZERO,False,LOW,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,True,NORMAL,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,NORMAL,HIGH,HIGH,ZERO,HIGH,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,ZERO,True,LOW,HIGH,ZERO,NORMAL,NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,True,HIGH,False,False
HIGH,NORMAL,ZERO,False,LOW,HIGH,ZERO,HIGH,HIGH,NORMAL,LOW,ZERO,NORMAL,HIGH,LOW,HIGH,True,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,NORMAL,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,NORMAL,False,False
LOW,ZERO,ZERO,False,LOW,LOW,ZERO,LOW,LOW,NORMAL,HIGH,ZERO,NORMAL,NORMAL,LOW,NORMAL,False,HIGH,False,False
HIGH,HIGH,NORMAL,False,LOW,HIGH,LOW,HIGH,HIGH,LOW,NORMAL,HIGH,HIGH,HIGH,LOW,HIGH,True,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,LOW,LOW,HIGH,HIGH,LOW,LOW,HIGH,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
NORMAL,NORMAL,LOW,False,LOW,NORMAL,ZERO,LOW,LOW,ZERO,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,False,NORMAL,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
HIGH,NORMAL,LOW,False,LOW,NORMAL,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,NORMAL,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,True
LOW,NORMAL,LOW,False,LOW,HIGH,ZERO,LOW,LOW,ZERO,HIGH,ZERO,HIGH,NORMAL,NORMAL,NORMAL,False,HIGH,False,False
NORMAL,NORMAL,LOW,True,LOW,HIGH,ZERO,NORMAL,NORMAL,ZERO,LOW,ZERO,HIGH,HIGH,LOW,HIGH,False,LOW,True,False
HIGH,NORMAL,LOW,False,NORMAL,HIGH,ZERO,HIGH,HIGH,NORMAL,LOW,ZERO,NORMAL,HIGH,NORMAL,HIGH,False,LOW,False,False
HIGH,NORMAL,LOW,False,LOW,HIGH,ZERO,HIGH,HIGH,ZERO,NORMAL,ZERO,HIGH,HIGH,LOW,HIGH,False,HIGH,False,False
