HRBP,SHUNT,ERRLOWOUTPUT,HISTORY
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,True,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,HIGH,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
NORMAL,NORMAL,True,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
LOW,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,HIGH,False,False
LOW,NORMAL,False,True
LOW,NORMAL,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
NORMAL,HIGH,False,False
HIGH,HIGH,False,False
NORMAL,HIGH,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
NORMAL,NORMAL,True,False
HIGH,HIGH,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,HIGH,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,True
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
LOW,NORMAL,False,False
HIGH,NORMAL,False,True
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
NORMAL,HIGH,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,True
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
LOW,NORMAL,False,False
NORMAL,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,True
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,HIGH,True,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,HIGH,True,False
LOW,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
LOW,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,True
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
NORMAL,NORMAL,True,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
NORMAL,NORMAL,True,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
NORMAL,NORMAL,True,False
LOW,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,True
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
NORMAL,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,True
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
NORMAL,HIGH,True,False
LOW,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,True
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,False,False
NORMAL,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,True
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
LOW,HIGH,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,True
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,True
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
NORMAL,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,True,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
NORMAL,NORMAL,True,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,True
HIGH,NORMAL,False,False
NORMAL,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,HIGH,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
LOW,NORMAL,False,False
HIGH,NORMAL,False,False
HIGH,NORMAL,False,False
