A,B,C,F,G,H,I,J,K,L,M,N,O,P,Q,R,S
30123,SCOTTSDALE HEALTHCARE-THOMPSON PEAK HOSPITAL,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255,MARICOPA,4803247004,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,7 patients,AZ_HF-3
50193,SOUTH COAST MEDICAL CENTER,31872 COAST HWY,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),71%,7 patients,CA_HF-3
20006,MAT-SU REGIONAL MEDICAL CENTER,2500 SOUTH WOODWORTH LOOP,PALMER,AK,99645,MATANUSKA SUSITNA,9077468600,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,70 patients,AK_PN-4
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,ELMORE,3342836541,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,87%,70 patients,AL_PN-2
10062,WIREGRASS MEDICAL CENTER,1200 W MAPLE AVENUE,GENEVA,AL,36340,GENEVA,3346843655,Acute Care Hospitals,Government - Hospital District or Authority,No,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,91%,70 patients,AL_PN-3B
30016,CASA GRANDE REGIONAL MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,85222,PINAL,5203816453,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,92%,71 patients,AZ_PN-4
10152,INFIRMARY WEST,5600 GIRBY RD,MOBILE,AL,36693,MOBILE,2516605236,Acute Care Hospitals,Government - State,No,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),87%,71 patients,AL_PN-6
50516,MERCY SAN JUAN MEDICAL CENTER,6501 COYLE AVE,CARMICHAEL,CA,95608,SACRAMENTO,9165375000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,71 patients,CA_AMI-4
03012F,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,PHOENIX,AZ,85012,MARICOPA,6022226444,Acute Care - VA Medical Center,Government Federal,No,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),99%,72 patients,AZ_PN-6
40078,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,HOT SPRINGS,AR,71901,GARLAND,5013211000,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,89%,72 patients,AR_HF-1
40088,MEDICAL CENTER SOUTH ARKANSAS,700 WEST GROVE STREET,EL DORADO,AR,71731,UNION,8708632000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,100%,73 patients,AR_SCIP-CARD-2
10065,RUSSELL MEDICAL CENTER,3316 HIGHWAY 280,ALEXANDER CITY,AL,35010,TALLAPOOSA,2563297100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,89%,73 patients,AL_SCIP-VTE-2
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,CALHOUN,2562358900,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,96%,73 patients,AL_AMI-2
41307,CROSSRIDGE COMMUNITY HOSPITAL,310 SOUTH FALLS BOULEVARD,WYNNE,AR,72396,CROSS,8702383300,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),99%,74 patients,AR_PN-6
41307,CROSSRIDGE COMMUNITY HOSPITAL,310 SOUTH FALLS BOULEVARD,WYNNE,AR,72396,CROSS,8702383300,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),99%,74 patients,AR_PN-6
50262,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,CA,90095,LOS ANGELES,3108256301,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,76%,74 patients,CA_PN-2
40074,NORTH METRO MEDICAL CENTER,1400 BRADEN STREET,JACKSONVILLE,AR,72076,PULASKI,5019857000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,96%,75 patients,AR_SCIP-VTE-1
40019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,SAINT FRANCIS,8702610000,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,99%,75 patients,AR_PN-5C
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,88%,76 patients,AL_SCIP-VTE-2
40080,HARRIS HOSPITAL,1205 MCLAIN STREET,NEWPORT,AR,72112,JACKSON,8705238911,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,100%,76 patients,AR_PN-2
50158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,LOS ANGELES,8189955000,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,100%,76 patients,CA_HF-2
50179,EMANUEL MEDICAL CENTER INC,825 DELBON AVE,TURLOCK,CA,95382,STANISLAUS,2096674200,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),99%,77 patients,CA_HF-3
30069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403,MOHAVE,9288558185,Acute Care Hospitals,Proprietary,No,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,96%,77 patients,AZ_AMI-2
50219,COAST PLAZA HOSPITAL,13100 STUDEBAKER RD,NORWALK,CA,90650,LOS ANGELES,5628683751,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,100%,77 patients,CA_HF-1
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,99%,78 patients,AL_PN-3B
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,TALLADEGA,2562495000,Acute Care Hospitals,Voluntary non-profit - Other,No,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,77%,78 patients,AL_HF-1
50179,EMANUEL MEDICAL CENTER INC,825 DELBON AVE,TURLOCK,CA,95382,STANISLAUS,2096674200,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,95%,79 patients,CA_PN-4
50152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,SAN FRANCISCO,4157754321,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,95%,79 patients,CA_PN-4
40137,ST VINCENT MEDICAL CTR NORTH,2215 WILDWOOD AVENUE,SHERWOOD,AR,72120,PULASKI,5015527100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,75%,8 patients,AR_AMI-5
40041,ST MARYS REGIONAL MEDICAL CENTER,1808 WEST MAIN STREET,RUSSELLVILLE,AR,72801,POPE,4799682841,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,8 patients,AR_AMI-3
50030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,BUTTE,5305338500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,75%,8 patients,CA_AMI-4
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,8 patients,AL_HF-4
30074,SELLS INDIAN HEALTH SERVICE HOSPITAL,PO BOX 548,SELLS,AZ,85634,PIMA,5203837200,Acute Care Hospitals,Government - Federal,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,100%,8 patients,AZ_PN-2
41318,BOONEVILLE COMMUNITY HOSPITAL,880 WEST MAIN,BOONEVILLE,AR,72927,LOGAN,4796752800,Critical Access Hospitals,Government - Local,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,8 patients,AR_HF-4
50219,COAST PLAZA HOSPITAL,13100 STUDEBAKER RD,NORWALK,CA,90650,LOS ANGELES,5628683751,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,100%,8 patients,CA_AMI-2
10073,CLAY COUNTY HOSPITAL,83825 HIGHWAY 9    P O BOX 1270,ASHLAND,AL,36251,CLAY,2563542131,Acute Care Hospitals,Voluntary non-profit - Other,No,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,75%,8 patients,AL_HF-4
40047,FIVE RIVERS MEDICAL CENTER,2801 MEDICAL CENTER DRIVE,POCAHONTAS,AR,72455,RANDOLPH,8708926000,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,99%,80 patients,AR_PN-3B
40047,FIVE RIVERS MEDICAL CENTER,2801 MEDICAL CENTER DRIVE,POCAHONTAS,AR,72455,RANDOLPH,8708926000,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,99%,80 patients,AR_PN-3B
30064,UNIVERSITY MEDICAL CENTER,1501 NORTH CAMPBELL AVENUE,TUCSON,AZ,85724,PIMA,5206940111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Children&#8217;s Asthma Care,CAC-1,Children Who Received Reliever Medication While Hospitalized for Asthma,100%,81 patients,AZ_CAC-1
40007,ST VINCENT INFIRMARY MED CTR,TWO ST VINCENT CIRCLE,LITTLE ROCK,AR,72205,PULASKI,5015523000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,81 patients,AR_AMI-4
30064,UNIVERSITY MEDICAL CENTER,1501 NORTH CAMPBELL AVENUE,TUCSON,AZ,85724,PIMA,5206940111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,79%,81 patients,AZ_PN-5C
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,AL,36330,COFFEE,3343470584,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,99%,82 patients,AL_HF-2
50093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,93710,FRESNO,5594503000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),98%,82 patients,CA_AMI-3
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFOR,2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,5592285338,Acute Care - VA Medical Center,Government Federal,No,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,100%,82 patients,CA_PN-3B
50084,ST JOSEPHS MED CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,CA,95204,SAN JOAQUIN,2099432000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,99%,83 patients,CA_HF-4
30100,TUCSON HEART HOSPITAL,4888 NORTH STONE AVENUE,TUCSON,AZ,85704,PIMA,5206962328,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,95%,83 patients,AZ_AMI-4
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,TUBA CITY,AZ,86045,COCONINO,9282832501,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,88%,83 patients,AZ_SCIP-INF-2
30092,JOHN C LINCOLN DEER VALLEY HOSPITAL,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,MARICOPA,6238795574,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,94%,84 patients,AZ_PN-7
50017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,9164534545,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,99%,84 patients,CA_PN-4
50232,FRENCH HOSPITAL MEDICAL CENTER,1911 JOHNSON AVE,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,8055435353,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),94%,84 patients,CA_PN-6
50111,TEMPLE COMMUNITY HOSPITAL,235 N HOOVER ST,LOS ANGELES,CA,90004,LOS ANGELES,2133827252,Acute Care Hospitals,Proprietary,No,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,100%,85 patients,CA_HF-1
40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,8705081000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,85 patients,AR_AMI-4
50174,SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR,SANTA ROSA,CA,95405,SONOMA,7075255300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),94%,86 patients,CA_PN-6
50025,UNIV OF CALIFORNIA SAN DIEGO MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,6195436737,Acute Care Hospitals,Government - State,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,88%,86 patients,CA_SCIP-CARD-2
50016,ARROYO GRANDE COMMUNITY HOSPITAL,345 S HALCYON RD,ARROYO GRANDE,CA,93420,SAN LUIS OBISPO,8054894261,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,97%,87 patients,CA_HF-2
40055,SPARKS REGIONAL MEDICAL CENTER,1311 SOUTH I STREET,FORT SMITH,AR,72901,SEBASTIAN,5014414000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),95%,87 patients,AR_PN-6
40076,HOT SPRING COUNTY MEDICAL CENTER,1001 SCHNEIDER DRIVE,MALVERN,AR,72104,HOT SPRING,5013374911,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,87%,87 patients,AR_HF-2
30101,WESTERN ARIZONA REGIONAL MEDICAL CTR,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,MOHAVE,9287632273,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,95%,88 patients,AZ_AMI-5
50139,KAISER FOUNDATION HOSPITAL - DOWNEY,9333 IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,5624616007,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,69%,88 patients,CA_PN-7
30014,JOHN C LINCOLN NORTH MOUNTAIN HOSPITAL,250 EAST DUNLAP AVENUE,PHOENIX,AZ,85020,MARICOPA,6028706060,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,82%,89 patients,AZ_SCIP-CARD-2
10011,ST VINCENT-S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,85%,89 patients,AL_PN-7
30022,MARICOPA MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,9 patients,AZ_AMI-3
40069,GREAT RIVER MEDICAL CENTER,1520 N DIVISION STREET,BLYTHEVILLE,AR,72315,MISSISSIPPI,8708387300,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,56%,9 patients,AR_SCIP-VTE-2
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,BETHEL,9075436300,Acute Care Hospitals,Government - Federal,No,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,9 patients,AK_HF-3
21311,KETCHIKAN GENERAL HOSPITAL,3100 TONGASS AVENUE,KETCHIKAN,AK,99901,KETCHIKAN GATEWAY,9072255171,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,89%,9 patients,AK_SCIP-CARD-2
21303,SITKA COMMUNITY HOSPITAL,209 MOLLER DRIVE,SITKA,AK,99835,SITKA,9077473241,Critical Access Hospitals,Government - Local,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,89%,9 patients,AK_HF-2
50193,SOUTH COAST MEDICAL CENTER,31872 COAST HWY,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,100%,9 patients,CA_SCIP-CARD-2
50193,SOUTH COAST MEDICAL CENTER,31872 COAST HWY,LAGUNA BEACH,CA,92677,ORANGE,9494997193,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,100%,9 patients,CA_AMI-1
50007,PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,CA,94010,SAN MATEO,6506965270,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),97%,90 patients,CA_PN-6
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,TUBA CITY,AZ,86045,COCONINO,9282832501,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,80%,90 patients,AZ_PN-3B
50036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST BOX 1888,BAKERSFIELD,CA,93301,KERN,6613271792,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,91 patients,CA_AMI-4
50243,DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,CA,92262,RIVERSIDE,7603236511,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,99%,91 patients,CA_AMI-4
