A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
24,Private,122166,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Iran,<=50K
22,Private,184665,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
35,Self-emp-not-inc,98360,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
60,Private,122276,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Italy,<=50K
39,Private,187167,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
40,Local-gov,370502,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
53,Private,281425,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
41,Private,206139,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
38,Private,117528,Bachelors,13,Never-married,Other-service,Other-relative,White,Female,0,0,45,United-States,<=50K
38,Private,54317,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,United-States,<=50K
55,Private,393768,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
30,noValueSetHere123156456,411560,HS-grad,9,Married-civ-spouse,noValueSetHere123156456,Husband,Black,Male,0,0,40,United-States,<=50K
40,Private,205175,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,37,United-States,<=50K
37,Private,215476,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,30,United-States,<=50K
44,Private,172475,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K
51,noValueSetHere123156456,43909,HS-grad,9,Divorced,noValueSetHere123156456,Unmarried,Black,Female,0,0,40,United-States,<=50K
76,noValueSetHere123156456,152802,Some-college,10,Married-civ-spouse,noValueSetHere123156456,Husband,White,Male,0,0,8,United-States,<=50K
58,Private,248739,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,53,United-States,>50K
54,Local-gov,34832,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
41,Private,170331,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
49,Private,98092,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
38,Self-emp-not-inc,322143,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,10,United-States,<=50K
35,Private,202397,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
41,Private,118721,12th,8,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
28,Private,209109,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
47,Private,97842,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,State-gov,150566,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,44,United-States,<=50K
19,Private,301606,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,35,United-States,<=50K
40,Private,247469,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,United-States,>50K
34,Private,103596,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,104440,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
22,noValueSetHere123156456,177902,Some-college,10,Never-married,noValueSetHere123156456,Not-in-family,Asian-Pac-Islander,Female,0,0,25,United-States,<=50K
44,Private,173888,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,80,United-States,>50K
17,Local-gov,175587,11th,7,Never-married,Protective-serv,Own-child,White,Male,0,0,30,United-States,<=50K
49,Local-gov,298445,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,60,United-States,>50K
21,noValueSetHere123156456,380219,Some-college,10,Never-married,noValueSetHere123156456,Own-child,Black,Female,0,0,40,United-States,<=50K
42,Self-emp-not-inc,198692,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
51,Self-emp-not-inc,107096,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
30,Private,185027,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
34,Private,483777,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K
46,State-gov,295791,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
42,Private,178074,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Private,166304,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,33,United-States,<=50K
24,Federal-gov,215115,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,40,noValueSetHere123156456,<=50K
32,Private,137367,11th,7,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,India,<=50K
49,Private,36032,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K
45,Private,297676,Assoc-acdm,12,Widowed,Sales,Unmarried,White,Female,0,0,40,Cuba,<=50K
19,State-gov,378418,HS-grad,9,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
47,Private,217509,HS-grad,9,Widowed,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,0,0,45,Thailand,<=50K
26,Private,68001,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
56,Private,231781,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
20,Private,24008,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,24,United-States,<=50K
29,Private,59732,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
31,Private,25955,9th,5,Never-married,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,0,0,35,United-States,<=50K
28,Private,309566,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,<=50K
18,Private,257980,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,142579,Bachelors,13,Widowed,Sales,Unmarried,Black,Male,0,0,50,United-States,<=50K
70,Self-emp-inc,188260,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,16,United-States,<=50K
17,noValueSetHere123156456,103810,12th,8,Never-married,noValueSetHere123156456,Own-child,White,Male,0,0,40,United-States,<=50K
45,Federal-gov,171335,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
30,Self-emp-not-inc,33308,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,239663,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,15,United-States,<=50K
31,Private,59083,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,<=50K
51,Private,124963,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
27,Private,165519,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28,Self-emp-not-inc,254989,11th,7,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
51,Private,56915,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
35,Federal-gov,23892,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
26,Self-emp-not-inc,281678,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,<=50K
27,State-gov,431637,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States,<=50K
22,Private,51985,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K
46,Private,188325,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,122272,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,40,United-States,<=50K
40,Private,140559,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,45,United-States,<=50K
21,Private,65225,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K
30,Private,308812,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K
59,Private,143372,10th,6,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
23,Private,163665,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,32,United-States,<=50K
56,Private,28729,11th,7,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,254146,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,>50K
32,noValueSetHere123156456,282622,HS-grad,9,Divorced,noValueSetHere123156456,Unmarried,White,Female,0,0,28,United-States,<=50K
32,Private,270968,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K
28,Private,242482,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
58,Private,183810,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,24,United-States,<=50K
45,Private,325390,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,103860,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
18,Private,194561,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
40,Private,175398,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K
25,Federal-gov,55636,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
26,Private,261203,7th-8th,4,Never-married,Other-service,Unmarried,Other,Female,0,0,30,noValueSetHere123156456,<=50K
35,State-gov,140752,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,149347,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
43,Private,173728,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
36,Local-gov,382635,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,Honduras,<=50K
30,Private,154297,10th,6,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
40,noValueSetHere123156456,65545,Masters,14,Divorced,noValueSetHere123156456,Own-child,White,Female,0,0,55,United-States,<=50K
48,Self-emp-not-inc,133694,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,0,0,40,Jamaica,>50K
17,Private,198124,11th,7,Never-married,Sales,Own-child,White,Male,0,0,20,United-States,<=50K
34,Self-emp-not-inc,181087,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
49,Federal-gov,195437,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,>50K
21,Private,222993,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,106843,10th,6,Never-married,Craft-repair,Other-relative,White,Male,0,0,30,United-States,<=50K
21,Private,126613,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
47,Private,256522,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,noValueSetHere123156456,<=50K
49,noValueSetHere123156456,57665,Bachelors,13,Divorced,noValueSetHere123156456,Own-child,White,Female,0,0,40,United-States,<=50K
58,Self-emp-not-inc,261230,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
38,Private,149018,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
56,Self-emp-not-inc,210731,7th-8th,4,Divorced,Sales,Other-relative,White,Male,0,0,20,Mexico,<=50K
31,Private,145935,HS-grad,9,Never-married,Exec-managerial,Own-child,Black,Male,0,0,40,United-States,<=50K
34,Private,184942,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
25,Private,294400,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
41,Private,216461,Some-college,10,Divorced,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K
48,Private,123075,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
25,Private,28520,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,90277,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,noValueSetHere123156456,<=50K
40,Private,186916,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,38312,Some-college,10,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,United-States,>50K
62,noValueSetHere123156456,31577,HS-grad,9,Married-civ-spouse,noValueSetHere123156456,Husband,White,Male,0,0,18,United-States,<=50K
21,Private,162667,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Columbia,<=50K
59,noValueSetHere123156456,372020,Bachelors,13,Married-civ-spouse,noValueSetHere123156456,Husband,White,Male,0,0,40,United-States,>50K
24,Private,149342,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
51,Private,200576,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,63,United-States,<=50K
27,Private,90692,Assoc-voc,11,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
23,Private,62339,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
48,State-gov,85384,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
38,Private,229700,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,>50K
57,Private,136107,9th,5,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K
18,Private,434430,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States,<=50K
40,Local-gov,108765,Assoc-voc,11,Never-married,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
29,Private,276345,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
90,Private,250832,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,413557,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,32,United-States,<=50K
22,Private,496856,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
34,Private,28053,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,<=50K
59,Self-emp-not-inc,148526,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
30,Private,487330,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,30,United-States,<=50K
47,Self-emp-inc,96798,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,>50K
17,Private,234780,HS-grad,9,Never-married,Farming-fishing,Own-child,Black,Male,0,0,40,United-States,<=50K
30,noValueSetHere123156456,96851,Some-college,10,Never-married,noValueSetHere123156456,Not-in-family,White,Female,0,1719,25,United-States,<=50K
22,Private,151888,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,52262,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,noValueSetHere123156456,212048,Prof-school,15,Divorced,noValueSetHere123156456,Not-in-family,White,Female,0,0,30,United-States,<=50K
61,Private,99784,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
44,Private,43711,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,48,United-States,<=50K
20,Private,211049,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,30,United-States,<=50K
30,Private,205659,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,Thailand,>50K
18,Private,132986,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
48,Private,96798,Masters,14,Divorced,Sales,Not-in-family,White,Male,0,0,35,United-States,<=50K
46,Private,117313,9th,5,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Ireland,<=50K
32,Private,136480,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
22,Private,141040,HS-grad,9,Never-married,Sales,Own-child,Black,Female,0,0,35,United-States,<=50K
47,Private,192053,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,1590,40,United-States,<=50K
32,Private,281540,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,<=50K
26,Self-emp-not-inc,258306,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,99,United-States,<=50K
59,Local-gov,212600,Some-college,10,Separated,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K
39,Private,284166,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1564,50,United-States,>50K
31,Private,143653,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
20,Private,71475,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
37,Private,175130,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
40,Private,51290,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
43,Private,111252,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,42,United-States,<=50K
24,Private,276851,HS-grad,9,Divorced,Protective-serv,Own-child,White,Female,0,1762,40,United-States,<=50K
56,Self-emp-not-inc,258752,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
