HRBP,VENTMACH,VENTTUBE,INSUFFANESTH,LVFAILURE,INTUBATION,EXPCO2,PVSAT,MINVOL,HRSAT,HREKG,KINKEDTUBE,VENTALV,SHUNT,VENTLUNG,ARTCO2,HR
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,NORMAL,NORMAL,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,HIGH,False,False,NORMAL,ZERO,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,NORMAL,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,HIGH,LOW,ZERO,HIGH,HIGH,False,ZERO,HIGH,ZERO,HIGH,HIGH
LOW,NORMAL,LOW,True,False,NORMAL,LOW,LOW,ZERO,LOW,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL
HIGH,HIGH,HIGH,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,True,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,HIGH,False,False,NORMAL,LOW,NORMAL,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,HIGH,NORMAL,False,False,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,False,LOW,NORMAL,HIGH,HIGH,HIGH
NORMAL,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,LOW,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,ZERO,False,False,NORMAL,ZERO,LOW,ZERO,HIGH,HIGH,True,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,LOW,LOW,False,HIGH,NORMAL,LOW,LOW,NORMAL
LOW,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,LOW,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL
LOW,HIGH,HIGH,False,False,NORMAL,LOW,HIGH,HIGH,LOW,LOW,False,HIGH,NORMAL,LOW,LOW,NORMAL
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,HIGH,HIGH,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,LOW,NORMAL,False,ZERO,HIGH,ZERO,HIGH,NORMAL
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,True,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,NORMAL,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,NORMAL,NORMAL,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,HIGH,HIGH,NORMAL,NORMAL,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,True,True,ESOPHAGEAL,NORMAL,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,LOW,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,NORMAL,LOW,LOW,HIGH,HIGH,False,NORMAL,NORMAL,NORMAL,NORMAL,HIGH
NORMAL,NORMAL,LOW,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,True,False,NORMAL,LOW,LOW,ZERO,NORMAL,NORMAL,False,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,ZERO,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,LOW,LOW,False,HIGH,NORMAL,LOW,LOW,NORMAL
LOW,HIGH,HIGH,False,False,NORMAL,LOW,HIGH,HIGH,LOW,LOW,False,HIGH,NORMAL,LOW,LOW,NORMAL
HIGH,NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,LOW,ZERO,True,False,NORMAL,ZERO,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,NORMAL,HIGH
HIGH,LOW,ZERO,True,False,ESOPHAGEAL,NORMAL,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,LOW,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,HIGH,HIGH,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,True,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,HIGH,HIGH,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,False,False,ONESIDED,NORMAL,LOW,ZERO,HIGH,HIGH,False,LOW,HIGH,LOW,HIGH,HIGH
HIGH,NORMAL,LOW,True,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,LOW,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL
HIGH,NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,LOW,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,NORMAL,NORMAL,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,LOW,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL
HIGH,NORMAL,LOW,False,False,ONESIDED,NORMAL,LOW,ZERO,HIGH,HIGH,False,LOW,HIGH,LOW,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,HIGH,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,ZERO,HIGH,ZERO,HIGH,HIGH,False,HIGH,NORMAL,ZERO,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,NORMAL,HIGH,False,ZERO,NORMAL,ZERO,HIGH,LOW
HIGH,HIGH,NORMAL,False,False,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,False,LOW,NORMAL,HIGH,HIGH,HIGH
HIGH,ZERO,ZERO,False,False,ESOPHAGEAL,LOW,LOW,LOW,NORMAL,NORMAL,False,LOW,NORMAL,ZERO,HIGH,HIGH
NORMAL,HIGH,HIGH,False,False,NORMAL,LOW,HIGH,HIGH,LOW,LOW,False,HIGH,NORMAL,LOW,LOW,NORMAL
LOW,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,LOW,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,NORMAL,NORMAL,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,ZERO,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,LOW,LOW,False,HIGH,NORMAL,LOW,LOW,NORMAL
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,ZERO,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,ZERO,False,False,NORMAL,LOW,LOW,ZERO,NORMAL,NORMAL,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,True,NORMAL,LOW,LOW,ZERO,NORMAL,NORMAL,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,HIGH,HIGH,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,HIGH,HIGH,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,HIGH,LOW,LOW,HIGH
HIGH,NORMAL,ZERO,False,False,NORMAL,ZERO,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,NORMAL,HIGH
HIGH,LOW,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,LOW,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,False,NORMAL,NORMAL,NORMAL,NORMAL,HIGH
HIGH,ZERO,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,ZERO,ZERO,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,True,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,ZERO,False,False,ONESIDED,LOW,LOW,NORMAL,HIGH,HIGH,False,NORMAL,HIGH,ZERO,NORMAL,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,LOW,ZERO,False,False,NORMAL,NORMAL,LOW,HIGH,HIGH,HIGH,False,LOW,NORMAL,LOW,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,ESOPHAGEAL,LOW,LOW,LOW,HIGH,HIGH,False,LOW,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,HIGH,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,NORMAL,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,True,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,LOW,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL
LOW,NORMAL,LOW,False,False,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,False,ZERO,NORMAL,HIGH,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,ZERO,False,False,ESOPHAGEAL,LOW,LOW,LOW,HIGH,HIGH,False,LOW,HIGH,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,ZERO,HIGH,ZERO,HIGH,HIGH,False,HIGH,NORMAL,ZERO,LOW,HIGH
HIGH,NORMAL,LOW,False,True,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,ESOPHAGEAL,LOW,LOW,LOW,HIGH,HIGH,False,LOW,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,LOW,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,NORMAL,ZERO,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,True,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,HIGH,HIGH,False,False,NORMAL,LOW,HIGH,HIGH,NORMAL,HIGH,False,HIGH,HIGH,LOW,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,LOW,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,HIGH,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,True,NORMAL,ZERO,LOW,ZERO,HIGH,HIGH,False,NORMAL,NORMAL,ZERO,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,LOW,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,HIGH,HIGH,False,False,NORMAL,LOW,NORMAL,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,NORMAL,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,True,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,LOW,ZERO,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,ONESIDED,NORMAL,LOW,ZERO,HIGH,HIGH,False,LOW,HIGH,LOW,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,LOW,ZERO,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,True,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,HIGH,HIGH,False,False,NORMAL,NORMAL,LOW,HIGH,HIGH,HIGH,False,ZERO,NORMAL,LOW,HIGH,LOW
HIGH,NORMAL,LOW,True,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,HIGH,ZERO,HIGH,HIGH
NORMAL,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,NORMAL,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL
HIGH,NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,LOW,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,HIGH,HIGH,False,False,NORMAL,NORMAL,LOW,LOW,NORMAL,NORMAL,False,NORMAL,NORMAL,NORMAL,NORMAL,HIGH
LOW,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,HIGH,ZERO,HIGH,LOW
LOW,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,LOW,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL
LOW,LOW,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,LOW,LOW,False,HIGH,NORMAL,LOW,LOW,NORMAL
HIGH,NORMAL,LOW,False,False,ESOPHAGEAL,NORMAL,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,LOW,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,LOW,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,LOW,LOW,False,HIGH,NORMAL,LOW,LOW,NORMAL
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,NORMAL,False,False,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,False,LOW,NORMAL,HIGH,HIGH,HIGH
HIGH,NORMAL,ZERO,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,LOW,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,NORMAL,LOW,True,False,NORMAL,LOW,LOW,ZERO,LOW,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL
HIGH,NORMAL,LOW,False,False,NORMAL,ZERO,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,ESOPHAGEAL,LOW,LOW,LOW,NORMAL,NORMAL,False,LOW,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,NORMAL,NORMAL,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,True,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
NORMAL,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,NORMAL,NORMAL,False,ZERO,HIGH,ZERO,HIGH,HIGH
LOW,ZERO,ZERO,False,True,NORMAL,LOW,HIGH,HIGH,LOW,LOW,False,HIGH,NORMAL,LOW,LOW,NORMAL
HIGH,ZERO,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,LOW,NORMAL,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,LOW,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,ZERO,False,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,NORMAL,NORMAL,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,ZERO,False,False,NORMAL,NORMAL,LOW,HIGH,HIGH,HIGH,False,ZERO,NORMAL,LOW,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,HIGH,LOW,LOW,HIGH,HIGH,False,LOW,NORMAL,HIGH,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,NORMAL,NORMAL,False,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,LOW,ZERO,False,False,NORMAL,LOW,HIGH,NORMAL,LOW,LOW,False,HIGH,NORMAL,LOW,LOW,NORMAL
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,True,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,LOW,False,False,NORMAL,ZERO,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,ZERO,ZERO,False,False,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
LOW,ZERO,ZERO,True,False,NORMAL,HIGH,LOW,LOW,LOW,LOW,False,LOW,NORMAL,HIGH,HIGH,NORMAL
HIGH,NORMAL,LOW,False,True,NORMAL,LOW,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,NORMAL,NORMAL,False,False,NORMAL,LOW,LOW,ZERO,NORMAL,NORMAL,True,ZERO,NORMAL,ZERO,HIGH,HIGH
HIGH,ZERO,ZERO,False,False,NORMAL,ZERO,LOW,ZERO,HIGH,HIGH,False,ZERO,NORMAL,ZERO,LOW,HIGH
HIGH,ZERO,ZERO,True,False,NORMAL,LOW,HIGH,HIGH,HIGH,HIGH,False,HIGH,NORMAL,LOW,LOW,HIGH
HIGH,HIGH,HIGH,True,False,NORMAL,LOW,HIGH,HIGH,NORMAL,NORMAL,False,HIGH,NORMAL,LOW,LOW,HIGH
LOW,NORMAL,LOW,False,True,NORMAL,LOW,LOW,ZERO,LOW,LOW,False,ZERO,NORMAL,ZERO,HIGH,NORMAL
