VENTMACH,PULMEMBOLUS,EXPCO2,PAP
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
LOW,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,HIGH
ZERO,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
HIGH,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,True,NORMAL,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,ZERO,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
LOW,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,ZERO,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,HIGH
LOW,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
HIGH,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
ZERO,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,NORMAL,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
HIGH,False,NORMAL,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,ZERO,NORMAL
NORMAL,True,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,True,HIGH,HIGH
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,NORMAL,LOW
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,HIGH
NORMAL,False,NORMAL,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,LOW
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,ZERO,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,True,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,True,LOW,HIGH
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
HIGH,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
HIGH,False,ZERO,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,True,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,NORMAL,HIGH
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,ZERO,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,HIGH,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,NORMAL,HIGH
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
LOW,True,ZERO,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
ZERO,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
LOW,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,True,NORMAL,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,NORMAL,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,LOW
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,ZERO,NORMAL
NORMAL,False,HIGH,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
HIGH,False,HIGH,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,NORMAL
NORMAL,False,LOW,HIGH
NORMAL,False,ZERO,NORMAL
NORMAL,False,LOW,NORMAL
