LVFAILURE,LVEDVOLUME,CO,HREKG,PCWP,KINKEDTUBE,CVP,HYPOVOLEMIA
False,NORMAL,HIGH,HIGH,NORMAL,False,LOW,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,LOW,HIGH,HIGH,LOW,False,LOW,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,NORMAL,NORMAL,False,NORMAL,False
False,HIGH,LOW,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,LOW,LOW,HIGH,False,NORMAL,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,NORMAL,HIGH,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,NORMAL,HIGH,False,NORMAL,True
False,NORMAL,LOW,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,LOW,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,LOW,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,LOW,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,NORMAL,LOW,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,LOW,HIGH,NORMAL,True,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,HIGH,NORMAL,LOW,HIGH,False,HIGH,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,True
False,NORMAL,NORMAL,NORMAL,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,True,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,NORMAL,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,NORMAL,LOW,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
True,LOW,HIGH,HIGH,LOW,False,LOW,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,LOW,NORMAL,HIGH,False,HIGH,True
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,LOW,False
False,NORMAL,HIGH,HIGH,HIGH,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,HIGH,NORMAL,True,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,LOW,False
False,HIGH,LOW,LOW,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,NORMAL,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,NORMAL,HIGH,HIGH,False,NORMAL,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,LOW,HIGH,NORMAL,False,NORMAL,False
False,LOW,HIGH,HIGH,LOW,False,LOW,False
False,HIGH,HIGH,NORMAL,HIGH,False,HIGH,True
False,NORMAL,NORMAL,LOW,HIGH,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,LOW,NORMAL,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,LOW,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,LOW,False,NORMAL,False
False,HIGH,HIGH,NORMAL,HIGH,False,NORMAL,True
True,LOW,LOW,NORMAL,LOW,False,LOW,False
False,HIGH,LOW,HIGH,HIGH,False,HIGH,True
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,LOW,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,LOW,HIGH,HIGH,LOW,False,LOW,False
False,NORMAL,HIGH,HIGH,HIGH,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,LOW,HIGH,NORMAL,False,NORMAL,True
False,LOW,HIGH,HIGH,NORMAL,False,LOW,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,LOW,NORMAL,LOW,LOW,False,LOW,False
False,HIGH,LOW,HIGH,HIGH,False,NORMAL,True
False,NORMAL,HIGH,HIGH,LOW,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
True,LOW,LOW,HIGH,LOW,False,LOW,True
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,HIGH,False
False,NORMAL,HIGH,HIGH,NORMAL,False,LOW,False
False,LOW,NORMAL,LOW,LOW,False,LOW,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,True,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,LOW,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
True,LOW,HIGH,HIGH,LOW,False,LOW,False
False,HIGH,HIGH,HIGH,HIGH,False,NORMAL,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,LOW,HIGH,HIGH,LOW,False,LOW,False
False,NORMAL,HIGH,HIGH,NORMAL,True,NORMAL,False
False,NORMAL,LOW,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,NORMAL,NORMAL,False,NORMAL,False
False,NORMAL,LOW,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,LOW,HIGH,HIGH,False,NORMAL,True
False,NORMAL,HIGH,HIGH,LOW,False,NORMAL,False
False,HIGH,NORMAL,LOW,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,HIGH,False
False,HIGH,HIGH,HIGH,HIGH,False,NORMAL,True
False,NORMAL,NORMAL,HIGH,NORMAL,False,NORMAL,False
False,HIGH,LOW,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,NORMAL,HIGH,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,LOW,LOW,HIGH,LOW,False,LOW,False
False,NORMAL,HIGH,NORMAL,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,NORMAL,True
False,NORMAL,HIGH,NORMAL,NORMAL,False,NORMAL,False
True,LOW,NORMAL,LOW,LOW,False,LOW,False
False,NORMAL,HIGH,HIGH,NORMAL,False,LOW,False
False,NORMAL,LOW,NORMAL,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,NORMAL,True
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,False
False,NORMAL,HIGH,NORMAL,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,NORMAL,HIGH,False,NORMAL,True
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,True,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,LOW,LOW,NORMAL,False,NORMAL,False
True,LOW,LOW,HIGH,LOW,False,LOW,False
False,HIGH,LOW,NORMAL,HIGH,True,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,NORMAL,NORMAL,HIGH,False,HIGH,True
True,LOW,LOW,LOW,LOW,False,LOW,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,HIGH,False,NORMAL,False
False,HIGH,NORMAL,LOW,HIGH,False,NORMAL,False
False,HIGH,LOW,HIGH,HIGH,False,NORMAL,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,HIGH,NORMAL,False,NORMAL,True
False,NORMAL,HIGH,NORMAL,NORMAL,False,NORMAL,False
True,LOW,NORMAL,LOW,LOW,False,LOW,True
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,NORMAL,NORMAL,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,NORMAL,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,HIGH,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,LOW,LOW,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,NORMAL,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,LOW,LOW,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,NORMAL,LOW,HIGH,False,LOW,True
False,NORMAL,NORMAL,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,HIGH,NORMAL,False,NORMAL,False
False,HIGH,LOW,LOW,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,LOW,False
False,LOW,HIGH,HIGH,LOW,False,LOW,False
False,NORMAL,HIGH,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,LOW,HIGH,NORMAL,False,NORMAL,False
False,LOW,HIGH,HIGH,LOW,False,LOW,False
False,HIGH,NORMAL,LOW,HIGH,False,NORMAL,False
False,LOW,HIGH,HIGH,LOW,False,LOW,False
False,HIGH,HIGH,HIGH,HIGH,False,NORMAL,False
False,NORMAL,HIGH,NORMAL,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,LOW,HIGH,HIGH,False,HIGH,True
True,LOW,LOW,HIGH,LOW,False,LOW,False
False,NORMAL,HIGH,HIGH,LOW,False,NORMAL,False
False,LOW,LOW,HIGH,LOW,False,LOW,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,LOW,NORMAL,HIGH,False,HIGH,True
False,NORMAL,NORMAL,LOW,NORMAL,False,LOW,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,NORMAL,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,LOW,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
True,LOW,NORMAL,NORMAL,LOW,False,LOW,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,LOW,False,NORMAL,False
False,HIGH,HIGH,NORMAL,HIGH,True,HIGH,True
False,HIGH,LOW,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,NORMAL,LOW,HIGH,False,HIGH,True
False,HIGH,LOW,HIGH,HIGH,True,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,LOW,False
False,HIGH,LOW,HIGH,HIGH,False,NORMAL,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,NORMAL,True
False,HIGH,LOW,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
True,LOW,LOW,LOW,LOW,False,LOW,False
False,HIGH,LOW,HIGH,HIGH,False,HIGH,True
False,HIGH,LOW,LOW,HIGH,False,NORMAL,True
False,NORMAL,LOW,HIGH,NORMAL,False,NORMAL,True
False,NORMAL,NORMAL,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,True,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,NORMAL,NORMAL,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,HIGH,HIGH,HIGH,HIGH,False,NORMAL,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,True,NORMAL,False
False,NORMAL,NORMAL,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,LOW,LOW,False,LOW,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,LOW,HIGH,HIGH,LOW,False,LOW,False
True,LOW,LOW,HIGH,LOW,False,LOW,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,LOW,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,LOW,HIGH,HIGH,True,NORMAL,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,LOW,HIGH,HIGH,LOW,False,LOW,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,LOW,NORMAL,NORMAL,False,NORMAL,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,NORMAL,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,HIGH,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,NORMAL,LOW,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,LOW,HIGH,HIGH,NORMAL,False,LOW,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,NORMAL,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,NORMAL,NORMAL,False,NORMAL,False
False,HIGH,NORMAL,HIGH,HIGH,False,HIGH,True
False,HIGH,NORMAL,LOW,HIGH,False,HIGH,True
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,NORMAL,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,HIGH,False
False,NORMAL,HIGH,NORMAL,NORMAL,False,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,NORMAL,True
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,NORMAL,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,LOW,HIGH,NORMAL,True,NORMAL,False
False,HIGH,HIGH,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,HIGH,NORMAL,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,LOW,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,LOW,LOW,HIGH,False,HIGH,True
False,HIGH,HIGH,HIGH,HIGH,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,LOW,HIGH,HIGH,True,HIGH,True
False,NORMAL,LOW,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,LOW,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,True,NORMAL,False
False,NORMAL,NORMAL,HIGH,LOW,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
True,LOW,NORMAL,HIGH,LOW,False,LOW,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,LOW,HIGH,HIGH,LOW,False,LOW,False
False,NORMAL,HIGH,NORMAL,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
True,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,LOW,HIGH,LOW,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,LOW,NORMAL,LOW,LOW,False,LOW,False
False,NORMAL,HIGH,LOW,NORMAL,False,HIGH,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,True,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,LOW,HIGH,HIGH,False,NORMAL,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,NORMAL,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,NORMAL,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,LOW,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
True,LOW,LOW,NORMAL,LOW,False,LOW,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,LOW,NORMAL,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,HIGH,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,False
False,HIGH,LOW,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,HIGH,LOW,HIGH,HIGH,False,HIGH,True
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
False,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,False
True,LOW,LOW,LOW,LOW,False,LOW,False
