PULMEMBOLUS,INTUBATION,PAP,MINVOL,PCWP,KINKEDTUBE,VENTLUNG,PRESS
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,LOW
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,HIGH
False,NORMAL,NORMAL,LOW,NORMAL,False,HIGH,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,LOW,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,ZERO
False,NORMAL,NORMAL,ZERO,NORMAL,False,NORMAL,LOW
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,ONESIDED,NORMAL,HIGH,NORMAL,False,HIGH,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,LOW
False,NORMAL,HIGH,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,LOW
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,ZERO
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,ONESIDED,NORMAL,ZERO,LOW,False,LOW,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,HIGH,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,HIGH
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,HIGH
False,NORMAL,NORMAL,HIGH,LOW,False,LOW,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,HIGH
False,ESOPHAGEAL,NORMAL,HIGH,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,LOW
False,NORMAL,NORMAL,NORMAL,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,NORMAL
False,ONESIDED,NORMAL,HIGH,LOW,False,HIGH,HIGH
False,NORMAL,LOW,HIGH,LOW,False,LOW,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,NORMAL
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,HIGH,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,HIGH,LOW,False,LOW,LOW
False,NORMAL,HIGH,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,LOW,HIGH,HIGH,False,LOW,HIGH
False,NORMAL,NORMAL,LOW,LOW,False,HIGH,HIGH
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,ESOPHAGEAL,NORMAL,ZERO,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,ZERO
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,HIGH,ZERO,NORMAL,False,ZERO,NORMAL
False,ONESIDED,NORMAL,LOW,LOW,False,LOW,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,NORMAL
False,NORMAL,LOW,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,LOW,False,LOW,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,True,ZERO,ZERO
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,ESOPHAGEAL,LOW,NORMAL,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,LOW
False,ESOPHAGEAL,NORMAL,NORMAL,NORMAL,False,ZERO,ZERO
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,NORMAL
False,ESOPHAGEAL,NORMAL,LOW,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,LOW,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,ESOPHAGEAL,NORMAL,ZERO,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,LOW
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,LOW
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,LOW
False,NORMAL,HIGH,ZERO,HIGH,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,ESOPHAGEAL,NORMAL,LOW,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,ZERO
False,ONESIDED,NORMAL,ZERO,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,HIGH,LOW,False,LOW,HIGH
False,NORMAL,NORMAL,LOW,NORMAL,False,NORMAL,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,LOW,NORMAL,False,HIGH,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,NORMAL
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,HIGH,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,LOW
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,HIGH,LOW,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,LOW
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,LOW
False,NORMAL,HIGH,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,LOW,ZERO,NORMAL,False,ZERO,HIGH
False,ONESIDED,NORMAL,NORMAL,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,LOW,LOW,False,HIGH,NORMAL
False,NORMAL,LOW,HIGH,NORMAL,False,LOW,LOW
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,NORMAL
False,ONESIDED,LOW,NORMAL,NORMAL,False,ZERO,LOW
False,NORMAL,LOW,HIGH,NORMAL,False,LOW,ZERO
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,True,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,ZERO
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,ESOPHAGEAL,NORMAL,ZERO,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,LOW,NORMAL,False,HIGH,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,LOW
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,HIGH
False,NORMAL,NORMAL,LOW,NORMAL,False,HIGH,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,ONESIDED,NORMAL,NORMAL,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,LOW
False,NORMAL,NORMAL,LOW,HIGH,False,NORMAL,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,NORMAL
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,LOW,NORMAL,False,LOW,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,ESOPHAGEAL,NORMAL,LOW,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,LOW,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,HIGH
False,NORMAL,NORMAL,LOW,LOW,True,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,ONESIDED,NORMAL,NORMAL,HIGH,False,ZERO,LOW
False,NORMAL,NORMAL,LOW,NORMAL,False,HIGH,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,LOW,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,LOW,True,ZERO,ZERO
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,LOW
False,NORMAL,LOW,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,ONESIDED,NORMAL,NORMAL,LOW,True,ZERO,ZERO
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,NORMAL
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
True,NORMAL,LOW,ZERO,HIGH,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,LOW,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,LOW
False,ONESIDED,NORMAL,ZERO,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,LOW,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,LOW
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,ESOPHAGEAL,NORMAL,LOW,HIGH,False,ZERO,HIGH
False,NORMAL,HIGH,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,LOW,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,LOW,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,ZERO
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,HIGH,LOW,False,LOW,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
True,NORMAL,HIGH,ZERO,NORMAL,False,NORMAL,NORMAL
False,NORMAL,LOW,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,ESOPHAGEAL,NORMAL,LOW,HIGH,False,ZERO,NORMAL
False,NORMAL,HIGH,ZERO,HIGH,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,LOW,ZERO,NORMAL,False,ZERO,HIGH
False,ONESIDED,NORMAL,ZERO,HIGH,False,LOW,HIGH
False,NORMAL,HIGH,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,True,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,NORMAL
False,NORMAL,HIGH,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,HIGH,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,NORMAL
False,NORMAL,NORMAL,LOW,LOW,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,ONESIDED,NORMAL,ZERO,NORMAL,False,LOW,HIGH
False,NORMAL,LOW,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,NORMAL
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,ESOPHAGEAL,NORMAL,ZERO,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
True,NORMAL,HIGH,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,ZERO
False,ESOPHAGEAL,HIGH,LOW,NORMAL,True,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,LOW,HIGH,False,ZERO,LOW
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,ZERO
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,NORMAL,HIGH,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,LOW,ZERO,NORMAL,True,ZERO,NORMAL
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,ONESIDED,HIGH,HIGH,HIGH,False,HIGH,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,LOW,ZERO,NORMAL,False,ZERO,HIGH
False,ESOPHAGEAL,NORMAL,ZERO,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,LOW
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,NORMAL
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,LOW,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,NORMAL
False,NORMAL,NORMAL,ZERO,LOW,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,NORMAL
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,HIGH,False,LOW,HIGH
True,NORMAL,HIGH,LOW,NORMAL,False,HIGH,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,LOW
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,ZERO
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,LOW
False,ESOPHAGEAL,NORMAL,ZERO,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,LOW
False,ESOPHAGEAL,LOW,LOW,HIGH,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,ZERO,NORMAL,False,ZERO,HIGH
False,NORMAL,NORMAL,HIGH,NORMAL,False,LOW,NORMAL
False,NORMAL,LOW,HIGH,NORMAL,False,LOW,HIGH
False,NORMAL,NORMAL,NORMAL,LOW,False,LOW,HIGH
