OriginState,OriginStateFips
GA,13
IL,17
PA,42
TX,48
GA,13
FL,12
TX,48
HI,15
TX,48
HI,15
NY,36
MA,25
FL,12
CA,6
OK,40
UT,49
GA,13
OK,40
AZ,4
TX,48
GA,13
NV,32
CA,6
MN,27
PA,42
MN,27
MN,27
GA,13
FL,12
IN,18
LA,22
TX,48
UT,49
NY,36
FL,12
MA,25
WA,53
CA,6
FL,12
NM,35
NE,31
GA,13
TX,48
NV,32
IL,17
CA,6
MN,27
MS,28
IL,17
UT,49
AZ,4
GA,13
WY,56
CA,6
CO,8
IL,17
TX,48
UT,49
NC,37
MD,24
CA,6
IL,17
IN,18
TX,48
PA,42
VA,51
IL,17
CA,6
NY,36
NV,32
NC,37
CA,6
NY,36
IN,18
TX,48
CA,6
MO,29
MA,25
CA,6
PA,42
CO,8
FL,12
TX,48
TX,48
UT,49
CA,6
CA,6
FL,12
GA,13
IL,17
MI,26
IN,18
HI,15
FL,12
TX,48
NC,37
CA,6
NJ,34
UT,49
TX,48
FL,12
PA,42
WY,56
GA,13
NC,37
NY,36
MI,26
PA,42
VA,51
GA,13
GA,13
IL,17
NC,37
TX,48
IL,17
HI,15
VA,51
CA,6
OH,39
NY,36
TX,48
TX,48
OR,41
CO,8
AZ,4
IL,17
TX,48
NJ,34
NY,36
SC,45
TX,48
CA,6
CA,6
TX,48
MO,29
KY,21
VA,51
CO,8
CO,8
OR,41
CA,6
NV,32
IL,17
OH,39
NC,37
CO,8
CA,6
VA,51
KY,21
MI,26
GA,13
NJ,34
SC,45
NY,36
CO,8
NV,32
UT,49
CO,8
TX,48
NY,36
OR,41
FL,12
TX,48
OH,39
FL,12
CA,6
NY,36
NC,37
WA,53
GA,13
TX,48
IL,17
FL,12
OH,39
CA,6
TX,48
FL,12
NJ,34
IN,18
CA,6
FL,12
FL,12
IL,17
TX,48
CA,6
NC,37
IL,17
NH,33
MO,29
CA,6
TX,48
TX,48
MO,29
GA,13
IN,18
GA,13
ND,38
AZ,4
FL,12
IL,17
WA,53
IL,17
IL,17
WA,53
PR,72
OH,39
UT,49
MA,25
TX,48
CA,6
IN,18
TX,48
PA,42
FL,12
NV,32
WA,53
TX,48
IA,19
AZ,4
TX,48
VA,51
TX,48
WA,53
TX,48
TX,48
FL,12
VA,51
TX,48
NC,37
KY,21
CA,6
IL,17
IL,17
OH,39
WA,53
CA,6
CA,6
FL,12
FL,12
PA,42
PA,42
FL,12
TX,48
GA,13
IL,17
FL,12
TX,48
IL,17
CO,8
CA,6
CO,8
NC,37
OH,39
SC,45
MA,25
FL,12
TX,48
PA,42
CA,6
IL,17
FL,12
NV,32
TN,47
TX,48
TX,48
IL,17
NV,32
FL,12
TX,48
VA,51
IL,17
PA,42
NC,37
FL,12
CO,8
IL,17
CO,8
VA,51
CO,8
NC,37
MO,29
CA,6
SC,45
UT,49
CA,6
AR,5
AZ,4
MI,26
CA,6
TX,48
CO,8
OR,41
CO,8
TX,48
CA,6
RI,44
CO,8
PA,42
PR,72
CA,6
AK,2
CO,8
OK,40
CA,6
CO,8
CA,6
SC,45
HI,15
NY,36
NV,32
RI,44
FL,12
CO,8
PR,72
IL,17
MT,30
TX,48
CA,6
PA,42
NC,37
PA,42
CA,6
GA,13
WI,55
HI,15
WI,55
CA,6
NY,36
TN,47
GA,13
LA,22
WY,56
MI,26
CA,6
AR,5
NC,37
NC,37
CA,6
IL,17
IL,17
WA,53
CO,8
NV,32
CA,6
HI,15
CA,6
GA,13
MA,25
CA,6
NE,31
FL,12
TX,48
SC,45
CA,6
AZ,4
TX,48
CO,8
NV,32
CA,6
LA,22
TX,48
FL,12
CA,6
LA,22
GA,13
OK,40
FL,12
TX,48
CA,6
KS,20
CA,6
NY,36
CA,6
CO,8
MA,25
MD,24
NC,37
MN,27
FL,12
AZ,4
IL,17
WA,53
CA,6
TX,48
WI,55
IN,18
TX,48
ND,38
CA,6
CO,8
IL,17
MT,30
MD,24
NY,36
NC,37
WA,53
PA,42
LA,22
LA,22
NJ,34
NY,36
NJ,34
CA,6
TX,48
NJ,34
GA,13
NY,36
FL,12
NC,37
CA,6
IL,17
KS,20
UT,49
MI,26
GA,13
NJ,34
NY,36
FL,12
CA,6
IL,17
CA,6
TX,48
HI,15
AZ,4
TX,48
AZ,4
AZ,4
TX,48
HI,15
CA,6
TX,48
MS,28
CA,6
NY,36
VA,51
WI,55
TX,48
MO,29
TX,48
CO,8
NV,32
CA,6
MA,25
IL,17
NV,32
PA,42
NV,32
TX,48
GA,13
IL,17
TX,48
NM,35
MN,27
NY,36
CA,6
CA,6
MA,25
AR,5
IN,18
NY,36
TX,48
TX,48
MD,24
TX,48
NJ,34
IL,17
IL,17
MA,25
VA,51
AR,5
MO,29
NJ,34
CA,6
MN,27
TN,47
NJ,34
FL,12
OR,41
TX,48
NJ,34
TX,48
TX,48
NY,36
CA,6
TX,48
VA,51
TX,48
TX,48
NV,32
CA,6
AZ,4
CO,8
MO,29
MO,29
CA,6
VA,51
TX,48
MD,24
IL,17
AK,2
HI,15
VI,78
CA,6
CA,6
CA,6
MN,27
NJ,34
AZ,4
IL,17
FL,12
VA,51
TX,48
NY,36
IL,17
GA,13
VA,51
PA,42
AZ,4
FL,12
NY,36
WY,56
IL,17
CA,6
CA,6
WA,53
GA,13
MA,25
TX,48
HI,15
CA,6
GA,13
GA,13
UT,49
CO,8
VA,51
IL,17
NY,36
KY,21
NC,37
TX,48
NJ,34
NC,37
CA,6
CO,8
GA,13
IL,17
MS,28
WA,53
FL,12
GA,13
MA,25
FL,12
CA,6
CA,6
TX,48
CO,8
UT,49
CA,6
UT,49
NV,32
IL,17
AR,5
MA,25
IN,18
GA,13
FL,12
CA,6
GA,13
CA,6
GA,13
NY,36
OK,40
IL,17
OH,39
AZ,4
IL,17
MA,25
NV,32
MO,29
TX,48
HI,15
CA,6
IL,17
CA,6
FL,12
TX,48
MO,29
GA,13
TX,48
AL,1
UT,49
AK,2
IN,18
GA,13
CA,6
GA,13
NH,33
TX,48
GA,13
CO,8
OK,40
CA,6
NV,32
TX,48
AK,2
NY,36
KY,21
CA,6
TN,47
CA,6
TN,47
CA,6
CO,8
TX,48
TX,48
TX,48
NY,36
NC,37
LA,22
MA,25
IL,17
NJ,34
IL,17
WI,55
OH,39
KY,21
UT,49
AZ,4
MN,27
NY,36
NM,35
CA,6
FL,12
AZ,4
TX,48
NV,32
OR,41
MI,26
AR,5
MT,30
HI,15
NY,36
GA,13
CA,6
TX,48
RI,44
FL,12
AL,1
TX,48
TX,48
OK,40
AZ,4
OH,39
CO,8
CA,6
GA,13
MN,27
NJ,34
CA,6
NC,37
NY,36
CA,6
GA,13
MI,26
CA,6
CA,6
FL,12
TX,48
IL,17
MA,25
TX,48
CO,8
TX,48
CO,8
MN,27
MO,29
NV,32
GA,13
ID,16
IN,18
MI,26
CA,6
AZ,4
CA,6
HI,15
GA,13
IL,17
IL,17
IN,18
IL,17
TX,48
FL,12
CA,6
MN,27
CA,6
GA,13
UT,49
KY,21
CA,6
GA,13
CA,6
NY,36
MA,25
VA,51
AR,5
NC,37
IL,17
CO,8
VA,51
CO,8
TX,48
CA,6
AR,5
SD,46
GA,13
NV,32
CA,6
MT,30
CO,8
IL,17
PA,42
GA,13
NC,37
NY,36
VA,51
CA,6
OH,39
GA,13
TX,48
VA,51
MN,27
TN,47
CA,6
PA,42
MI,26
TX,48
WA,53
TX,48
CA,6
NJ,34
TX,48
NY,36
PA,42
FL,12
MD,24
CA,6
LA,22
CA,6
OK,40
WA,53
WA,53
IL,17
IL,17
CA,6
TN,47
NY,36
VA,51
GA,13
NY,36
TX,48
IL,17
FL,12
TX,48
NV,32
NJ,34
TN,47
FL,12
OR,41
MI,26
LA,22
CA,6
MN,27
TX,48
ND,38
CO,8
MD,24
TX,48
VA,51
PR,72
FL,12
MS,28
AZ,4
NJ,34
PA,42
IL,17
WA,53
NY,36
MI,26
NV,32
NJ,34
FL,12
HI,15
CO,8
TX,48
CO,8
FL,12
WA,53
MA,25
PA,42
OH,39
CA,6
GA,13
NC,37
CA,6
FL,12
CA,6
TX,48
PA,42
CA,6
NV,32
CA,6
OH,39
IL,17
IN,18
FL,12
UT,49
TX,48
NC,37
VA,51
UT,49
GA,13
MS,28
NJ,34
NJ,34
FL,12
CA,6
NC,37
FL,12
VA,51
KY,21
FL,12
TX,48
FL,12
VA,51
TX,48
CO,8
LA,22
IN,18
TX,48
VA,51
FL,12
GA,13
CA,6
NC,37
FL,12
CA,6
MO,29
CA,6
FL,12
PA,42
NC,37
AR,5
OR,41
MA,25
NY,36
NJ,34
MA,25
TX,48
GA,13
CA,6
CA,6
TX,48
ME,23
WA,53
FL,12
CA,6
CA,6
KS,20
GA,13
NY,36
FL,12
FL,12
TX,48
GA,13
CO,8
TX,48
NJ,34
TX,48
FL,12
MN,27
NV,32
GA,13
FL,12
TX,48
IL,17
NJ,34
AZ,4
TX,48
GA,13
MN,27
CO,8
HI,15
TX,48
NC,37
WA,53
NC,37
NY,36
TN,47
CA,6
TN,47
NJ,34
TX,48
WA,53
GA,13
TX,48
CO,8
FL,12
CA,6
MO,29
TX,48
ID,16
FL,12
MA,25
CO,8
NE,31
CA,6
NJ,34
WA,53
CA,6
WA,53
NV,32
WA,53
CA,6
GA,13
CA,6
NV,32
VA,51
TX,48
WA,53
OR,41
NC,37
TX,48
FL,12
HI,15
AZ,4
MO,29
IL,17
VA,51
MI,26
CO,8
NC,37
GA,13
WA,53
NC,37
SC,45
AZ,4
HI,15
FL,12
CA,6
PA,42
VA,51
TX,48
MN,27
AK,2
NJ,34
VA,51
ND,38
UT,49
CA,6
ND,38
VT,50
CO,8
CA,6
ID,16
PA,42
CA,6
KS,20
GA,13
IL,17
OH,39
TX,48
OH,39
IL,17
PA,42
IL,17
IL,17
GA,13
TX,48
PA,42
GA,13
ID,16
CO,8
CO,8
GA,13
HI,15
GA,13
CA,6
GA,13
FL,12
FL,12
TX,48
NY,36
LA,22
NE,31
CA,6
NC,37
FL,12
AL,1
TN,47
HI,15
CA,6
TX,48
GA,13
NJ,34
AZ,4
HI,15
TX,48
CA,6
CO,8
TX,48
IL,17
TX,48
CA,6
CA,6
OR,41
TN,47
KS,20
MA,25
UT,49
PA,42
NJ,34
FL,12
FL,12
MI,26
MO,29
NC,37
FL,12
MO,29
GA,13
GA,13
GA,13
FL,12
CA,6
TX,48
MD,24
FL,12
CA,6
NY,36
FL,12
CA,6
NC,37
TX,48
CA,6
TX,48
KY,21
UT,49
PR,72
TX,48
FL,12
TX,48
MA,25
CA,6
NC,37
TT,75
TX,48
NJ,34
CO,8
CA,6
CA,6
CA,6
UT,49
MT,30
CA,6
UT,49
CO,8
VA,51
LA,22
TX,48
CA,6
OH,39
VA,51
TN,47
IL,17
CA,6
TN,47
OR,41
TX,48
CA,6
CA,6
IL,17
NY,36
CA,6
FL,12
UT,49
TN,47
GA,13
VA,51
UT,49
MD,24
MS,28
TX,48
CO,8
NY,36
KY,21
RI,44
MA,25
GA,13
IL,17
CA,6
CA,6
MA,25
TX,48
LA,22
CO,8
FL,12
GA,13
CA,6
NV,32
FL,12
AZ,4
IN,18
MI,26
WY,56
AZ,4
CA,6
AZ,4
TX,48
FL,12
MA,25
TX,48
CA,6
AK,2
GA,13
WA,53
IN,18
NM,35
TX,48
FL,12
CA,6
NC,37
AZ,4
GA,13
VA,51
CA,6
AK,2
FL,12
TX,48
MD,24
FL,12
NY,36
NC,37
IL,17
HI,15
NE,31
VA,51
CA,6
AZ,4
FL,12
CA,6
AZ,4
AZ,4
CA,6
GA,13
FL,12
NC,37
AZ,4
TX,48
CA,6
NY,36
IA,19
TX,48
MD,24
IL,17
FL,12
OH,39
GA,13
TX,48
NY,36
MA,25
CA,6
FL,12
IL,17
CA,6
TX,48
FL,12
PA,42
UT,49
WA,53
TX,48
NE,31
FL,12
IL,17
GA,13
MO,29
CA,6
GA,13
CO,8
NC,37
NJ,34
OR,41
TX,48
HI,15
TN,47
NY,36
CA,6
TX,48
AZ,4
VA,51
MI,26
CA,6
CO,8
UT,49
TX,48
CA,6
NC,37
CA,6
TX,48
OR,41
TX,48
AZ,4
GA,13
NY,36
TX,48
WI,55
TX,48
TX,48
CA,6
FL,12
IL,17
TX,48
MN,27
CA,6
CA,6
GA,13
TX,48
NC,37
CO,8
IL,17
AZ,4
TX,48
CA,6
TX,48
TX,48
WA,53
CO,8
GA,13
FL,12
FL,12
TX,48
CA,6
CA,6
OH,39
NV,32
NC,37
GA,13
VI,78
MA,25
FL,12
TX,48
MI,26
FL,12
IL,17
TX,48
OH,39
FL,12
TX,48
CA,6
TX,48
NV,32
MI,26
TX,48
UT,49
TN,47
NV,32
TX,48
TX,48
NY,36
MN,27
LA,22
FL,12
CA,6
TX,48
IL,17
VA,51
CA,6
CA,6
OH,39
WI,55
TX,48
TN,47
GA,13
TX,48
AZ,4
CA,6
TX,48
MO,29
TX,48
CO,8
MD,24
IL,17
NY,36
MS,28
MO,29
TX,48
FL,12
TX,48
MD,24
MO,29
TX,48
OH,39
ND,38
FL,12
HI,15
CO,8
ID,16
FL,12
OR,41
CA,6
GA,13
OH,39
NJ,34
NY,36
CA,6
KY,21
CA,6
TX,48
OH,39
CO,8
TX,48
IL,17
FL,12
MT,30
CO,8
IL,17
CA,6
CO,8
IL,17
GA,13
FL,12
FL,12
CA,6
TX,48
NY,36
CA,6
CA,6
GA,13
TX,48
CA,6
TN,47
VA,51
AZ,4
CO,8
CA,6
WI,55
VA,51
MD,24
NY,36
NH,33
NJ,34
WA,53
WA,53
CA,6
NC,37
MO,29
NY,36
GA,13
MA,25
PA,42
CA,6
NV,32
MO,29
MN,27
CA,6
TX,48
HI,15
IL,17
IL,17
CA,6
CT,9
UT,49
CT,9
WA,53
IL,17
NC,37
GA,13
VA,51
TX,48
NM,35
GA,13
MD,24
NV,32
MT,30
TX,48
NE,31
NC,37
MD,24
IL,17
MT,30
NY,36
CO,8
MO,29
NC,37
FL,12
MD,24
TX,48
TX,48
GA,13
NY,36
TX,48
CA,6
CA,6
CA,6
TX,48
CA,6
CA,6
OK,40
CO,8
CA,6
CA,6
OH,39
MD,24
CA,6
MA,25
OR,41
NE,31
GA,13
TX,48
TX,48
TX,48
IL,17
NY,36
CA,6
NY,36
MA,25
TX,48
AR,5
NC,37
CA,6
FL,12
CA,6
LA,22
TX,48
CA,6
OH,39
IN,18
WA,53
TX,48
NC,37
IL,17
AZ,4
AZ,4
NV,32
TX,48
GA,13
AZ,4
AZ,4
FL,12
ND,38
AZ,4
CA,6
PR,72
CA,6
NV,32
OH,39
CO,8
MS,28
IL,17
IL,17
VA,51
TX,48
CO,8
MA,25
AK,2
AZ,4
MN,27
GA,13
KY,21
AZ,4
TX,48
CA,6
KY,21
TX,48
MS,28
VA,51
AZ,4
TX,48
FL,12
PA,42
MO,29
OH,39
IL,17
FL,12
TX,48
FL,12
CO,8
MO,29
IN,18
UT,49
IN,18
FL,12
MO,29
MD,24
TX,48
CO,8
VA,51
FL,12
HI,15
NE,31
MI,26
CA,6
AZ,4
VA,51
TX,48
CA,6
NJ,34
GA,13
IL,17
NY,36
MO,29
IL,17
VA,51
ME,23
AZ,4
CA,6
TX,48
CA,6
NY,36
OH,39
NY,36
MI,26
OR,41
IL,17
AL,1
CA,6
NV,32
MD,24
AZ,4
IL,17
NJ,34
MS,28
MA,25
GA,13
IL,17
GA,13
TX,48
NY,36
NY,36
GA,13
NC,37
NC,37
AL,1
MD,24
LA,22
OH,39
UT,49
NV,32
FL,12
MA,25
TX,48
IL,17
TX,48
CA,6
GA,13
NV,32
KS,20
FL,12
FL,12
FL,12
AZ,4
FL,12
NM,35
CT,9
VA,51
GA,13
UT,49
NJ,34
IL,17
NJ,34
IL,17
UT,49
OR,41
MA,25
VA,51
GA,13
NY,36
IA,19
FL,12
MD,24
VA,51
PA,42
HI,15
LA,22
GA,13
IL,17
CA,6
CA,6
MN,27
MO,29
CA,6
AR,5
TX,48
FL,12
MO,29
NC,37
TN,47
HI,15
TX,48
PA,42
NV,32
CA,6
HI,15
MS,28
FL,12
MO,29
TX,48
CA,6
FL,12
OR,41
MO,29
CO,8
CA,6
AZ,4
FL,12
CA,6
FL,12
NJ,34
FL,12
CA,6
CA,6
GA,13
TX,48
CA,6
AK,2
TX,48
AZ,4
PR,72
WI,55
CA,6
HI,15
CO,8
NY,36
OK,40
CA,6
VA,51
LA,22
FL,12
TX,48
GA,13
TX,48
AZ,4
CO,8
CA,6
FL,12
NY,36
TX,48
MD,24
NY,36
MO,29
MA,25
PA,42
GA,13
MI,26
NY,36
MD,24
FL,12
TX,48
NJ,34
MI,26
GA,13
CO,8
TX,48
GA,13
TX,48
FL,12
UT,49
MA,25
NY,36
ND,38
NY,36
PA,42
AK,2
PA,42
NC,37
IL,17
TX,48
TX,48
TX,48
NC,37
IL,17
MI,26
CO,8
UT,49
TX,48
IL,17
IL,17
TX,48
CA,6
AR,5
TX,48
AR,5
AZ,4
MO,29
TX,48
TX,48
PA,42
CA,6
NJ,34
TX,48
FL,12
CA,6
VA,51
NC,37
TX,48
GA,13
AZ,4
MN,27
NV,32
CA,6
MA,25
NJ,34
CA,6
TX,48
VA,51
CA,6
IN,18
CA,6
PA,42
GA,13
CA,6
IA,19
CA,6
FL,12
MD,24
AK,2
HI,15
IL,17
IL,17
CA,6
NV,32
CA,6
NC,37
TX,48
UT,49
NV,32
HI,15
FL,12
MA,25
GA,13
FL,12
AR,5
TN,47
PR,72
GA,13
IL,17
OR,41
WA,53
IL,17
IL,17
OK,40
MA,25
FL,12
CO,8
CA,6
VA,51
NJ,34
GA,13
MD,24
CO,8
PA,42
WA,53
TX,48
IL,17
MD,24
MO,29
OH,39
IL,17
MN,27
CA,6
TX,48
FL,12
CA,6
NY,36
NY,36
FL,12
VA,51
VA,51
CA,6
IL,17
TX,48
TX,48
IN,18
MO,29
AL,1
CA,6
LA,22
CO,8
IL,17
IL,17
TX,48
TX,48
CA,6
VA,51
CO,8
VA,51
TX,48
GA,13
PA,42
HI,15
MO,29
IA,19
TX,48
KY,21
MN,27
NC,37
GA,13
GA,13
TX,48
TX,48
FL,12
TX,48
FL,12
OH,39
AL,1
NJ,34
TX,48
FL,12
MD,24
TX,48
NC,37
IL,17
TX,48
CA,6
NJ,34
NY,36
AZ,4
WA,53
FL,12
VA,51
NM,35
NY,36
GA,13
CA,6
NY,36
CA,6
IL,17
NY,36
CA,6
MN,27
TX,48
NY,36
MT,30
AZ,4
NY,36
NC,37
TX,48
NY,36
FL,12
MI,26
IL,17
IL,17
TX,48
AL,1
NC,37
WA,53
CA,6
AZ,4
CO,8
IL,17
TX,48
UT,49
NV,32
NJ,34
TN,47
MA,25
CA,6
FL,12
TX,48
GA,13
MD,24
17,Illinois
GA,13
TN,47
AZ,4
MO,29
WA,53
CA,6
PA,42
NC,37
NV,32
MO,29
MS,28
OH,39
HI,15
IL,17
FL,12
TX,48
TN,47
MI,26
FL,12
IL,17
GA,13
VA,51
MO,29
CA,6
AR,5
GA,13
FL,12
TX,48
MI,26
TX,48
NY,36
MN,27
GA,13
MN,27
TX,48
NV,32
IL,17
GA,13
CO,8
PA,42
HI,15
NJ,34
IL,17
GA,13
MI,26
HI,15
OK,40
UT,49
CA,6
CO,8
AZ,4
GA,13
MN,27
CO,8
NY,36
CA,6
NY,36
GA,13
TX,48
HI,15
OH,39
FL,12
NY,36
WY,56
MI,26
IL,17
TX,48
GA,13
NM,35
MN,27
FL,12
CA,6
MA,25
CA,6
OR,41
AL,1
CA,6
VA,51
MO,29
SD,46
TX,48
TX,48
TX,48
CA,6
LA,22
SC,45
TX,48
NC,37
FL,12
TX,48
OH,39
CA,6
CA,6
ID,16
WA,53
CA,6
TX,48
CA,6
IL,17
CA,6
TX,48
WI,55
TN,47
OH,39
FL,12
NV,32
NV,32
IL,17
IL,17
IL,17
OK,40
CO,8
TN,47
CA,6
TX,48
VA,51
NC,37
MN,27
MO,29
IL,17
CA,6
TX,48
CA,6
VA,51
CA,6
FL,12
TX,48
GA,13
NY,36
WA,53
FL,12
WA,53
AK,2
VA,51
IL,17
CA,6
HI,15
VA,51
NC,37
UT,49
CA,6
CA,6
OH,39
FL,12
NE,31
GA,13
NY,36
PA,42
NY,36
NV,32
NY,36
CA,6
TX,48
CA,6
GA,13
NY,36
TX,48
OH,39
NY,36
FL,12
CA,6
TN,47
TX,48
VA,51
NJ,34
KY,21
WA,53
IN,18
AL,1
FL,12
CA,6
TX,48
IL,17
LA,22
OR,41
MD,24
TX,48
CA,6
FL,12
MA,25
GA,13
AZ,4
IL,17
OH,39
NJ,34
NC,37
TX,48
CA,6
NC,37
NC,37
NY,36
VA,51
VA,51
CA,6
RI,44
TX,48
FL,12
CA,6
GA,13
VA,51
TX,48
VA,51
VA,51
MO,29
IL,17
KS,20
LA,22
CA,6
NY,36
MD,24
TX,48
CA,6
NV,32
MA,25
IN,18
CA,6
NC,37
CA,6
CA,6
GA,13
AZ,4
GA,13
IL,17
WA,53
MI,26
CA,6
FL,12
FL,12
CT,9
TN,47
WI,55
TX,48
MO,29
IL,17
IL,17
VA,51
VA,51
MD,24
WI,55
OR,41
CA,6
NH,33
TN,47
GA,13
NC,37
TX,48
TX,48
MD,24
NY,36
VA,51
VT,50
NC,37
TX,48
GA,13
CA,6
OH,39
HI,15
GA,13
CA,6
AZ,4
CA,6
VA,51
ID,16
IL,17
NY,36
TX,48
NY,36
LA,22
LA,22
NV,32
CO,8
MD,24
MA,25
FL,12
CA,6
ND,38
GA,13
TX,48
MI,26
NY,36
IN,18
FL,12
CA,6
TX,48
PR,72
GA,13
NJ,34
NV,32
HI,15
NV,32
AZ,4
TX,48
FL,12
TX,48
NJ,34
CA,6
CO,8
TX,48
PA,42
TX,48
WA,53
CA,6
MA,25
MD,24
PA,42
NC,37
GA,13
CO,8
CO,8
CO,8
TX,48
TX,48
CO,8
TX,48
GA,13
PR,72
CA,6
NV,32
TX,48
AK,2
NV,32
VA,51
NC,37
CA,6
TX,48
IL,17
FL,12
MA,25
NC,37
IL,17
TX,48
CA,6
CA,6
TX,48
CA,6
NC,37
CO,8
GA,13
TX,48
TX,48
MA,25
NV,32
MN,27
IL,17
AZ,4
TX,48
NJ,34
OH,39
AL,1
NY,36
SC,45
MA,25
PA,42
OR,41
HI,15
CA,6
AZ,4
OH,39
TX,48
CA,6
GA,13
MD,24
NC,37
TN,47
AZ,4
IA,19
NY,36
TX,48
CO,8
CA,6
IL,17
WI,55
KS,20
FL,12
VA,51
PR,72
GA,13
MI,26
MD,24
VA,51
TN,47
AZ,4
TX,48
OH,39
CO,8
IL,17
IL,17
CO,8
CA,6
VA,51
TX,48
NY,36
NY,36
CO,8
CA,6
WA,53
CA,6
HI,15
CA,6
NC,37
CA,6
MD,24
NC,37
UT,49
TX,48
CA,6
MA,25
CA,6
FL,12
CO,8
FL,12
NJ,34
CA,6
AZ,4
NM,35
CA,6
NM,35
UT,49
VA,51
FL,12
MD,24
NV,32
MN,27
MN,27
IL,17
CA,6
MT,30
TX,48
GA,13
OR,41
VA,51
TX,48
NY,36
NY,36
MD,24
CA,6
FL,12
TX,48
TX,48
CA,6
NC,37
FL,12
NY,36
GA,13
TX,48
AK,2
HI,15
GA,13
CO,8
VA,51
FL,12
CO,8
FL,12
MI,26
GA,13
WA,53
MN,27
GA,13
NY,36
MI,26
NJ,34
NY,36
GA,13
CA,6
CA,6
AZ,4
KY,21
MA,25
NY,36
ND,38
FL,12
CO,8
CT,9
NV,32
OH,39
GA,13
IL,17
HI,15
NY,36
TX,48
NY,36
ND,38
CA,6
12,Florida
OR,41
PA,42
CA,6
CA,6
CA,6
TX,48
IL,17
WA,53
GA,13
MO,29
NY,36
TX,48
NC,37
CO,8
FL,12
MO,29
TX,48
NY,36
CA,6
FL,12
PA,42
CA,6
MI,26
NV,32
WA,53
CO,8
NJ,34
IL,17
CA,6
FL,12
CA,6
IL,17
FL,12
IL,17
WA,53
AZ,4
OK,40
NJ,34
WA,53
TN,47
AL,1
AZ,4
CA,6
HI,15
CO,8
ID,16
GA,13
FL,12
IL,17
FL,12
MA,25
NY,36
OH,39
CA,6
IL,17
NY,36
GA,13
TX,48
GA,13
GA,13
MA,25
AZ,4
CO,8
TX,48
CA,6
GA,13
NY,36
CO,8
FL,12
AZ,4
NY,36
NV,32
TX,48
NJ,34
TX,48
IN,18
TX,48
MI,26
GA,13
CA,6
CA,6
FL,12
FL,12
FL,12
TX,48
CA,6
NY,36
CA,6
TX,48
IL,17
CO,8
CA,6
TX,48
MI,26
FL,12
TX,48
NM,35
GA,13
FL,12
NJ,34
TX,48
LA,22
IL,17
AL,1
GA,13
OK,40
FL,12
GA,13
HI,15
CA,6
IL,17
CA,6
LA,22
FL,12
SD,46
CA,6
CA,6
CA,6
CA,6
NC,37
NV,32
MI,26
CO,8
FL,12
CA,6
OR,41
NV,32
CA,6
CA,6
IL,17
TX,48
NV,32
MN,27
IL,17
IL,17
CA,6
IL,17
PA,42
NY,36
CA,6
TN,47
IL,17
AZ,4
NV,32
IL,17
CA,6
TX,48
OH,39
CA,6
CA,6
MD,24
RI,44
CA,6
MN,27
TX,48
IL,17
IL,17
VA,51
NC,37
VA,51
TX,48
FL,12
CO,8
KY,21
VA,51
CA,6
NY,36
NY,36
NY,36
MA,25
MN,27
TX,48
FL,12
NJ,34
CA,6
FL,12
CA,6
OK,40
TX,48
FL,12
CA,6
CA,6
AZ,4
MI,26
CA,6
MI,26
MO,29
NY,36
CA,6
CO,8
IL,17
MN,27
NM,35
WA,53
NY,36
MO,29
KY,21
MN,27
CO,8
FL,12
AZ,4
UT,49
NC,37
NC,37
IN,18
FL,12
IL,17
MA,25
PA,42
NY,36
WI,55
MI,26
MI,26
FL,12
CA,6
TX,48
HI,15
TX,48
MN,27
MI,26
CA,6
NC,37
NC,37
LA,22
RI,44
NC,37
NY,36
PR,72
AL,1
CA,6
TX,48
PR,72
GA,13
GA,13
TX,48
PA,42
CA,6
NV,32
CA,6
NY,36
MN,27
UT,49
NC,37
AZ,4
TX,48
NJ,34
CA,6
MA,25
WI,55
TX,48
PA,42
FL,12
MN,27
NC,37
MA,25
NV,32
OK,40
CO,8
KY,21
TX,48
AZ,4
WA,53
VA,51
MI,26
NM,35
CA,6
NC,37
WI,55
CO,8
AK,2
CA,6
FL,12
TX,48
MI,26
PA,42
NY,36
TN,47
CA,6
IN,18
NV,32
AZ,4
PR,72
FL,12
AZ,4
IL,17
NM,35
OH,39
NV,32
FL,12
VA,51
TX,48
FL,12
UT,49
GA,13
NC,37
VA,51
FL,12
TX,48
VA,51
FL,12
NC,37
MI,26
FL,12
WI,55
NV,32
KS,20
AK,2
OR,41
IL,17
CO,8
GA,13
TX,48
NY,36
TX,48
NV,32
OK,40
IL,17
OH,39
OK,40
OH,39
VA,51
WA,53
TX,48
NY,36
TX,48
CA,6
IN,18
FL,12
OH,39
TX,48
VA,51
CA,6
FL,12
TX,48
MN,27
UT,49
TX,48
MO,29
AL,1
MN,27
PA,42
TX,48
TN,47
OR,41
NC,37
WA,53
LA,22
IL,17
VA,51
FL,12
NC,37
CA,6
NC,37
NY,36
VT,50
TX,48
OH,39
GA,13
NY,36
GA,13
TX,48
CA,6
CO,8
AZ,4
TX,48
TX,48
UT,49
NM,35
CA,6
MO,29
KS,20
CO,8
MO,29
NY,36
MN,27
MN,27
TX,48
OR,41
CA,6
IL,17
FL,12
AZ,4
CA,6
OR,41
HI,15
CA,6
FL,12
FL,12
NJ,34
LA,22
TX,48
FL,12
GA,13
TX,48
TN,47
MI,26
FL,12
AZ,4
FL,12
MN,27
IL,17
NV,32
TX,48
NY,36
UT,49
AZ,4
NJ,34
TX,48
MA,25
VA,51
CO,8
MA,25
TX,48
