VENTMACH,VENTTUBE,INTUBATION,EXPCO2,PVSAT,MINVOL,KINKEDTUBE,VENTALV,VENTLUNG,ARTCO2,SAO2,PRESS,CATECHOL,DISCONNECT,MINVOLSET,HISTORY
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,True
LOW,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,LOW,HIGH,NORMAL,False,LOW,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,ONESIDED,NORMAL,LOW,ZERO,False,LOW,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,False,LOW,HIGH,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
LOW,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,HIGH,True
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,NORMAL,NORMAL,HIGH,LOW,LOW,False,LOW,HIGH,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
ZERO,ZERO,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,HIGH,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,NORMAL,False
LOW,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW,False
ZERO,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW,False
LOW,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,LOW,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,True
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,True,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
ZERO,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,NORMAL,LOW,ZERO,False,NORMAL,NORMAL,NORMAL,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
LOW,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW,False
NORMAL,NORMAL,NORMAL,HIGH,HIGH,LOW,False,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,True
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,True,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
LOW,ZERO,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,NORMAL,LOW,ZERO,False,NORMAL,NORMAL,NORMAL,LOW,HIGH,HIGH,False,NORMAL,False
ZERO,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,NORMAL,True,NORMAL,False
HIGH,HIGH,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,LOW,HIGH,False,HIGH,False
NORMAL,ZERO,ESOPHAGEAL,LOW,LOW,LOW,False,LOW,ZERO,HIGH,LOW,ZERO,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,True,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,True
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,ESOPHAGEAL,NORMAL,LOW,HIGH,False,ZERO,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,HIGH,LOW,LOW,False,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
ZERO,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,NORMAL,True
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,NORMAL,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,HIGH,ZERO,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,ONESIDED,NORMAL,LOW,LOW,False,LOW,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,ZERO,HIGH,HIGH,False,HIGH,LOW,NORMAL,HIGH,LOW,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,False,HIGH,LOW,NORMAL,HIGH,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,NORMAL,ZERO,NORMAL,LOW,LOW,HIGH,False,NORMAL,True
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,ONESIDED,LOW,LOW,NORMAL,False,NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,True
NORMAL,LOW,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,LOW,HIGH,NORMAL,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
LOW,ZERO,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,True,LOW,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,ONESIDED,LOW,LOW,NORMAL,False,NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,LOW,ZERO,True,ZERO,ZERO,HIGH,LOW,ZERO,HIGH,True,NORMAL,True
NORMAL,LOW,ONESIDED,NORMAL,LOW,ZERO,False,LOW,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL,True
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,ZERO,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,ZERO,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,HIGH,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,ESOPHAGEAL,LOW,LOW,LOW,False,LOW,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,NORMAL,HIGH,False,HIGH,LOW,LOW,NORMAL,HIGH,HIGH,True,NORMAL,False
LOW,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW,False
LOW,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,True,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,True
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
LOW,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,False,LOW,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,ESOPHAGEAL,LOW,LOW,LOW,False,LOW,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,NORMAL,HIGH,False,HIGH,LOW,LOW,NORMAL,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
ZERO,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,True
HIGH,HIGH,NORMAL,ZERO,HIGH,HIGH,False,HIGH,LOW,NORMAL,LOW,LOW,HIGH,False,HIGH,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,ESOPHAGEAL,NORMAL,LOW,ZERO,False,ZERO,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,NORMAL,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,NORMAL,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,True
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
HIGH,HIGH,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,LOW,HIGH,False,HIGH,False
NORMAL,LOW,NORMAL,LOW,NORMAL,ZERO,True,ZERO,ZERO,HIGH,NORMAL,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,True
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,ONESIDED,NORMAL,LOW,LOW,False,LOW,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
ZERO,ZERO,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
ZERO,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,False,NORMAL,False
NORMAL,LOW,ONESIDED,NORMAL,LOW,ZERO,False,LOW,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,NORMAL,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
LOW,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,NORMAL,False,LOW,False
HIGH,HIGH,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,LOW,HIGH,False,HIGH,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
ZERO,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,ONESIDED,NORMAL,LOW,LOW,False,LOW,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,ONESIDED,NORMAL,LOW,ZERO,False,LOW,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL,True
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,ZERO,LOW,ZERO,False,ZERO,ZERO,LOW,LOW,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
ZERO,ZERO,NORMAL,NORMAL,LOW,HIGH,False,ZERO,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,False
HIGH,HIGH,NORMAL,LOW,NORMAL,ZERO,False,HIGH,LOW,LOW,NORMAL,NORMAL,NORMAL,False,HIGH,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,HIGH,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,LOW,NORMAL,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,True
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
HIGH,HIGH,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,NORMAL,HIGH,False,HIGH,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,LOW,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,HIGH,NORMAL,LOW,NORMAL,HIGH,False,HIGH,LOW,LOW,NORMAL,LOW,HIGH,False,NORMAL,False
HIGH,HIGH,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,LOW,NORMAL,False,HIGH,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,ZERO,ESOPHAGEAL,LOW,LOW,LOW,False,LOW,ZERO,HIGH,LOW,ZERO,HIGH,True,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,NORMAL,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
LOW,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW,False
NORMAL,LOW,ONESIDED,NORMAL,HIGH,ZERO,False,LOW,LOW,HIGH,NORMAL,HIGH,HIGH,False,NORMAL,True
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
ZERO,ZERO,NORMAL,LOW,HIGH,HIGH,False,HIGH,LOW,LOW,HIGH,HIGH,HIGH,False,LOW,False
NORMAL,LOW,NORMAL,NORMAL,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,ONESIDED,NORMAL,LOW,ZERO,False,LOW,LOW,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,LOW,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,LOW,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,HIGH,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,NORMAL,HIGH,False,NORMAL,False
NORMAL,LOW,NORMAL,HIGH,LOW,ZERO,False,ZERO,ZERO,HIGH,LOW,HIGH,HIGH,False,NORMAL,False
