temp_3,mikro_3,meldug_3,lai_4
____17_0_C,V_dt_og_varmt,2___6__,0_0___0_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_0___0_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_koldt,6___10__,0_5___1_5
____17_0_C,T_rt_og_varmt,0_00___0_01__,1_5___2_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_koldt,6___10__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_01___0_5__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,1_5___2_5
13_0___14_9_C,T_rt_og_koldt,1___2__,0_0___0_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
____17_0_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
____17_0_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_0___0_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_01___0_5__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,1_5___2_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_01___0_5__,0_0___0_5
15_0___16_9_C,V_dt_og_varmt,0_01___0_5__,0_0___0_5
____17_0_C,V_dt_og_varmt,2___6__,0_0___0_5
13_0___14_9_C,T_rt_og_varmt,0_00___0_01__,1_5___2_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,10___25__,0_5___1_5
____17_0_C,T_rt_og_varmt,0_01___0_5__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_varmt,1___2__,0_0___0_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_0___0_5
15_0___16_9_C,V_dt_og_koldt,0_5___1__,0_0___0_5
13_0___14_9_C,V_dt_og_koldt,1___2__,0_0___0_5
15_0___16_9_C,T_rt_og_koldt,10___25__,0_0___0_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_01___0_5__,0_0___0_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,2___6__,0_0___0_5
____17_0_C,T_rt_og_varmt,0_01___0_5__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,1___2__,0_0___0_5
15_0___16_9_C,V_dt_og_varmt,2___6__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,1_5___2_5
13_0___14_9_C,V_dt_og_varmt,50___100__,0_0___0_5
15_0___16_9_C,V_dt_og_koldt,0_01___0_5__,0_5___1_5
____17_0_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_0___0_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
____17_0_C,T_rt_og_varmt,0_5___1__,0_0___0_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_01___0_5__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_varmt,0_00___0_01__,0_0___0_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_0___0_5
13_0___14_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,2___6__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,1_5___2_5
____17_0_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
____17_0_C,T_rt_og_varmt,0_01___0_5__,0_0___0_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,10___25__,0_0___0_5
____17_0_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_5___1__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,1_5___2_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,1___2__,0_0___0_5
15_0___16_9_C,V_dt_og_koldt,2___6__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,10___25__,0_0___0_5
15_0___16_9_C,V_dt_og_varmt,2___6__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_0___0_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,1_5___2_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,1_5___2_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_0___0_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_5___1__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_varmt,6___10__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,50___100__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_0___0_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,1_5___2_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_0___0_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_01___0_5__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_01___0_5__,0_0___0_5
13_0___14_9_C,V_dt_og_koldt,0_01___0_5__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_0___0_5
13_0___14_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,10___25__,0_0___0_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
____17_0_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_5___1__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_koldt,0_01___0_5__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,10___25__,0_0___0_5
15_0___16_9_C,T_rt_og_varmt,0_01___0_5__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_0___0_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_0___0_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,6___10__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,6___10__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,1_5___2_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_5___1__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,1_5___2_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,1_5___2_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,50___100__,0_0___0_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_0___0_5
15_0___16_9_C,T_rt_og_varmt,1___2__,0_5___1_5
____17_0_C,T_rt_og_varmt,10___25__,0_0___0_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,1_5___2_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,1_5___2_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_5___1__,0_0___0_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,25___50__,0_0___0_5
15_0___16_9_C,T_rt_og_koldt,0_01___0_5__,0_0___0_5
____17_0_C,T_rt_og_varmt,10___25__,0_0___0_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,1_5___2_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,1_5___2_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_01___0_5__,0_0___0_5
15_0___16_9_C,V_dt_og_varmt,1___2__,0_0___0_5
13_0___14_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
____17_0_C,T_rt_og_varmt,0_01___0_5__,0_0___0_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_0___0_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,25___50__,0_5___1_5
____17_0_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,1_5___2_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,1_5___2_5
13_0___14_9_C,T_rt_og_koldt,10___25__,0_0___0_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,1_5___2_5
15_0___16_9_C,T_rt_og_koldt,10___25__,0_0___0_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_0___0_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,50___100__,0_0___0_5
13_0___14_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_0___0_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_0___0_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_01___0_5__,0_0___0_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_0___0_5
13_0___14_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,2___6__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,10___25__,0_0___0_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
____17_0_C,T_rt_og_varmt,50___100__,0_0___0_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_0___0_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
____17_0_C,T_rt_og_varmt,0_01___0_5__,0_0___0_5
13_0___14_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_0___0_5
13_0___14_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,50___100__,0_0___0_5
15_0___16_9_C,T_rt_og_varmt,2___6__,0_0___0_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,2___6__,0_0___0_5
____17_0_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,1_5___2_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,50___100__,0_0___0_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_5___1__,0_0___0_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_01___0_5__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_01___0_5__,0_0___0_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_01___0_5__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_5___1__,0_0___0_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
____17_0_C,T_rt_og_varmt,0_00___0_01__,0_0___0_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_0___0_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_0___0_5
15_0___16_9_C,T_rt_og_varmt,1___2__,0_5___1_5
____17_0_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,6___10__,0_0___0_5
13_0___14_9_C,V_dt_og_varmt,10___25__,0_0___0_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_koldt,6___10__,0_0___0_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_0___0_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_varmt,10___25__,0_0___0_5
15_0___16_9_C,V_dt_og_varmt,10___25__,0_0___0_5
____17_0_C,T_rt_og_varmt,0_00___0_01__,0_0___0_5
15_0___16_9_C,V_dt_og_koldt,50___100__,0_0___0_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_01___0_5__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_0___0_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,2___6__,0_0___0_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_0___0_5
____17_0_C,T_rt_og_varmt,0_5___1__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_koldt,0_5___1__,0_0___0_5
____17_0_C,V_dt_og_varmt,0_01___0_5__,1_5___2_5
13_0___14_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_01___0_5__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,1___2__,0_0___0_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_0___0_5
____17_0_C,T_rt_og_varmt,0_00___0_01__,0_0___0_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,1_5___2_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_01___0_5__,0_5___1_5
____17_0_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_01___0_5__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,1_5___2_5
____17_0_C,T_rt_og_varmt,2___6__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_0___0_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
13_0___14_9_C,T_rt_og_koldt,0_00___0_01__,0_0___0_5
____17_0_C,T_rt_og_varmt,2___6__,0_0___0_5
____17_0_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,50___100__,0_0___0_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,1_5___2_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_0___0_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_01___0_5__,0_5___1_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
____17_0_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,1___2__,0_0___0_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,1_5___2_5
15_0___16_9_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
13_0___14_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,10___25__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_0___0_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
____17_0_C,T_rt_og_varmt,0_5___1__,0_5___1_5
13_0___14_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_00___0_01__,0_5___1_5
15_0___16_9_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,0_00___0_01__,0_5___1_5
____17_0_C,V_dt_og_varmt,0_00___0_01__,0_5___1_5
____17_0_C,T_rt_og_varmt,0_00___0_01__,0_5___1_5
15_0___16_9_C,T_rt_og_koldt,6___10__,0_5___1_5
15_0___16_9_C,V_dt_og_koldt,0_5___1__,0_5___1_5
