Order ID,Fulfilment,Sales Channel ,ship-service-level,currency,ship-country,fulfilled-by,Unnamed: 22
405-3571248-7314768,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-8191962-1891542,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3480586-6623500,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-6405873-7832326,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2982858-1649136,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-6461756-9386724,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-3697156-8922728,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-9253855-0445914,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4766558-0486749,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0342168-4904371,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-0841962-6984313,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-5602925-6293139,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0338351-7185946,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4777257-6098733,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3909248-1349115,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-8613417-3896318,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-8789816-0053961,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-1782457-4136350,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-8789602-4093941,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-7655343-3742706,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-9969722-6024331,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9385151-2121927,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-4219009-3456330,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-1451299-6177162,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6058449-7075559,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-1600509-4142756,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-1600509-4142756,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-3098706-9290740,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-5508238-2990709,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3550159-6007501,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-3513281-0568301,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0541960-8397926,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-1346865-4057103,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-4919908-2348366,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-4919908-2348366,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-7015793-8247500,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-4428337-6537906,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-7995941-5725117,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-9312465-1752369,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9277712-0274753,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-6470872-0659534,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7101599-7346714,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-6321244-3174709,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-2591250-5585121,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-1595981-3090713,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-6106878-2632352,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-0168839-3421132,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-5984776-2422762,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0381123-2990758,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-5035896-7477110,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-5234102-6793123,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-5697384-3427545,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-8125087-5676338,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-3833196-0979564,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5252795-9192352,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-4621351-7594725,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-0289099-6626768,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-6477297-0542735,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-9395214-3023523,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0916183-7023520,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-8019744-8590722,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7145734-8929165,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0287029-7409914,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0287029-7409914,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-2533291-0351538,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-2955108-4344348,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-4668454-6933104,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-0297051-7616305,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-4821183-5853935,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5801912-4492330,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3679871-9066732,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4036841-0737963,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-7277394-2754768,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-5105930-1434722,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-9123035-7409134,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-6766117-5549105,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8553736-1291522,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-8924668-4547569,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-9987554-8324347,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-1746477-4349944,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-7336938-7435515,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-1805227-7633100,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-9587320-1961141,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-0471088-0336324,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-0471088-0336324,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4584609-7273938,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-7855424-0026746,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7844396-1530718,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-3292144-2149913,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-3292144-2149913,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-3292144-2149913,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-9997246-7269157,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-5774493-1624339,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-4866809-1740328,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6701161-1759501,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-1709267-9485955,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-5775399-0686727,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-7035108-8980350,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-2012327-3073152,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-2181646-4545101,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-7355654-8353120,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-3711964-0771568,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-9069540-1195549,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-0520409-8605966,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8260862-4615515,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8260862-4615515,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4881021-4768363,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0726357-2396347,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-0404784-7400327,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-3421063-8133120,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-7823122-3665162,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-6313782-3547533,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-6058057-0620303,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-5943310-5124351,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-8834975-6548317,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0704456-3901920,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-0457674-0808355,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-6542042-6967544,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-6903577-7248367,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-6903577-7248367,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-0258639-2514748,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5960794-6381960,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-4220065-4690702,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-5226253-8738743,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9472348-0480342,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9472348-0480342,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-2251534-9467564,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-6718045-4925935,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-2452853-4411555,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-5019457-6541132,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-0683764-2981135,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-0947941-1645108,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-8021746-5342745,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-0206032-1592330,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-5619407-8441138,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-2817099-6653130,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-7769626-9102721,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5010851-4702723,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-1956845-9594743,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-4145852-9221146,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-1553548-4077930,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-1298244-8723519,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5120336-6038756,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-1390950-8304326,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-0095362-0905967,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-1570064-7165128,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-0841048-3658705,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-0153215-8057924,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5758364-3901944,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-8235897-5557912,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-8235897-5557912,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-8235897-5557912,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-8235897-5557912,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-8338243-6999532,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-3591163-4091526,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8161768-2837940,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-1019299-7297925,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-4657112-1313924,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-2522621-4905146,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3032167-5489127,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9954872-1520316,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-4820606-6961140,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-4000175-0070745,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-8155457-8434717,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-1545835-7651527,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-1481610-8428348,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-1146631-8123501,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-1767718-3245123,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-3517078-3409134,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-2374902-3148364,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-1455271-7391521,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-9638493-7408346,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-3461928-1742702,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-6289131-7098754,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-5968553-7225904,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-7780833-5525955,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2246612-4074734,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-0126702-2565154,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5326989-1753160,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2853708-7561962,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-9414930-9683521,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-0093757-9434744,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-3526174-8783538,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-5376803-1925931,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5458137-6003546,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-1103207-5642718,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-6300575-6219516,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-8814307-7389946,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-0731116-3913116,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-4619731-2009911,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-1019699-7938703,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-8784656-4045926,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-7661456-6761912,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2014373-0591523,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-9017105-6286719,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-7440589-7346752,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9172117-8761105,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9172117-8761105,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-8756118-5713939,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-6450765-6325939,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-6681927-9469957,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-0519114-9040300,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-6504419-0253154,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-3742000-2945104,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-6500172-4678755,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-3751974-2599562,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-3534627-9222714,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-8595071-3305959,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-4853780-4152339,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-3638011-9214756,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-1490329-9718763,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7860430-9725168,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-1680690-4091532,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4399555-3152306,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-2229033-4917959,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-4888025-6533952,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-0406825-4372315,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-4073337-5065909,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-0163900-5584335,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2391264-1885908,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-9933267-6501115,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-1005827-1860306,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-5433381-9429140,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-4845793-8008305,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4057250-8334701,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-7848095-2374738,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-4890819-8696345,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5488260-7241947,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-6977235-8766761,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5665966-8106763,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4169556-5148313,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-3475240-5034706,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-6210934-2466728,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-5575981-2533917,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-6535043-0613908,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-8406819-5071535,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-9188379-0275560,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9077920-3489967,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-0697018-4445129,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-3818139-7782726,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-8211361-3681957,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-9666321-4884316,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-2453639-8562749,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-0417828-0828339,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-7611052-3869909,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-8448774-5543513,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-2307212-1714722,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-4185319-6464351,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-2871290-7245161,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-6497791-2798750,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-5404320-8233906,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-6436039-6341942,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-9422450-1693160,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-1429300-4003547,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-0580327-0649105,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-0508319-8866760,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-4398022-0813164,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-6136237-0629114,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-7989983-6507510,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-3899118-8433115,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-6956935-5682743,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-6158410-0899555,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-8302505-0873148,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8854906-9477120,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-8315990-8568328,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-8315990-8568328,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-8315990-8568328,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-8315990-8568328,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-1343879-8367511,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
402-1201319-6203526,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-6165909-1558734,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-9820922-5693124,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-5999738-1462766,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3448681-0521919,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-4383555-0097111,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8922759-4987511,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3706179-4419516,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-4914925-8472313,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-2097521-8973164,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
405-8762766-6201159,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-9851764-4710739,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-9052606-5298766,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-9671599-6385107,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-9671599-6385107,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-6327816-0653928,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
407-3132965-1283508,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-1558306-2691550,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
403-5924643-2805148,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-3428509-2753908,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
406-7430137-9396313,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-2424173-3944358,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
171-2843718-4730729,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
404-4947616-1941125,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
408-7791928-9728335,Merchant,Amazon.in,Standard,INR,IN,Easy Ship,False
