Fulfilment,Sales Channel ,ship-service-level,currency,ship-postal-code,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,INR,560099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,635109,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,570004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411057,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,516360,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,390008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,641025,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600091,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400703,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500091,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400602,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,673637,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,282006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560096,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,462004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560095,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411057,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,262501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,768218,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600126,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500097,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,390022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,273015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,734009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,492099,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,414003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560054,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,575006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400601,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400708,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400708,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,781017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,799006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560025,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,491001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,754205,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,412207,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,751024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,462022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,462022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560097,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201306,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,440027,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400703,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695612,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,695612,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,854304,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,502032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,176061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,390010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,462042,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,756001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500081,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560067,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,249145,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,263629,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110030,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,585326,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,391740,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,209206,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411033,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,757001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110077,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,410209,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,842002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,781011,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,713204,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560043,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,282005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,761020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560062,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,342001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,387130,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,670691,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,516360,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110025,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,570019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,751016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560036,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,442404,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,570018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,521456,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600069,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,522006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,800014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,734003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411039,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,171003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,160101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,580021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,249201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,620003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600069,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,390021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,451001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,190005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201102,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,530048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,530048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,530048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,530048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,530048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,360007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,271801,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560100,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,734203,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,516269,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,680590,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600091,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,133001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560066,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,760001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,123001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,123001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,636016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,176044,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,741201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,494444,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,795001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,523157,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,480441,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,603210,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,332405,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,685602,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400605,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,570019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700127,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700127,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700034,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,502319,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,502319,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400095,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,517588,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,144001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,682020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,422003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560103,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,800001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,591237,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411061,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600055,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110076,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,795004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400084,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,441107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,626106,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,743135,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,711104,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110096,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,244241,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411057,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,470002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560035,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201007,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,301019,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,680004,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,691572,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,575006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,508001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,481882,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,673579,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500092,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,562114,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,690531,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,190015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,530048,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411045,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,793006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,800001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500089,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400095,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,629161,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,562125,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,416410,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,800001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,311802,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,800024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,689626,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,503001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201303,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,844505,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,744101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,390024,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,517501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,744101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,757001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,431001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,531173,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400057,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411046,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600116,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,403107,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400051,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,533254,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500094,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,670511,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,670511,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380025,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,515401,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560083,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110027,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,683106,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,202001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,205001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,205001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,202001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,682028,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,202001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500033,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,452012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560097,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,403715,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,562157,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,401101,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,574203,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110078,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500074,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110063,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,530017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,440022,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400055,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,673580,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,785685,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,231001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,685584,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411060,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,583123,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560095,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,571201,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,620003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500049,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,641604,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,322001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,322001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,403601,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110065,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,250001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,625012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302020,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700050,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,147001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,682023,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,263002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500086,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,673008,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,141001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,281121,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560066,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,224001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,801503,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,802301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,799005,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,395009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,679562,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226016,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201301,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400060,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400615,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,122001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600029,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,206244,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,226010,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560047,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,411027,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,124001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560064,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,301001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,422009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500047,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,562110,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,530018,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380058,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400705,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110075,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,416003,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500029,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,302012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,246763,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400608,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,121002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,500090,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,603203,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,533308,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,110014,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,700063,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,570017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600012,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,422605,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,201017,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,502032,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560037,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560077,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600040,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600040,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,380009,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,573116,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,390021,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,440015,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,181202,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,400067,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560062,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,202001,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,421501,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,600042,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,786631,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,827006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560013,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,632002,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,670006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,670006,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,560068,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,638476,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,453441,IN,Easy Ship,False
