Fulfilment,Sales Channel ,ship-service-level,currency,ship-city,ship-country,fulfilled-by,Unnamed: 22
Merchant,Amazon.in,Standard,INR,Nandyal,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JALNA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Warangal,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Howrah,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Chennai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BHOPAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VARANASI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,OBRA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,FARIDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SECUNDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,INDORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NAGAON,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Town Mapusa,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,LUDHIANA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SUJANGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CONTAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,DANTEWADA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PATNA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,RAJAPALAYAM VIRUDHUNAGAR DISTRICT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Malappuram,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SALEM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Mulund (west); Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PANIPAT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GARHMUKTESHWAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AJMER,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GOBARDANGA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,RANEBENNUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BARIPADA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Secunderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PRAYAGRAJ,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PIMPRI CHINCHWAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KRISHNAGIRI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Faridabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,INDORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,INDORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,INDORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,INDORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,TIRUVALLUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Chennai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SILIGURI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Dombivli west; Thane dist,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,FARIDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Bangalore,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Lucknow,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,COIMBATORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SONAMURA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PATHANAMTHITTA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOCH BIHAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SULTANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,pune,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NORTH GOA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Bhavnagar,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,FARIDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BHUBANESWAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NAVI MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GUWAHATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Rahuri factory,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NELLORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Gandhinagar,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,RANCHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KUMBALANGY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Lunawada,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NORTH DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SUPAUL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NASHIK,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NAGERCOIL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NAGERCOIL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOLKATA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Karunagapally,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SURYAPET,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SURYAPET,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,COONOOR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Kovaipudur; Coimbatore,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,METTUPALAYAM COIMBATORE DISTRICT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CURCHOREM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MOGA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SONIPAT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NAVI MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SULLURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,New Delhi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Bhayander (E); Thane,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Bhayander (E); Thane,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,FEROZEPUR JHIRKA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ANKLESHWAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,pudupakkam,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BHUBANESWAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,INDORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SHAHJAHANPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THANE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ALAPPUZHA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SECUNDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KANNUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NAGPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,UDGIR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AHMADNAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Idukki,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,FARRUKHABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PRATTIPADU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PRATTIPADU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PRAYAGRAJ,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PALAKKAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Rohtak,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PEDDAPALLE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,RANCHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HSIIDC SOHNA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VIRAJPETE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JAGGAMPETA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MYSURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MOHALI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Kottayam,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VELLORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SOUTH WEST DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MHOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,DIMAPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MADURAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KUMBAKONAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JORHAT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KHURJA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AMBARNATH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Ainavilli mandal; east godhavari,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MATHURA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,IMPHAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Visakhapatnam,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THIRUVANANTHAPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NAVI MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NAVI MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NAVI MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PANNA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NAYAGARH,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MADURAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MADURAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KUDAL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CUTTACK,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KALAMASSERY,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Virar west,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GONDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Kakkanad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Kakkanad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VISAKHAPATNAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENGANNUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Kolhar-bhagwatipur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Tangi; Cuttack,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Tangi; Cuttack,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Kalamboli,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AURANGABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JAMMU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,New Delhi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Gwalior,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PANDARIA kabirdham,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,OLD GOA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GUWAHATI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NADBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Distt shamli,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VARANASI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BANGALORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BHAGALPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MATHURA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Chazhoor,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BARDOLI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BADLAPUR West,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SADULSHAHAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NARASIMHARAJAPURA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ARKI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ZAHIRABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SRI GANGANAGAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KOLLAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AHMEDABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHANDRAPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NAGPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Madhurai uthangudi,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SECUNDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BHATPARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,INDUSTRIAL PARK NAIDUPET,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,LUCKNOW,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,malout,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GAJWEL,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KAMALPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,mumbai,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Ahmedabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PORAYAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BHUBANESWAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SECUNDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GURUGRAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GUNA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,UDAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BANGALORE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PALLIPALAYAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BAIRGANIA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,KAMPTEE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,kolkata,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,kolkata,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,ANKLESHWAR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHENNAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,TUMKUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Hyderabad,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Kakkanad west,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,GHAZIABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,SANGLI MIRAJ KUPWAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,DURGAPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PORVORIM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MARGAO,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Aheri,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Bhagalpur,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,THANE (w),IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,DHARAMPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,JAIPUR,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,OTTAPPALAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,CHIRKUNDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Siliguri,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,PUNE,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,VADODARA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Mhow,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,RASIPURAM,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BENGALURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,HYDERABAD,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NOIDA,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,AYYAMPETTAI THANJAVUR DISTRICT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MUMBAI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,Bangalore,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,NEW DELHI,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,MEERUT,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,TUMAKURU,IN,Easy Ship,False
Merchant,Amazon.in,Standard,INR,BALLY,IN,Easy Ship,False
