index,Order ID,Date,Style,SKU,ASIN,ship-city,ship-state
109887,402-5759193-0449900,06-13-22,SET436,SET436-KR-NP-XXL,B09YNZSY8T,BENGALURU,KARNATAKA
109889,405-0214134-7703537,06-13-22,JNE3797,JNE3797-KR-M,B09SDY8DCT,LUCKNOW,UTTAR PRADESH
109892,404-3198682-7831546,06-13-22,J0379,J0379-SKD-L,B09M6WZX2J,PUDUCHERRY,PUDUCHERRY
109893,404-3198682-7831546,06-13-22,SET310,SET310-KR-NP-L,B09RKDGKTM,PUDUCHERRY,PUDUCHERRY
109900,171-0261326-2785176,06-13-22,JNE3797,JNE3797-KR-M,B09SDY8DCT,HOWLI,ASSAM
109910,404-8777960-5355554,06-13-22,JNE3468,JNE3468-KR-L,B08RP69C9N,MYSURU,KARNATAKA
109911,403-9733458-9831555,06-13-22,JNE3797,JNE3797-KR-XS,B09SDY9SQ6,BHOPAL,MADHYA PRADESH
109918,404-5876996-3481169,06-13-22,JNE3888,JNE3888-KR-XXL,B09Y26S7X8,BANGALORE,KARNATAKA
109929,171-9692050-0499516,06-13-22,J0355,J0355-KR-XXL,B097ZZQKJQ,HYDERABAD,TELANGANA
109931,408-3425440-0835517,06-13-22,JNE3797,JNE3797-KR-M,B09SDY8DCT,Thiruvottiyur;chennai,TAMIL NADU
109932,405-1019195-9844306,06-13-22,JNE3440,JNE3440-KR-N-XXXL,B09HMTKV2L,Pune,MAHARASHTRA
109936,405-3304706-5893958,06-13-22,JNE3786,JNE3786-KR-XXXL,B09M762ZSF,Pune,MAHARASHTRA
109939,408-3154094-0142715,06-13-22,SET203,SET203-KR-DPT-XXXL,B08MYTBL9T,BIDAR,KARNATAKA
109949,405-2969890-9731524,06-13-22,SET356,SET356-KR-NP-XL,B09QJ362XS,Bengaluru,KARNATAKA
109960,408-9021494-2918701,06-13-22,JNE3797,JNE3797-KR-XXXL,B09SDY4VDC,AHMEDABAD,Gujarat
109961,171-0417755-9356357,06-13-22,JNE3797,JNE3797-KR-L,B09SDXFFQ1,NOIDA,UTTAR PRADESH
109962,403-9424428-2493148,06-13-22,JNE3797,JNE3797-KR-M,B09SDY8DCT,Mumbai,MAHARASHTRA
109965,405-8589294-7540310,06-13-22,JNE3500,JNE3500-KR-XXL,B09812JNRT,PUNE,MAHARASHTRA
109981,171-4234711-3150733,06-13-22,JNE2205,JNE2205-KR-467-A-M,B07BL1VXZW,VIRUDHUNAGAR,TAMIL NADU
109986,406-9001750-5389953,06-13-22,JNE3797,JNE3797-KR-M,B09SDY8DCT,Walajabad,TAMIL NADU
109990,406-8791326-8702710,06-13-22,JNE3721,JNE3721-KR-L,B099FBM4FZ,PUNE,MAHARASHTRA
109996,403-0534194-4456312,06-13-22,JNE3822,JNE3822-KR-M,B09LTZMK13,MUMBAI,MAHARASHTRA
110008,404-6114995-2007546,06-13-22,J0118,J0118-TP-XL,B08N4RDVZP,MUMBAI,MAHARASHTRA
110010,408-9376587-4924346,06-13-22,J0337,J0337-TP-XL,B0986XV4QN,NEW DELHI,DELHI
110013,404-4678462-1784357,06-13-22,JNE3652,JNE3652-TP-N-XXL,B08ZHHR63S,BENGALURU,KARNATAKA
110018,407-8224243-5834768,06-13-22,SET268,SET268-KR-NP-XXL,B08XQ8MJZG,PUNE,MAHARASHTRA
110026,404-4769545-6702711,06-13-22,SET290,SET290-KR-DPT-XXXL,B09B57J3FT,CHENNAI,TAMIL NADU
110028,407-0244223-1530761,06-13-22,JNE3797,JNE3797-KR-A-XXXL,B09TH2YML8,MEJIA THERMAL POWER TOWNSHIP,WEST BENGAL
110029,403-1108731-7605903,06-13-22,JNE3721,JNE3721-KR-M,B099FC9KR1,HYDERABAD,TELANGANA
110034,171-7459469-7937166,06-13-22,JNE3802,JNE3802-KR-XS,B09K3TGHYV,HYDERABAD,TELANGANA
110048,407-0880208-1673110,06-13-22,SET325,SET325-KR-NP-XS,B09K3NLG1Z,SECUNDERABAD,TELANGANA
110049,402-8109061-1431513,06-13-22,SET324,SET324-KR-NP-M,B09NQ4NM75,NEW DELHI,DELHI
110051,405-0346202-5200359,06-13-22,SET286,SET286-KR-NP-L,B099NK74F7,RAIPUR,CHHATTISGARH
110054,405-4680892-8293100,06-13-22,J0401,J0401-DR-L,B09SDXN14H,Kochi,KERALA
110061,404-1895033-3767514,06-13-22,J0013,J0013-SKD-M,B08CMJBRQV,GREATER NOIDA,UTTAR PRADESH
110065,406-8570913-5504313,06-13-22,JNE3869,JNE3869-DR-S,B09RK67Y51,HYDERABAD,TELANGANA
110067,406-9406522-7393153,06-13-22,SET344,SET344-KR-NP-XXL,B09QJ48G25,Lucknow,UTTAR PRADESH
110076,408-4177695-2007538,06-13-22,J0003,J0003-SET-S,B0894X27FC,GWALIOR,MADHYA PRADESH
110079,408-1407760-1523510,06-13-22,JNE3671,JNE3671-TU-L,B0986RYVDW,CHANDIGARH,CHANDIGARH
110083,407-6579015-6049951,06-13-22,JNE3468,JNE3468-KR-XL,B08RP67NGB,VASAI VIRAR,MAHARASHTRA
110088,404-0206346-8842749,06-13-22,J0150,J0150-KR-XS,B08N19VWFM,RANCHI,JHARKHAND
110101,171-4719722-6531556,06-13-22,JNE3797,JNE3797-KR-XS,B09SDY9SQ6,TIRUPATI,ANDHRA PRADESH
110102,408-3291329-7526750,06-13-22,JNE3467,JNE3467-KR-M,B08CDPGHC6,COIMBATORE,TAMIL NADU
110108,408-5130723-6469140,06-13-22,J0355,J0355-KR-XXL,B097ZZQKJQ,BENGALURU,KARNATAKA
110123,406-7977662-9853123,06-13-22,SET183,SET183-KR-DH-M,B08B3Z2YY3,BHUBANESWAR,ODISHA
110125,406-8788476-0469166,06-13-22,JNE3905,JNE3905-DR-M,B09YYRG28X,Nashik,MAHARASHTRA
110129,407-7388504-0869126,06-13-22,JNE3399,JNE3399-KR-L,B082W8354V,VIJAYAWADA,ANDHRA PRADESH
110130,407-7388504-0869126,06-13-22,J0344,J0344-TP-M,B0986XJDJ4,VIJAYAWADA,ANDHRA PRADESH
110133,408-7553271-2257907,06-13-22,JNE3862,JNE3862-TU-S,B09Y3CCRJV,MATHURA,UTTAR PRADESH
110134,408-9203139-8678739,06-13-22,JNE3797,JNE3797-KR-L,B09SDXFFQ1,PUNE,MAHARASHTRA
110139,171-5160572-3202738,06-13-22,JNE3837,JNE3837-KR-L,B09RKCSJQ5,BENGALURU,KARNATAKA
110153,402-3252224-1531528,06-13-22,JNE3797,JNE3797-KR-S,B09SDYQ3WG,BENGALURU,KARNATAKA
110155,408-4735881-8047540,06-13-22,JNE3797,JNE3797-KR-L,B09SDXFFQ1,BANGALORE,KARNATAKA
110160,407-8713865-7101962,06-13-22,JNE3797,JNE3797-KR-M,B09SDY8DCT,KOZHIKODE,KERALA
110167,407-8928872-5380368,06-13-22,JNE3865,JNE3865-TP-XXL,B09TZTZ58D,THANE,MAHARASHTRA
110169,404-2613973-1724310,06-13-22,SET144,SET144-KR-NP-M,B0822VVHCN,SIOLIM,GOA
110177,405-5621582-6491557,06-13-22,JNE3618,JNE3618-KR-XXL,B091Q9J9QL,BENGALURU,KARNATAKA
110178,406-0216140-6681920,06-13-22,J0003,J0003-SET-S,B0894X27FC,NEW DELHI,DELHI
110192,405-3346461-2743540,06-13-22,J0281,J0281-SKD-S,B08QGJR8RG,MACHILIPATNAM,ANDHRA PRADESH
110194,408-2636747-8569935,06-13-22,JNE3797,JNE3797-KR-A-M,B09TH73PT5,JAIPUR,RAJASTHAN
110204,405-5799728-2729912,06-13-22,JNE3797,JNE3797-KR-XXL,B09SDXSQ33,MALDA,WEST BENGAL
110205,171-1414395-6765107,06-13-22,J0089,J0089-TP-XS,B092D2LPT3,GANJIMUTT,KARNATAKA
110214,405-2056704-1969104,06-13-22,JNE3838,JNE3838-KR-XL,B09TH574ZW,BENGALURU,KARNATAKA
110220,405-7901801-9532364,06-13-22,AN207,AN207-PINK-S,B091GN811M,ERNAKULAM,KERALA
110230,407-9910556-7165954,06-13-22,JNE3905,JNE3905-DR-L,B09YYQV9JG,GREATER NOIDA,UTTAR PRADESH
110238,406-8065102-2970736,06-13-22,JNE3797,JNE3797-KR-M,B09SDY8DCT,PERUMBAVOOR,KERALA
110242,405-9333016-1607507,06-13-22,J0095,J0095-SET-XXL,B08CMMN974,HYDERABAD,TELANGANA
110251,404-4367302-1285157,06-13-22,PJNE3363,PJNE3363-KR-N-5XL,B09LD3VCRC,AVANIGADDA,ANDHRA PRADESH
110252,404-4367302-1285157,06-13-22,PJNE3607,PJNE3607-KR-5XL,B09PYK485Q,AVANIGADDA,ANDHRA PRADESH
110257,404-0269678-8353107,06-13-22,JNE3797,JNE3797-KR-L,B09SDXFFQ1,HYDERABAD,TELANGANA
110268,408-1876619-3743538,06-13-22,JNE3797,JNE3797-KR-L,B09SDXFFQ1,BENGALURU,KARNATAKA
110274,404-8185830-3501151,06-13-22,JNE3797,JNE3797-KR-XS,B09SDY9SQ6,KAGAZNAGAR,TELANGANA
110280,404-8128163-6316369,06-13-22,J0230,J0230-SKD-XXXL,B08XNH9MJL,JAIPUR,RAJASTHAN
110281,403-0433456-4813934,06-13-22,MEN5004,MEN5004-KR-L,B08YZ19DL9,JAMMU,JAMMU & KASHMIR
110289,404-9582254-8408336,06-13-22,JNE3491,JNE3491-KR-L,B08BJNCWH8,Kalyan,MAHARASHTRA
110293,171-3474965-5045903,06-13-22,J0239,J0239-SKD-XS,B0925VRVWB,SHILLONG,MEGHALAYA
110301,407-8330717-8125920,06-13-22,SET324,SET324-KR-NP-M,B09NQ4NM75,Hyderabad,TELANGANA
110304,171-2637467-9801946,06-13-22,SET392,SET392-KR-NP-M,B09RKFDT7Q,NIWAI INDUSTRIAL AREA,RAJASTHAN
110309,408-4571714-4753128,06-13-22,JNE3440,JNE3440-KR-N-XXXL,B09HMTKV2L,MANNARKAD,KERALA
110313,406-9149586-4613961,06-13-22,SET327,SET327-KR-DPT-XL,B09PN1HZ58,CHENNAI,TAMIL NADU
110315,406-3577432-9484326,06-13-22,JNE3797,JNE3797-KR-A-L,B09TH2ZFSY,THANE,MAHARASHTRA
110316,403-1601759-7809167,06-13-22,JNE3661,JNE3661-TP-XL,B09537LJ5M,Mumbai,MAHARASHTRA
110319,407-6533903-4965123,06-13-22,J0376,J0376-SKD-XXL,B09QJ549GK,KAKINADA,ANDHRA PRADESH
110324,171-2396919-3262700,06-13-22,JNE3697,JNE3697-KR-L,B09811Y7WM,Adajan Gam; Surat,Gujarat
110325,407-8153004-9355544,06-13-22,JNE3798,JNE3798-KR-XL,B09SDXG1CP,Gandhinagar,Gujarat
110327,404-0658561-4215565,06-13-22,J0135,J0135-SET-XS,B08QGL84L9,DEHRADUN,UTTARAKHAND
110332,402-5714227-3979548,06-13-22,J0013,J0013-SKD-M,B08CMJBRQV,BENGALURU,KARNATAKA
110338,403-7472077-9517939,06-13-22,JNE3797,JNE3797-KR-XXXL,B09SDY4VDC,NAGPUR,MAHARASHTRA
110339,405-4061967-2470753,06-13-22,JNE3697,JNE3697-KR-M,B098136DNF,Port blair,ANDAMAN & NICOBAR 
110345,404-2128756-8048339,06-13-22,JNE3797,JNE3797-KR-A-XXXL,B09TH2YML8,MOHALI,PUNJAB
110346,402-8764717-0555564,06-13-22,SET293,SET293-KR-NP-M,B09K3LJWBB,MORBI,Gujarat
110347,171-0588508-1623565,06-13-22,JNE3838,JNE3838-KR-L,B09TH6TF19,HYDERABAD,TELANGANA
110354,407-5008636-1592369,06-13-22,SET392,SET392-KR-NP-M,B09RKFDT7Q,Thalassery,KERALA
110355,406-8073053-1219544,06-13-22,JNE3798,JNE3798-KR-XL,B09SDXG1CP,Nashik,MAHARASHTRA
110356,171-8396137-7092369,06-13-22,JNE3543,JNE3543-KR-S,B08HHJP41L,Moshi Pradhikaran,MAHARASHTRA
110364,402-7348382-8290749,06-13-22,JNE3869,JNE3869-DR-M,B09RK7Q644,GUWAHATI,ASSAM
110372,402-5845334-7926743,06-13-22,JNE3797,JNE3797-KR-XXXL,B09SDY4VDC,PUNE,MAHARASHTRA
110373,402-5845334-7926743,06-13-22,SET304,SET304-KR-DPT-XXL,B09K3YHSDV,PUNE,MAHARASHTRA
110375,408-1937312-5536362,06-13-22,JNE3466,JNE3466-KR-XXL,B082W8LGW2,KURNOOL,ANDHRA PRADESH
110378,406-2820156-6405134,06-13-22,J0386,J0386-KR-XXXL,B09YYLFCP2,GUNDLUPET Taloku;chamarajanagara distic,KARNATAKA
110379,403-8632750-9608365,06-13-22,SET357,SET357-KR-NP-XXL,B09Y3H5PY8,KOLKATA,WEST BENGAL
110390,402-8110224-8063540,06-13-22,JNE3030,JNE3030-KR-XXXL,B07JKYXKBJ,VIJAYAWADA,ANDHRA PRADESH
110392,407-0062845-3900332,06-13-22,JNE3797,JNE3797-KR-A-L,B09TH2ZFSY,SHILLONG,MEGHALAYA
110400,405-8512278-0106760,06-13-22,SET217,SET217-KR-PP-L,B089B23C54,MUMBAI,MAHARASHTRA
110405,405-2204061-7693917,06-13-22,JNE3407,JNE3407-KR-L,B0893DJL8B,NEW DELHI,DELHI
110407,402-0392597-7005934,06-13-22,JNE3797,JNE3797-KR-L,B09SDXFFQ1,KOLLAM,KERALA
110408,406-7438003-2993946,06-13-22,J0112,J0112-TP-XS,B08V1878K6,GURUGRAM,HARYANA
110409,408-8396692-5602706,06-13-22,SET327,SET327-KR-DPT-L,B09PN4P12Y,THIRUVALLA,KERALA
110410,402-1324120-4811529,06-13-22,JNE3905,JNE3905-DR-XL,B09YYPWNT8,JAIPUR,RAJASTHAN
110420,408-6091041-3643528,06-13-22,SET392,SET392-KR-NP-M,B09RKFDT7Q,GANDHINAGAR,Gujarat
110422,405-7854866-6467538,06-13-22,SET336,SET336-KR-NP-S,B09KXW381R,HOSAPETE,KARNATAKA
110424,403-4947623-5717965,06-13-22,SET374,SET374-KR-NP-M,B09NDKJKPN,Harsul; Aurangabad 431001,MAHARASHTRA
110432,171-6075563-2998708,06-13-22,JNE3838,JNE3838-KR-L,B09TH6TF19,MUMBAI,MAHARASHTRA
110434,402-3845202-6598753,06-13-22,JNE3721,JNE3721-KR-XS,B099FCBF34,HYDERABAD,TELANGANA
110435,407-6648714-2448318,06-13-22,JNE3399,JNE3399-KR-XXXL,B082W7Y2KY,KALYAN,MAHARASHTRA
110443,404-6365979-0525950,06-13-22,J0301,J0301-TP-M,B099S9DTR2,REHAMBAL,JAMMU & KASHMIR
110448,403-6315297-1802726,06-13-22,SET357,SET357-KR-NP-M,B09Y3MWCDM,Harsul; Aurangabad 431001,MAHARASHTRA
110451,402-6917896-5530728,06-13-22,NW034,NW034-TP-PJ-XXXL,B09M76KXC7,BENGALURU,KARNATAKA
110452,404-1627031-5763509,06-13-22,JNE3793,JNE3793-KR-M,B09NQ75RF7,Bengaluru,KARNATAKA
110457,408-9918322-1697932,06-13-22,SET344,SET344-KR-NP-L,B09QJ37SNL,Trivandrum,KERALA
110458,408-9918322-1697932,06-13-22,SET293,SET293-KR-NP-L,B09K39CKVP,Trivandrum,KERALA
110465,407-3431236-4271535,06-13-22,JNE3899,JNE3899-KR-A-XL,B0B3MZ5X2N,LUCKNOW,UTTAR PRADESH
110467,404-1765736-3284300,06-13-22,JNE3706,JNE3706-DR-XS,B09832W8FF,SHILLONG,MEGHALAYA
110471,408-4338800-8455531,06-13-22,J0281,J0281-SKD-S,B08QGJR8RG,PUNE,MAHARASHTRA
110475,171-8510081-3361900,06-13-22,JNE3838,JNE3838-KR-XL,B09TH574ZW,GHAZIABAD,UTTAR PRADESH
110487,408-2659981-4757964,06-13-22,JNE3796,JNE3796-KR-L,B09K3W31J3,CHIKKAMAGALURU,KARNATAKA
110490,408-6364770-0669153,06-13-22,J0379,J0379-SKD-L,B09M6WZX2J,THIRUVANANTHAPURAM,KERALA
110491,407-3353447-4977131,06-13-22,JNE3797,JNE3797-KR-M,B09SDY8DCT,Kunnamangalam ( via) Calicut,KERALA
110495,408-9098057-4369167,06-13-22,JNE3440,JNE3440-KR-N-M,B081WY1SP3,Hosur,TAMIL NADU
110496,405-0647639-2962759,06-13-22,SET324,SET324-KR-NP-M,B09NQ4NM75,SOLAPUR,MAHARASHTRA
110497,405-6647898-4455564,06-13-22,J0095,J0095-SET-XXL,B08CMMN974,KOLKATA,WEST BENGAL
110503,171-8291322-8828338,06-13-22,SET385,SET385-KR-NP-M,B09K3V84KC,Tinsukia,ASSAM
110509,408-3909488-1109923,06-13-22,SET345,SET345-KR-NP-XL,B09KXWW582,Bangalore,KARNATAKA
110517,406-2340615-5193911,06-13-22,JNE3862,JNE3862-TU-XXXL,B09Y3CY233,Gurgaon,HARYANA
110518,171-3467932-1173155,06-13-22,JNE3637,JNE3637-KR-L,B099F9XP34,HYDERABAD,TELANGANA
110520,402-2430244-0793139,06-13-22,SET228,SET228-KR-PP-A-XXXL,B09HMVYKV8,BENGALURU,KARNATAKA
110538,171-4562452-9673945,06-13-22,MEN5023,MEN5023-KR-S,B08YZ1GSGW,PUNE,MAHARASHTRA
110542,407-5735361-5019553,06-13-22,JNE3797,JNE3797-KR-XXXL,B09SDY4VDC,PIMPRI CHINCHWAD,MAHARASHTRA
110550,406-6122591-3768343,06-13-22,JNE3797,JNE3797-KR-M,B09SDY8DCT,KANNUR,KERALA
110554,402-8869223-8521944,06-13-22,SET358,SET358-KR-NP-M,B09QJLY37M,JAIPUR,RAJASTHAN
110560,408-6599983-0801138,06-13-22,J0094,J0094-KR-XXL,B089FZH54C,PUNE,MAHARASHTRA
110565,402-5355489-3063558,06-13-22,JNE3797,JNE3797-KR-XXXL,B09SDY4VDC,AHMEDABAD,Gujarat
110567,403-0243249-9156312,06-13-22,SET290,SET290-KR-DPT-XXXL,B09B57J3FT,MUMBAI,MAHARASHTRA
110571,406-3074515-8981159,06-13-22,JNE3797,JNE3797-KR-XS,B09SDY9SQ6,HYDERABAD,TELANGANA
110573,171-7263111-5191556,06-13-22,NW012,NW012-TP-PJ-XL,B0922TK8CF,Hyderabad,TELANGANA
110584,406-6775946-2114722,06-13-22,JNE3800,JNE3800-KR-XS,B09SDXPHNC,HYDERABAD,TELANGANA
110586,407-4031043-8183501,06-13-22,SET344,SET344-KR-NP-M,B09QJ3YSPB,BERHAMPORE,WEST BENGAL
110593,402-4671475-4106754,06-13-22,J0133,J0133-KR-A-M,B08V11XFHG,HYDERABAD,TELANGANA
110605,405-8504690-4443564,06-13-22,J0003,J0003-SET-S,B0894X27FC,VASAI VIRAR,MAHARASHTRA
110606,403-8716129-2277151,06-13-22,JNE3801,JNE3801-KR-XS,B09SDYJ5ZW,HYDERABAD,TELANGANA
110609,402-0343537-5429104,06-13-22,SET145,SET145-KR-NP-S,B0822SQ4GV,MUMBAI,MAHARASHTRA
110610,404-6796453-2321143,06-13-22,J0396,J0396-DR-L,B09SDYTSFK,BENGALURU,KARNATAKA
110630,402-0347314-8849936,06-13-22,JNE3894,JNE3894-TP-L,B09TZSG6S2,HYDERABAD,TELANGANA
110631,402-0347314-8849936,06-13-22,J0151,J0151-KR-L,B08N1C5V5M,HYDERABAD,TELANGANA
110635,404-1195858-0796314,06-13-22,SET183,SET183-KR-DH-M,B08B3Z2YY3,MANDSAUR,MADHYA PRADESH
110642,407-6144188-6761140,06-13-22,SET293,SET293-KR-NP-S,B09K3G4TS6,ANANTAPUR,ANDHRA PRADESH
110649,406-0201762-3663572,06-13-22,J0379,J0379-SKD-L,B09M6WZX2J,KOLKATA,WEST BENGAL
110657,171-0828494-1953914,06-13-22,J0041,J0041-SET-XS,B089G2JV7X,Trivandrum,KERALA
110658,403-9060493-7872334,06-13-22,JNE3835,JNE3835-KR-M,B09Q3JQXWY,Aluva,KERALA
110659,404-5637298-0156352,06-13-22,JNE3797,JNE3797-KR-M,B09SDY8DCT,SHILLONG,MEGHALAYA
110665,407-7416476-5480365,06-13-22,JNE3660,JNE3660-TP-N-M,B08ZHWQWSW,CHENNAI,TAMIL NADU
110673,171-0416848-9377912,06-13-22,SET431,SET431-KR-NP-M,B0B3NB42VV,SARDARSHAHAR ;churu,RAJASTHAN
110677,408-7992159-0545138,06-13-22,JNE3749,JNE3749-KR-L,B09K41PGGB,NEW DELHI,DELHI
110681,407-0901145-8845129,06-13-22,JNE3654,JNE3654-TP-XXL,B09B3GWVJ9,MEDZIPHEMA,NAGALAND
110687,406-5280172-5904350,06-13-22,SET431,SET431-KR-NP-XXL,B0B3N97Y1C,AHMEDABAD,Gujarat
110688,405-4141607-4123566,06-13-22,JNE3709,JNE3709-DR-XXL,B091T8S3BP,MUMBAI,MAHARASHTRA
110691,406-1730683-0573122,06-13-22,J0244,J0244-SKD-M,B0925X6RTJ,BENGALURU,KARNATAKA
110694,405-4777051-7504347,06-13-22,JNE3475,JNE3475-KR-K-XL,B08P1GJQCG,JAMMU,JAMMU & KASHMIR
110697,402-9951026-4778707,06-13-22,JNE3797,JNE3797-KR-S,B09SDYQ3WG,HYDERABAD,TELANGANA
110705,402-2964189-4064367,06-13-22,J0294,J0294-TP-XXL,B099S8WG92,CHENNAI,TAMIL NADU
110707,407-7992109-8378726,06-13-22,JNE3797,JNE3797-KR-S,B09SDYQ3WG,THIRUVANANTHAPURAM,KERALA
110708,407-0016569-4362736,06-13-22,J0082,J0082-TP-XXL,B092D2FHMK,BENGALURU,KARNATAKA
110720,403-0087795-0363573,06-13-22,J0415,J0415-DR-XXL,B09TY377FQ,Vadodara,Gujarat
110723,403-2267994-1555542,06-13-22,SET323,SET323-KR-NP-M,B09NDK8FFH,ALUVA,KERALA
110724,406-5746476-4472354,06-13-22,SET327,SET327-KR-DPT-L,B09PN4P12Y,Calicut,KERALA
110731,408-4367849-5496308,06-13-22,JNE3797,JNE3797-KR-S,B09SDYQ3WG,LUCKNOW,UTTAR PRADESH
110734,404-0057413-2020311,06-13-22,MEN5009,MEN5009-KR-XXXL,B08YYZWV9C,NEW DELHI,DELHI
110738,405-6800976-7652336,06-13-22,SET327,SET327-KR-DPT-M,B09PN41YXK,ALAPPUZHA,KERALA
110747,408-9959759-0067541,06-13-22,J0293,J0293-DR-S,B099NQ1SKZ,LUDHIANA,PUNJAB
110748,404-1445786-3107525,06-13-22,JNE3797,JNE3797-KR-S,B09SDYQ3WG,OTTAPPALAM,KERALA
110749,405-2191120-6024361,06-13-22,BL087,BL087-M,B08424NMB4,TRIVANDRUM,KERALA
110750,407-2523126-3321107,06-13-22,JNE3797,JNE3797-KR-S,B09SDYQ3WG,MANNARGUDI,TAMIL NADU
110758,408-3687689-0199561,06-13-22,SET183,SET183-KR-DH-S,B08B3Z38TJ,GORAKHPUR,UTTAR PRADESH
110760,406-4504613-7216365,06-13-22,J0239,J0239-SKD-XL,B0925WSV76,NUZVID,ANDHRA PRADESH
110761,402-5300306-7260308,06-13-22,JNE3797,JNE3797-KR-XXL,B09SDXSQ33,ABU ROAD,RAJASTHAN
110762,408-3883004-8099525,06-13-22,JNE3800,JNE3800-KR-A-S,B09TH5VZK6,HYDERABAD,TELANGANA
110763,407-6078563-1470722,06-13-22,JNE3797,JNE3797-KR-S,B09SDYQ3WG,Bhopal,MADHYA PRADESH
110764,404-5118142-8551564,06-13-22,SET224,SET224-KR-NP-XL,B08MXFNM51,NEW DELHI,DELHI
110766,408-5088466-3086704,06-13-22,JNE3797,JNE3797-KR-L,B09SDXFFQ1,CHHINDWARA,MADHYA PRADESH
110767,406-2353288-5309931,06-13-22,JNE3797,JNE3797-KR-XS,B09SDY9SQ6,LUCKNOW,UTTAR PRADESH
110770,404-9634881-0282731,06-13-22,JNE3797,JNE3797-KR-M,B09SDY8DCT,PATNA,BIHAR
110788,403-2374033-0159513,06-13-22,JNE3797,JNE3797-KR-M,B09SDY8DCT,Pune,MAHARASHTRA
110790,405-3482468-8981969,06-13-22,JNE3797,JNE3797-KR-L,B09SDXFFQ1,HYDERABAD,TELANGANA
110794,408-3139099-3198731,06-13-22,JNE3797,JNE3797-KR-M,B09SDY8DCT,PUNE,MAHARASHTRA
110801,403-7126147-6714738,06-13-22,JNE3810,JNE3810-KR-M,B09RKCK42L,DOD BALLAPUR,KARNATAKA
110804,406-7440287-2128319,06-13-22,JNE3797,JNE3797-KR-M,B09SDY8DCT,NEW DELHI,DELHI
110805,404-4650731-3522768,06-13-22,SET392,SET392-KR-NP-M,B09RKFDT7Q,UJJAIN,MADHYA PRADESH
110816,404-8180891-1401130,06-13-22,JNE3618,JNE3618-KR-XXL,B091Q9J9QL,WARANGAL,TELANGANA
110817,403-0313560-0419569,06-13-22,JNE3618,JNE3618-KR-L,B091Q84CBF,PERECHERLA,ANDHRA PRADESH
110821,407-7088994-5172317,06-13-22,JNE3697,JNE3697-KR-S,B09812G7DK,ANANTAPUR,ANDHRA PRADESH
110823,404-0655523-8180330,06-13-22,SET388,SET388-KR-NP-XXXL,B09QJMF9YB,KOLKATA,WEST BENGAL
110825,405-8208077-4848358,06-13-22,SET183,SET183-KR-DH-M,B08B3Z2YY3,HAZARIBAGH,JHARKHAND
110835,407-4191632-8180304,06-13-22,JNE3797,JNE3797-KR-S,B09SDYQ3WG,BENGALURU,KARNATAKA
110839,405-3539555-9208308,06-13-22,JNE2113,JNE2113-KR-381-L,B0793RJYWG,CHENNAI,TAMIL NADU
110842,405-7765305-0739532,06-13-22,JNE3697,JNE3697-KR-XL,B098112V2V,KANNUR,KERALA
110845,408-9903325-4265158,06-13-22,SET183,SET183-KR-DH-M,B08B3Z2YY3,PIMPRI CHINCHWAD,MAHARASHTRA
110855,407-6168237-6828335,06-13-22,JNE3465,JNE3465-KR-XL,B08BF4PWCT,NAVI MUMBAI,MAHARASHTRA
110856,402-4368305-4637114,06-13-22,JNE3908,JNE3908-KR-S,B0B3MPDQTD,NEW DELHI,DELHI
110860,405-5182194-3456308,06-13-22,JNE3225,JNE3225-KR-XS,B07MY15Y3J,KURNOOL,ANDHRA PRADESH
110861,405-5182194-3456308,06-13-22,JNE3530,JNE3530-KR-XS,B09HMYX9SJ,KURNOOL,ANDHRA PRADESH
110865,171-7717321-6672343,06-13-22,SET363,SET363-KR-NP-XL,B09TH6N96L,Narikkuni,KERALA
110866,404-6392926-8135543,06-13-22,JNE3798,JNE3798-KR-M,B09SDXTRS9,Sheopur,MADHYA PRADESH
110872,406-9432535-6867557,06-13-22,JNE3793,JNE3793-KR-S,B09NQ5TMFZ,KUPPAM,ANDHRA PRADESH
110873,406-9432535-6867557,06-13-22,JNE3745,JNE3745-KR-XXL,B09K3WDYB6,KUPPAM,ANDHRA PRADESH
110875,408-4847541-7658722,06-13-22,JNE3800,JNE3800-KR-A-L,B09TH43NW5,AGRA,UTTAR PRADESH
110876,405-6554169-0034751,06-13-22,J0003,J0003-SET-S,B0894X27FC,Chamoli,UTTARAKHAND
110878,407-0541056-4476330,06-13-22,NW012,NW012-TP-PJ-XXL,B0922SLD43,NEW DELHI,DELHI
110879,407-9968183-6589134,06-13-22,SET230,SET230-KR-PP-XL,B08MXRL1TW,PANIHATI,WEST BENGAL
110894,402-8737779-0465147,06-13-22,JNE3784,JNE3784-KR-S,B09K3ZT165,CHENNAI,TAMIL NADU
110904,171-8914589-5206748,06-13-22,JNE3365,JNE3365-KR-1052-A-XXL,B07WS16S4C,HYDERABAD,TELANGANA
110913,404-7142512-0917123,06-13-22,J0103,J0103-SKD-L,B08VW3P7X2,CHENNAI,TAMIL NADU
110914,404-1082686-9761957,06-13-22,JNE3745,JNE3745-KR-S,B09K3WHQ6G,Ambarnath,MAHARASHTRA
110919,403-3604010-1254709,06-13-22,SET144,SET144-KR-NP-XL,B0822SZ9FN,HYDERABAD,TELANGANA
110937,406-3032266-5037942,06-13-22,J0139,J0139-KR-XXXL,B091Y3X391,BALOD,CHHATTISGARH
