index,Order ID,Date,SKU,ASIN,ship-city
123121,405-0296098-6672353,2006/5/22,SET048-KR-NP-XL,B07MY3JHTT,Banda
123145,171-3450833-1331521,2006/5/22,JNE3797-KR-L,B09SDXFFQ1,CHITTUR THATHAMANGALAM
123147,404-0968809-4726760,2006/5/22,SET401-KR-NP-L,B09VC5ZGD8,VISAKHAPATNAM
123148,405-3063985-6314701,2006/5/22,JNE3797-KR-M,B09SDY8DCT,THIRUVANANTHAPURAM
123153,403-0103063-8082727,2006/5/22,J0377-SKD-XL,B09QJ35BD6,DIMAPUR
123168,171-7130304-8285119,2006/5/22,J0210-DR-S,B0982YWMSG,THANE
123171,402-9220383-8664328,2006/5/22,SET397-KR-NP-XXL,B09RKDGZ2D,NOIDA
123174,408-4574185-3238731,2006/5/22,J0346-SET-XXL,B0983DYB2T,NEW DELHI
123185,405-2715188-2617942,2006/5/22,SET389-KR-NP-M,B09KXTTVB5,MANDI
123193,408-7013552-4674725,2006/5/22,SET402-KR-NP-M,B09VC5F9KB,MUZAFFARPUR
123194,408-7013552-4674725,2006/5/22,SET340-KR-NP-M,B09RKDDQRP,MUZAFFARPUR
123197,408-8090411-5533931,2006/5/22,SET357-KR-NP-L,B09Y3G52V3,HYDERABAD
123198,408-2583349-3513108,2006/5/22,JNE3797-KR-A-S,B09TH4H7T2,MADANAPALLE
123208,407-0210453-4965937,2006/5/22,JNE3894-TP-XXL,B09TZS6R2M,UTTAR SATALI
123211,402-0814261-6803512,2006/5/22,JNE3797-KR-L,B09SDXFFQ1,MYSURU
123221,171-7870686-0561968,2006/5/22,JNE3365-KR-1052-A-L,B07WP5GQKV,PUNE
123232,402-2816770-1868357,2006/5/22,SET258-KR-PP-S,B0983CR8LT,FATEHPUR FATEHPUR DISTRICT
123239,407-9691525-3904346,2006/5/22,SET402-KR-NP-XXXL,B09VC5Z5Z7,PUNE
123240,405-5125270-6747530,2006/5/22,JNE3687-TU-S,B0986XYZ4L,MARIANI
123244,407-7654914-5483510,2006/5/22,J0013-SKD-XXL,B08CMRGFFJ,BENGALURU
123245,404-4246134-4793136,2006/5/22,J0338-DR-L,B09832FGG4,HYDERABAD
123251,404-5812684-9835518,2006/5/22,NW001-TP-PJ-XXXL,B0922TKDRM,LUDHIANA
123252,404-5812684-9835518,2006/5/22,NW012-TP-PJ-XXXL,B0922TJXMK,LUDHIANA
123254,171-8032594-8535551,2006/5/22,JNE3534-KR-XXXL,B09B2D8R2K,SEITHUR
123256,171-7382935-7931505,2006/5/22,JNE3797-KR-M,B09SDY8DCT,NEW DELHI
123258,403-8403680-1075566,2006/5/22,JNE3703-KR-XL,B099NNYQ1K,NEW DELHI
123259,403-8403680-1075566,2006/5/22,SET211-KR-DPT-XXL,B08RJL9WQK,NEW DELHI
123263,404-3179341-5705127,2006/5/22,SET385-KR-NP-XXL,B09K3MMPJX,DHARMSALA
123267,404-6876918-3883520,2006/5/22,JNE3862-TU-XL,B09Y3BRWN9,PENHA DE FRANCA
123272,403-5400746-7083553,2006/5/22,SET317-KR-PP-L,B09RKDTP7M,GURGAON
123278,407-0559573-1437155,2006/5/22,SET392-KR-NP-XS,B09RKBXV4Z,GUWAHATI
123294,406-1523255-6529969,2006/4/22,JNE3465-KR-XL,B08BF4PWCT,HYDERABAD
123298,405-9648136-4869930,2006/4/22,JNE3313-KR-A-XL,B07XHM32J9,NAKODAR
123305,408-1769132-9717147,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,BENGALURU
123307,403-0798759-8089147,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,RAIPUR
123317,406-4131667-9673907,2006/4/22,NW038-ST-SR-XXXL,B09B78MTGD,New delhi
123331,402-2948343-0475555,2006/4/22,SET264-KR-NP-XL,B08YN7XDSG,SANGLI MIRAJ KUPWAD
123332,402-2948343-0475555,2006/4/22,SET268-KR-NP-XL,B08XQBF1G4,SANGLI MIRAJ KUPWAD
123333,402-2948343-0475555,2006/4/22,J0252-SKD-XL,B09KXTN87W,SANGLI MIRAJ KUPWAD
123334,402-2948343-0475555,2006/4/22,JNE3518-KR-XL,B08XW66LTH,SANGLI MIRAJ KUPWAD
123343,408-5125482-6957109,2006/4/22,PJNE3068-KR-6XL,B09M76SVFW,Dombivli west
123353,406-7733170-8231523,2006/4/22,SET333-KR-DPT-XL,B09RKFZ1KH,CHAMBA
123356,407-9445286-9535537,2006/4/22,J0308-DR-XL,B099NS3FWG,INDORE
123359,405-2067681-5753950,2006/4/22,JNE3526-KR-XS,B09B2DSNV3,Mumbai
123365,406-6178057-6980353,2006/4/22,JNE3365-KR-1052-A-M,B07WP5DYSW,PUNE
123378,404-0167012-7961110,2006/4/22,J0207-DR-XS,B0967RFH4C,PUNE
123380,404-6826297-5889931,2006/4/22,J0095-SET-XL,B08CMN1K86,MANGALURU
123381,402-0346097-3559573,2006/4/22,JNE3800-KR-XL,B09SDYWXDS,COIMBATORE
123388,405-3058260-2571502,2006/4/22,JNE3451-KR-M,B08BFB2ZSC,BENGALURU
123389,405-3058260-2571502,2006/4/22,JNE3620-KR-M,B091Q9FQ4B,BENGALURU
123392,171-1380353-7713120,2006/4/22,SET310-KR-NP-L,B09RKDGKTM,PIMPRI CHINCHWAD
123393,405-0594456-6853121,2006/4/22,JNE3797-KR-XXL,B09SDXSQ33,CHENNAI
123411,408-2647229-3692326,2006/4/22,J0346-SET-XL,B0983G1KLL,CHHINDWARA
123414,406-2132403-1222715,2006/4/22,JNE3797-KR-XXXL,B09SDY4VDC,MUMBAI
123417,404-4062184-0285958,2006/4/22,JNE3703-KR-XL,B099NNYQ1K,MEDHA
123423,407-0135987-4002732,2006/4/22,JNE3797-KR-A-L,B09TH2ZFSY,Mumbai
123425,406-5466445-3711561,2006/4/22,JNE3797-KR-XXL,B09SDXSQ33,NEW DELHI
123437,407-5328940-8513128,2006/4/22,J0013-SKD-XXXL,B08CN3P4HX,NEW DELHI
123441,405-8143983-9977159,2006/4/22,JNE3797-KR-A-L,B09TH2ZFSY,KOTTARAKKARA
123452,403-3385148-2081904,2006/4/22,SET198-KR-NP-A-L,B08L934XZ9,BENGALURU
123455,171-6777865-5137937,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,MUMBAI
123456,408-4320718-6785144,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,BENGALURU
123457,407-0353968-2478729,2006/4/22,PJNE3068-KR-6XL,B09M76SVFW,JALANDHAR
123458,405-9267478-6717129,2006/4/22,J0369-SKD-M,B09K3M182M,THANE
123459,406-1342369-0829115,2006/4/22,J0041-SET-L,B089G28YYW,HYDERABAD
123467,406-9308418-1659553,2006/4/22,JNE3603-KR-L,B08RYPBDD4,KANCHIPURAM
123472,408-8011974-3787554,2006/4/22,SET293-KR-NP-L,B09K39CKVP,KOZHIKODE
123477,404-4582584-1401142,2006/4/22,JNE3749-KR-XS,B09K3T3Y5T,BENGALURU
123478,408-5197779-3878768,2006/4/22,JNE3797-KR-XS,B09SDY9SQ6,AYACODE
123486,171-6451565-1977959,2006/4/22,SET335-KR-NP-XXL,B09Y3GLNFL,BENGALURU
123491,402-8038370-1545945,2006/4/22,PJNE3068-KR-6XL,B09M76SVFW,NAVI MUMBAI
123495,171-4149852-7386719,2006/4/22,JNE3404-KR-XXL,B082W85LKJ,NEW DELHI
123496,403-2815399-4483522,2006/4/22,SET392-KR-NP-S,B09RKD9PDZ,YEOLA
123501,407-9881858-8588321,2006/4/22,JNE3800-KR-A-M,B09TH59KYD,SHIMLA
123521,405-9529194-0353152,2006/4/22,SET363-KR-NP-XL,B09TH6N96L,NEW DELHI
123527,404-7622165-6497910,2006/4/22,J0399-DR-L,B09SDYMJZC,BAHADURGARH
123528,403-0973009-1782708,2006/4/22,JNE1233-BLUE-KR-031-XXL,B071VG5FH4,SALEM
123534,171-9191717-3471518,2006/4/22,JNE2270-KR-487-A-L,B07H7FBV3Z,BIJNOR
123539,403-7514220-3194705,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,KURNOOL
123542,403-4937188-6697921,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,CHITTOOR
123545,403-2667543-0717141,2006/4/22,JNE3797-KR-M,B09SDY8DCT,OSMANABAD
123547,404-8088718-8826733,2006/4/22,NW038-ST-SR-L,B09B78BCGH,PALWAL
123553,171-0031114-0715560,2006/4/22,JNE3401-KR-XXL,B082W7S1S8,MUMBAI
123554,171-0031114-0715560,2006/4/22,JNE3425-KR-XL,B083178GTW,MUMBAI
123555,171-5031226-1299538,2006/4/22,SET357-KR-NP-XXXL,B09Y3F7W6T,NEW DELHI
123558,405-9938038-0390742,2006/4/22,J0003-SET-XXXL,B0894Y3VBB,MUMBAI
123560,408-7997188-1978746,2006/4/22,NW012-TP-PJ-M,B0922QTZQ5,Kapadvanj
123569,405-6972202-5382719,2006/4/22,MEN5032-KR-XL,B08YZ1H4TG,NEW DELHI
123573,171-2036940-8783553,2006/4/22,JNE3798-KR-A-M,B09TH54761,RAXAUL BAZAR
123593,171-0182247-6199543,2006/4/22,SET347-KR-NP-XS,B09RKFBMYD,JAIPUR
123608,408-6642460-2224300,2006/4/22,SET184-KR-PP-XL,B08W8DJG7F,SONIPAT
123616,403-0978472-8139563,2006/4/22,JNE3515-KR-M,B09811GCYY,HYDERABAD
123617,405-6905499-0396329,2006/4/22,SET183-KR-DH-M,B08B3Z2YY3,BENGALURU
123619,171-9798863-0757922,2006/4/22,PJNE3068-KR-6XL,B09M76SVFW,BELAGAVI
123626,407-0285429-5065978,2006/4/22,SET291-KR-PP-XL,B099NJV9X7,BENGALURU
123632,406-5311576-6444338,2006/4/22,JNE3797-KR-S,B09SDYQ3WG,BANGALORE
123633,403-9752412-1657137,2006/4/22,J0334-TP-XS,B0986XV48J,Vadodara
123655,407-7641951-6179553,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,Bangalore
123658,171-4123934-5324351,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,HYDERABAD
123664,403-3902612-4539511,2006/4/22,J0230-SKD-XXXL,B08XNH9MJL,GORAKHPUR
123675,171-8325063-2444309,2006/4/22,JNE3619-KR-L,B091Q8GQLG,GUNTUR
123692,402-2012419-3162746,2006/4/22,SET392-KR-NP-M,B09RKFDT7Q,KANPUR
123695,407-2764190-6097947,2006/4/22,SET392-KR-NP-XL,B09RKF8L5N,BENGALURU
123699,404-0700993-8273927,2006/4/22,J0039-SET-XS,B089G1ZXB6,GHAZIABAD
123707,403-8562850-6809925,2006/4/22,SET436-KR-NP-XS,B09YNXQF36,GUWAHATI
123708,408-1936616-9577102,2006/4/22,SET397-KR-NP-XS,B09RKDH2BT,NEW DELHI
123712,404-6738556-9337925,2006/4/22,JNE3703-KR-XXL,B099FDH3P2,Namakkal
123713,405-0141682-6635510,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,DAMOH
123714,408-4374508-7999551,2006/4/22,JNE3800-KR-XXL,B09SDYNZQ5,MANGALURU
123724,404-5042678-5149167,2006/4/22,JNE3861-DR-L,B09SDYG7YP,HYDERABAD
123728,408-8412241-5326735,2006/4/22,MEN5032-KR-L,B08YZ13V5N,PUNE
123729,403-7754941-4711516,2006/4/22,J0319-KR-S,B08PV3XRTX,NAHAN
123732,408-1716948-7610741,2006/4/22,SET058-KR-NP-M,B07R65WLT2,JAIPUR
123735,171-6407352-5588335,2006/4/22,JNE3573-KR-XXL,B08PCS3W6R,MUMBAI
123736,406-4315344-1795514,2006/4/22,JNE3461-KR-XL,B08B3YPXKZ,MANGALURU
123737,402-5558950-5383501,2006/4/22,JNE3793-KR-L,B09NQ7HW9W,ZIRAKPUR
123743,405-2423884-1271554,2006/4/22,SET293-KR-NP-M,B09K3LJWBB,Bangalore
123746,408-4307307-1160336,2006/4/22,J0413-DR-XL,B09TY22KD3,GURUGRAM
123750,408-1317619-9033124,2006/4/22,JNE3476-KR-XXL,B08B3XRK43,KALYAN
123755,402-0914335-1477966,2006/4/22,J0205-TP-S,B0986ZWRKC,PUDUCHERRY
123760,402-5287730-6293965,2006/4/22,JNE3449-KR-S,B08BF9YDKC,Belagavi
123762,403-5299102-9253933,2006/4/22,JNE3797-KR-XL,B09SDXRYBG,MYSURU
123763,402-7471669-2733159,2006/4/22,JNE3751-KR-XS,B09KXR7F3X,MYSURU
123769,404-9428680-3483519,2006/4/22,SET320-KR-NP-L,B09RKDQBB6,BENGALURU
123771,403-0214588-6891575,2006/4/22,J0386-KR-M,B09YYM4G16,MAHBUBNAGAR
123776,404-8520568-5035504,2006/4/22,JNE3697-KR-S,B09812G7DK,Thirupparankundram
123778,406-6462201-8291522,2006/4/22,J0385-KR-M,B09YYNG98D,HYDERABAD
123779,403-5330302-4012333,2006/4/22,NW016-ST-SR-M,B099NQLDSS,JALANDHAR
123784,405-9081865-3297942,2006/4/22,JNE3784-KR-S,B09K3ZT165,BANGALORE
123787,402-4250849-0794758,2006/4/22,JNE3797-KR-M,B09SDY8DCT,BENGALURU
123789,408-5105527-2720300,2006/4/22,JNE3160-KR-G-M,B07K41S1J4,NAGPUR
123794,408-7880677-6413134,2006/4/22,J0003-SET-XL,B0894YFQ5R,Warangal
123800,407-7242136-1280346,2006/4/22,JNE3467-KR-S,B08CDQ3M4V,KADAPA
123801,407-7242136-1280346,2006/4/22,JNE3426-KR-XS,B085HDBKFF,KADAPA
123802,403-6381765-4319503,2006/4/22,JNE3805-KR-L,B09K3ZKHMW,SHEVGAON
123803,404-7731131-7652312,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,VISAKHAPATNAM
123811,171-7603346-8264307,2006/4/22,SET291-KR-PP-L,B099NJKJ54,BENGALURU
123813,403-3708526-3393929,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,HYDERABAD
123817,408-6761098-8049953,2006/4/22,SET327-KR-DPT-XS,B09PN4WMPP,GUMMIDIPOONDI
123821,405-1140815-0360352,2006/4/22,JNE3487-KR-S,B08RP1Z6L4,HYDERABAD
123823,405-4155456-7609945,2006/4/22,J0346-SET-XL,B0983G1KLL,KOHIMA
123828,402-1051955-2597919,2006/4/22,JNE3872-KR-M,B0B1TCGVW8,Thane
123831,171-8787863-3473910,2006/4/22,SET357-KR-NP-XL,B09Y3FNR5D,PUNE
123848,406-2919173-6777115,2006/4/22,JNE3797-KR-XL,B09SDXRYBG,HYDERABAD
123861,406-7608482-8687543,2006/4/22,JNE3797-KR-XXXL,B09SDY4VDC,HYDERABAD
123866,403-7550283-2665947,2006/4/22,JNE3797-KR-M,B09SDY8DCT,BHILAI
123870,408-1142382-6897125,2006/4/22,JNE3800-KR-A-M,B09TH59KYD,HYDERABAD
123894,402-2413932-2809164,2006/4/22,JNE3720-KR-XXL,B099FBRC7Q,BENGALURU
123900,407-6378727-2756319,2006/4/22,PJNE3068-KR-6XL,B09M76SVFW,Bengaluru
123905,403-3025319-9105954,2006/4/22,JNE3791-DR-XXXL,B09K3W7XG8,MUMBAI
123908,403-5988030-9842727,2006/4/22,SET317-KR-PP-S,B09RKFJSTZ,Arki
123910,408-6374679-1879542,2006/4/22,SET264-KR-NP-L,B08YNFKKGY,Bangalore
123914,402-9740525-6962761,2006/4/22,JNE3797-KR-M,B09SDY8DCT,THIRUVANANTHAPURAM
123915,408-0163519-9149102,2006/4/22,JNE1998-KR-311-XXL,B078NTPQHT,KANPUR
123927,403-4483243-6089921,2006/4/22,SET209-KR-PP-XXXL,B099WXH67W,Virudhunagar
123928,408-1178454-1688331,2006/4/22,SET343-KR-NP-M,B09NDK1LZ3,PUNE
123930,402-7873915-2205125,2006/4/22,J0176-TP-L,B08N44TGZ1,NEW DELHI
123932,402-4016599-4615556,2006/4/22,J0003-SET-XL,B0894YFQ5R,VARANASI
123934,404-2159704-1634704,2006/4/22,JNE3800-KR-A-XL,B09TH33GBM,SRINAGAR
123937,402-5240704-0181944,2006/4/22,JNE3797-KR-XXL,B09SDXSQ33,MUMBAI 400102
123957,406-8905769-1524302,2006/4/22,JNE3800-KR-A-S,B09TH5VZK6,MUMBAI
123958,406-8905769-1524302,2006/4/22,JNE3797-KR-S,B09SDYQ3WG,MUMBAI
123960,402-1601396-7701133,2006/4/22,JNE3797-KR-XL,B09SDXRYBG,NANDED WAGHALA
123963,408-2039615-5087518,2006/4/22,JNE3798-KR-A-XS,B09TH5LZ3Q,TAKHATPUR
123964,408-2516770-9218754,2006/4/22,SET374-KR-NP-M,B09NDKJKPN,MUMBAI
123969,403-0583359-8203533,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,Hyderabad
123971,407-3782746-5589946,2006/4/22,JNE3412-KR-XXXL,B0893FY7ZC,BALLY
123976,404-2867273-6058725,2006/4/22,JNE3633-KR-XXL,B094FL7XWR,PATIALA
123985,404-3133313-4729118,2006/4/22,JNE3797-KR-XL,B09SDXRYBG,BENGALURU
123986,406-8375481-7836323,2006/4/22,JNE3518-KR-XS,B08XVTQHLF,DAPOLI
123996,407-9387912-5488329,2006/4/22,SET369-KR-NP-S,B09QJLKZ62,SONIPAT
123998,402-5751334-4039557,2006/4/22,JNE3468-KR-XL,B08RP67NGB,MADHURAWADA
124001,404-2492034-7461132,2006/4/22,SET179-KR-PP-XS,B09HMZ3CFG,MUMBAI
124007,404-9585889-9455531,2006/4/22,JNE3797-KR-S,B09SDYQ3WG,Lucknow
124013,404-3630048-5709965,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,Guwahati
124017,402-4963921-7629941,2006/4/22,JNE3571-KR-M,B08MXDM9RY,Greater noida;Gautam buddha nagar
124022,403-7721910-2497929,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,PANAJI
124025,405-0780701-4380316,2006/4/22,JNE3797-KR-XXL,B09SDXSQ33,RAIPUR
124026,407-3768422-4773133,2006/4/22,J0341-DR-L,B099NRCT7B,GURGAON
124028,403-0289109-3868307,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,Chennai
124039,403-7695906-1226738,2006/4/22,SET392-KR-NP-M,B09RKFDT7Q,GURUGRAM
124040,405-9563566-2540335,2006/4/22,JNE3797-KR-XXXL,B09SDY4VDC,INDORE
124046,404-3062199-6269968,2006/4/22,JNE3797-KR-XS,B09SDY9SQ6,Chennai
124049,404-8893864-2365114,2006/4/22,JNE3334-KR-XXL,B07SBYCJ74,BAREILLY
124052,407-8641020-9652353,2006/4/22,BL104-M,B085GB7G6S,MUMBAI
124054,403-8669867-2757168,2006/4/22,SET392-KR-NP-M,B09RKFDT7Q,Mumbai
124059,402-6153020-2190730,2006/4/22,JNE3797-KR-XS,B09SDY9SQ6,GAYA
124061,402-6328783-7329924,2006/4/22,SET239-KR-NP-XS,B08TZWD17Q,UPPER TADONG
124063,405-7491776-7573130,2006/4/22,JNE3797-KR-M,B09SDY8DCT,bangalore
124068,171-0386024-7661125,2006/4/22,PJNE3364-KR-6XL,B09QJ4M1SQ,Bangalore
124069,171-0386024-7661125,2006/4/22,PJNE3421-KR-N-6XL,B09LD1W5YQ,Bangalore
124073,407-6736700-8565161,2006/4/22,JNE3698-KR-XL,B09811DF4K,HYDERABAD
124074,407-6736700-8565161,2006/4/22,SET272-KR-PP-XXL,B0983FJSXK,HYDERABAD
124075,407-6736700-8565161,2006/4/22,SET240-KR-PP-XXL,B08N4TT7CH,HYDERABAD
124078,406-0815951-0269956,2006/4/22,JNE3482-KR-XXL,B08HK1DGRW,TIRUNELVELI
124089,403-9944535-0869940,2006/4/22,JNE3373-KR-XXXL,B082W7MZVQ,KIRATPUR
124094,407-3548988-4790707,2006/4/22,NW014-ST-SR-S,B0928X31BK,BENGALURU
124095,403-2106152-5693102,2006/4/22,SET392-KR-NP-M,B09RKFDT7Q,RANCHI
124098,405-0650915-4048307,2006/4/22,SET392-KR-NP-S,B09RKD9PDZ,SHIVAMOGGA
124104,404-0571569-2191502,2006/4/22,JNE3712-TP-N-M,B08ZJ91MT3,BENGALURU
124109,408-4948464-5589915,2006/4/22,SET369-KR-NP-XXL,B09QJM97Z8,NAGPUR
124112,407-2264977-2517946,2006/4/22,JNE3690-TU-M,B094FKN9TM,AMRITSAR
124115,405-8777525-9649964,2006/4/22,NW012-TP-PJ-M,B0922QTZQ5,meerut
124117,403-4987440-1793136,2006/4/22,JNE3797-KR-XXXL,B09SDY4VDC,HYDERABAD
124121,407-5440534-5327511,2006/4/22,SET305-KR-DPT-L,B09K3FZQFT,MUMBAI
124127,403-2336308-0433956,2006/4/22,JNE3797-KR-A-S,B09TH4H7T2,CHENNAI
124128,403-2336308-0433956,2006/4/22,JNE3797-KR-A-XXL,B09TH3MNW7,CHENNAI
124160,407-2547332-2767532,2006/4/22,J0003-SET-XXXL,B0894Y3VBB,NEW DELHI
124163,405-0566718-2165161,2006/4/22,J0237-SKD-XXL,B08YNKWYXV,BENGALURU
124166,408-6980627-3885950,2006/4/22,J0041-SET-M,B089G2L483,BENGALURU
124181,171-8672861-0314732,2006/4/22,SET310-KR-NP-S,B09RKF1F47,BOKARO STEEL CITY
124182,171-8672861-0314732,2006/4/22,SET397-KR-NP-S,B09RKF9GZQ,BOKARO STEEL CITY
124192,404-6622055-4473155,2006/4/22,JNE3793-KR-XXL,B09NQ8GLM5,Ravet; Pune
124198,402-9144413-7102764,2006/4/22,JNE3797-KR-XXXL,B09SDY4VDC,NEW DELHI
124229,408-0946188-8212337,2006/4/22,SET385-KR-NP-XXL,B09K3MMPJX,N.delhi
124233,407-1081719-2049902,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,hyderabad
124241,405-0065434-5978709,2006/4/22,J0347-SET-XL,B09DY9HV4N,JAIPUR
124242,171-2884904-2819566,2006/4/22,JNE3797-KR-A-L,B09TH2ZFSY,Hyderabad
124243,171-6224868-7852312,2006/4/22,J0118-TP-XL,B08N4RDVZP,GURUGRAM
124244,407-0026211-3165114,2006/4/22,SET317-KR-PP-M,B09RKDH9X6,NAGPUR
124246,406-9512430-1955524,2006/4/22,JNE3567-KR-XXXL,B08KRZK1NB,Ulhasnagar
124254,405-4058697-4384302,2006/4/22,J0097-KR-L,B08BJR2R7M,JAMTARAJ
124256,405-4549666-7009935,2006/4/22,J0041-SET-L,B089G28YYW,AVINASHI
124283,405-9424476-6556320,2006/4/22,SET291-KR-PP-L,B099NJKJ54,MUMBAI
124289,407-3279198-4477917,2006/4/22,J0386-KR-S,B09YYLLBK6,HYDERABAD
124293,171-2748205-0309956,2006/4/22,J0386-KR-XL,B09YYL9FK7,BENGALURU
124294,402-5819685-1366710,2006/4/22,J0332-DR-S,B09LM786LJ,MUMBAI
124306,407-9240348-0180321,2006/4/22,J0399-DR-XL,B09SDZ7948,SECUNDERABAD
124309,407-1988108-9277958,2006/4/22,MEN5013-KR-XL,B08YYSPGH6,CHENNAI
124310,171-2313473-8778767,2006/4/22,JNE3797-KR-S,B09SDYQ3WG,RAXAUL BAZAR
124313,408-4317647-9773941,2006/4/22,JNE3797-KR-S,B09SDYQ3WG,ANAKAPALLE
124324,405-0397589-6922766,2006/4/22,JNE3797-KR-XS,B09SDY9SQ6,NEW DELHI
124336,171-6139955-9944319,2006/4/22,JNE3797-KR-XXXL,B09SDY4VDC,Vijayawada
124339,402-9535422-0674732,2006/4/22,SET384-KR-NP-XL,B09K3R6GYF,NEW DELHI
124341,405-1264920-1713953,2006/4/22,SET392-KR-NP-L,B09RKD8NGR,HYDERABAD
124342,171-9252207-1471504,2006/4/22,SET218-KR-NP-S,B08B3Z4F92,BOKARO STEEL CITY
124379,402-1842864-9979561,2006/4/22,JNE3797-KR-XXL,B09SDXSQ33,HYDERABAD
124384,404-7704002-4114766,2006/4/22,SET291-KR-PP-XL,B099NJV9X7,PIMPRI CHINCHWAD Pune.
124389,407-2225899-0854742,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,MUMBAI
124390,407-2225899-0854742,2006/4/22,SET415-KR-NP-XL,B09Y3H1NHQ,MUMBAI
124391,407-2225899-0854742,2006/4/22,JNE2153-KR-278-A-XL,B0794V95XT,MUMBAI
124392,407-2225899-0854742,2006/4/22,J0095-SET-XL,B08CMN1K86,MUMBAI
124396,408-0480251-4639515,2006/4/22,JNE3797-KR-M,B09SDY8DCT,BENGALURU
124401,405-3695208-5871560,2006/4/22,SET333-KR-DPT-S,B09RKF9RSW,FAIZABAD
124410,402-8772159-4129958,2006/4/22,JNE3797-KR-M,B09SDY8DCT,NEW DELHI
124420,404-6936305-1104311,2006/4/22,JNE3797-KR-S,B09SDYQ3WG,NAVI MUMBAI
124423,404-3402524-0753911,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,Pala
124425,403-4964848-0756368,2006/4/22,JNE3487-KR-XXL,B08RNX8Q22,HYDERABAD
124443,403-5167642-7836361,2006/4/22,J0013-SKD-XXL,B08CMRGFFJ,GWALIOR
124451,406-4946043-2761144,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,pune
124454,406-0641277-9845124,2006/4/22,JNE3797-KR-S,B09SDYQ3WG,MUMBAI
124455,408-4588578-5972330,2006/4/22,JNE3739-KR-M,B099NN1G6X,THIRUVANANTHAPURAM
124469,171-4506843-5097134,2006/4/22,JNE3739-KR-M,B099NN1G6X,NAVI MUMBAI
124474,408-9083969-4611531,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,MUMBAI
124475,408-6202612-0398705,2006/4/22,SET392-KR-NP-L,B09RKD8NGR,VARANASI
124478,402-8857623-6483536,2006/4/22,J0415-DR-L,B09TY1CM1M,Pune
124483,408-8207453-4849126,2006/4/22,J0373-KR-XXL,B09KXNV41S,JAIPUR
124505,403-3597678-7327521,2006/4/22,JNE3609-KR-XXL,B08W1HC76G,Udumalaipettai
124506,402-6347867-9674762,2006/4/22,SET131-KR-NP-XXXL,B07VT44S35,PUNE
124508,403-1306760-0420348,2006/4/22,J0088-TP-XXXL,B092D2MRVZ,NEW DELHI
124512,406-4851298-0388339,2006/4/22,SET333-KR-DPT-S,B09RKF9RSW,GOBICHETTIPALAYAM
124513,407-8718442-1161118,2006/4/22,JNE3797-KR-M,B09SDY8DCT,PORAYAR
124520,408-5574373-0397144,2006/4/22,SET347-KR-NP-XS,B09RKFBMYD,JALANDHAR
124527,405-6725319-8198744,2006/4/22,JNE3465-KR-XXXL,B08BFVXK6N,COIMBATORE
124530,402-4360034-9281135,2006/4/22,J0305-DR-XS,B099NRDGQR,JAMALPUR
124531,408-8286310-4935563,2006/4/22,JNE3800-KR-A-M,B09TH59KYD,ERNAKULAM
124532,403-2073934-6293958,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,AGRA
124541,402-4273221-6518719,2006/4/22,SET310-KR-NP-S,B09RKF1F47,DEOBAND
124542,402-4273221-6518719,2006/4/22,NW012-TP-PJ-M,B0922QTZQ5,DEOBAND
124555,402-6361953-1941921,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,HYDERABAD
124565,407-4450272-2805902,2006/4/22,JNE3878-KR-XL,B09TH43WCQ,BIKANER
124575,407-8784763-7635518,2006/4/22,SET366-KR-NP-S,B09QJ577FG,MAUNATH BHANJAN
124585,403-9040847-9352360,2006/4/22,SET271-KR-NP-XXL,B09BQJ9J1X,AHMEDABAD
124593,408-2900278-5649956,2006/4/22,JNE3797-KR-L,B09SDXFFQ1,JHUNJHUNUN
124599,405-0906631-5601103,2006/4/22,J0390-TP-M,B09YYQZYV4,PILERU
124610,407-8292710-6391536,2006/4/22,JNE3601-KR-L,B08QJM4J9Z,Gurgaon
124641,406-8731559-2925149,2006/4/22,NW012-TP-PJ-XXL,B0922SLD43,BESTAWARIPETA
124643,403-6831922-1997965,2006/4/22,JNE3797-KR-XS,B09SDY9SQ6,AROOR
124644,403-8371068-9569953,2006/4/22,JNE3709-DR-XS,B091SX2LL5,MUMBAI
124646,407-2817185-6936367,2006/4/22,JNE3800-KR-A-M,B09TH59KYD,AYYAMPALAYAM
