index,Order ID,Style,ship-state,ship-postal-code
104114,405-9562629-9911521,J0399,TAMIL NADU,625107
104117,406-5589498-6272365,JNE3798,DELHI,110032
104118,406-5589498-6272365,JNE3800,DELHI,110032
104124,405-0028683-7105972,AN212,TELANGANA,500011
104126,406-2928786-7397951,NW016,WEST BENGAL,743127
104131,171-9775313-2474714,J0379,ANDHRA PRADESH,524421
104144,408-1139268-8317151,PJNE3439,DELHI,110027
104148,408-5609149-0997953,JNE3888,UTTAR PRADESH,201305
104150,171-6536659-5428305,JNE3797,TELANGANA,500075
104154,403-3381467-7519569,JNE3365,UTTAR PRADESH,226020
104159,405-3332541-4102745,JNE3783,TELANGANA,500016
104161,171-9921260-0954745,SET402,punjab,152107
104169,407-6320124-8531535,JNE3801,TELANGANA,500056
104182,407-7111088-8247566,JNE3487,TELANGANA,502278
104183,407-4695060-0771540,JNE3797,TRIPURA,799285
104187,404-3255685-2541130,JNE3835,MAHARASHTRA,400052
104189,405-1457403-1969135,JNE3799,KARNATAKA,560089
104192,407-2424351-7185906,SET217,Gujarat,380058
104199,403-2058276-9671538,J0285,KARNATAKA,560076
104200,405-9402510-8089106,JNE3905,MAHARASHTRA,400053
104203,404-5485402-6453167,J0379,TAMIL NADU,609307
104204,402-9440158-5293967,JNE3869,ODISHA,751015
104205,407-4768368-7485969,JNE3798,TELANGANA,500009
104213,408-9502053-7548301,JNE3455,HARYANA,122010
104216,403-0092583-6424362,SET350,MADHYA PRADESH,473001
104220,402-5791711-0725115,JNE3721,RAJASTHAN,313001
104227,171-0419191-6259560,JNE3800,TELANGANA,500072
104228,405-8430137-4869106,SET183,UTTAR PRADESH,201309
104234,408-5152096-7393106,JNE3800,KARNATAKA,560100
104235,406-6978369-5822729,J0151,TAMIL NADU,638008
104241,404-5845684-0713147,JNE3764,BIHAR,843313
104242,404-6144797-7537942,JNE3721,MAHARASHTRA,441001
104245,402-1073069-3489901,JNE3440,WEST BENGAL,700049
104246,402-1073069-3489901,JNE3510,WEST BENGAL,700049
104248,405-1234769-0661957,JNE3798,Gujarat,393001
104254,404-1044166-7397969,JNE3562,TAMIL NADU,600033
104256,404-7681367-1269934,SET402,KARNATAKA,560023
104259,404-1903829-1435564,JNE3739,TELANGANA,500089
104266,407-3655318-1085110,SET363,KARNATAKA,572107
104267,407-3140460-4645103,SET393,MAHARASHTRA,400050
104270,407-3768741-0977135,JNE3365,TELANGANA,500050
104272,402-5116178-3089907,JNE3738,KERALA,682030
104282,406-4994639-2728345,JNE3487,UTTAR PRADESH,201001
104283,404-6216428-9643533,JNE3869,MAHARASHTRA,416416
104284,408-2424782-5626765,JNE3799,WEST BENGAL,713203
104290,405-6400542-1745959,SET374,GOA,403501
104294,171-6031292-9177103,J0239,GOA,403602
104299,407-3564347-6862759,JNE3870,KARNATAKA,560076
104300,407-3564347-6862759,J0157,KARNATAKA,560076
104308,402-8390941-4625106,SET357,MAHARASHTRA,442705
104309,407-5798453-2424362,J0340,BIHAR,812001
104313,408-5388009-3199552,JNE3468,MAHARASHTRA,400091
104315,406-0289826-2282719,JNE3654,MAHARASHTRA,400607
104320,404-2189137-3304303,JNE3801,Gujarat,396050
104323,404-4235804-1876327,SET087,RAJASTHAN,302017
104325,404-0188858-0313937,JNE3860,KERALA,679302
104327,403-0637371-7108313,SET293,JHARKHAND,828202
104328,407-5807793-9489919,J0354,WEST BENGAL,734004
104341,405-2896357-4308321,SET327,DELHI,110018
104353,403-6021920-9772361,SET230,KARNATAKA,560068
104354,403-3994868-4203569,SET357,KARNATAKA,560084
104355,408-9753367-6509911,JNE3437,KARNATAKA,560027
104357,408-5241832-5928346,JNE3887,MAHARASHTRA,412307
104360,406-7798004-6809124,JNE3468,Gujarat,390016
104361,405-8646221-9089146,SET350,MADHYA PRADESH,453441
104362,403-6024064-5237937,SET291,TAMIL NADU,637408
104365,407-5633743-3698713,SET291,KARNATAKA,560064
104367,171-7155093-6646708,JNE3735,MAHARASHTRA,400016
104368,171-7155093-6646708,JNE3422,MAHARASHTRA,400016
104370,403-8505954-9981953,J0244,TELANGANA,500018
104379,171-9436203-7649122,SET347,UTTAR PRADESH,201307
104381,408-1459160-5464305,JNE2171,TAMIL NADU,614206
104383,406-4909134-2944330,SET201,MAHARASHTRA,400093
104385,407-4962319-7641966,JNE3797,KARNATAKA,560083
104386,408-5415327-3367539,JNE3860,DELHI,110087
104387,407-0773778-2057126,J0340,UTTAR PRADESH,250001
104396,407-6278126-2605912,J0041,KARNATAKA,572102
104419,408-3691873-8795553,J0013,WEST BENGAL,711201
104421,404-0681528-0914706,SET055,KARNATAKA,560049
104431,405-7897474-0658711,SET144,DELHI,110070
104432,406-4044965-8427552,SET310,UTTAR PRADESH,273001
104433,408-0503628-5093907,JNE3702,TAMIL NADU,606601
104435,407-0777775-9257169,JNE3470,WEST BENGAL,700094
104441,406-0836049-5911512,SET402,RAJASTHAN,301019
104442,171-7176693-0785949,J0308,DELHI,110045
104457,171-7343801-5758713,JNE3440,TELANGANA,500035
104459,171-6913557-7289137,JNE3721,Gujarat,380058
104460,404-8055494-3961962,NW012,KARNATAKA,560068
104462,402-2772164-3098734,J0239,RAJASTHAN,332301
104466,403-5923448-3201941,JNE3721,TELANGANA,500032
104471,406-2136148-2554751,J0386,BIHAR,801503
104476,403-3179311-2577964,SET357,TAMIL NADU,641027
104477,405-3690281-8385953,JNE3928,Gujarat,382481
104479,403-7820180-6546708,JNE3836,HARYANA,121002
104481,402-8551728-4090742,JNE3373,KERALA,670621
104488,408-8762745-6017922,JNE3661,KARNATAKA,560068
104489,405-4561904-9004336,J0349,UTTAR PRADESH,243006
104491,404-4363500-1365143,SET394,KERALA,670325
104505,405-8161099-1405132,J0088,PUNJAB,144001
104506,405-8161099-1405132,J0295,PUNJAB,144001
104509,402-8975142-6902743,JNE3797,MADHYA PRADESH,462022
104514,405-8561225-2330721,SET350,UTTAR PRADESH,247001
104515,404-2349052-8366746,JNE3810,KARNATAKA,560029
104522,403-9262203-4936340,JNE3605,TAMIL NADU,641043
104524,407-0494787-3210724,JNE3567,UTTAR PRADESH,224001
104527,407-8438555-3133920,J0353,KARNATAKA,560073
104530,403-4407938-9437165,JNE3396,KERALA,695017
104535,403-1633617-5701100,JNE3781,UTTAR PRADESH,274304
104544,402-2149767-1108308,PJNE3068,KARNATAKA,560086
104547,402-0345917-1428317,JNE3797,KARNATAKA,560035
104551,408-1307907-0286703,SET327,TELANGANA,500072
104552,405-8896760-4926729,SET350,TAMIL NADU,603103
104555,408-2669735-2550734,SET383,Gujarat,390009
104557,403-1656288-6262720,JNE3518,KARNATAKA,560016
104561,404-6975217-8275513,JNE3500,ANDHRA PRADESH,523002
104563,403-5573197-5281928,J0216,KARNATAKA,560043
104568,408-0872033-7984303,SET291,TAMIL NADU,600064
104570,407-7115934-6225157,J0184,MAHARASHTRA,400607
104579,405-5923333-4539515,J0415,KARNATAKA,560068
104581,171-0249098-9357960,SET357,UTTARAKHAND,263139
104584,406-5266312-2272303,PJNE3363,JHARKHAND,834001
104588,408-2324898-3425108,JNE3468,TAMIL NADU,600028
104590,408-3256231-2559513,J0095,JHARKHAND,834002
104593,171-3636209-7979564,SET327,KARNATAKA,560037
104597,406-6691490-1657969,JNE3440,KERALA,673017
104598,406-6948165-2190753,SET291,TAMIL NADU,636813
104615,403-7796103-2821119,SET350,PUNJAB,160104
104616,171-5190158-8329122,JNE3783,MAHARASHTRA,411014
104617,171-5190158-8329122,J0352,MAHARASHTRA,411014
104624,403-8673775-8058750,SET392,MADHYA PRADESH,466001
104632,171-4443290-0815516,J0230,UTTAR PRADESH,284403
104641,403-4845289-1648329,JNE3757,MAHARASHTRA,400053
104651,171-7659720-5915555,SET281,MAHARASHTRA,411027
104654,408-6685893-0750757,SET144,DELHI,110019
104657,407-5758689-5507534,J0196,KARNATAKA,560076
104658,404-7768373-0669968,JNE3709,ANDHRA PRADESH,518002
104660,403-0451698-0262740,SET397,RAJASTHAN,302024
104664,404-8006430-7176308,SET393,TAMIL NADU,600028
104671,403-2901987-2393929,SET233,UTTAR PRADESH,201011
104672,402-5292009-3562709,JNE3684,UTTAR PRADESH,226002
104673,402-5292009-3562709,JNE3405,UTTAR PRADESH,226002
104675,402-9737954-5586702,SET187,ODISHA,751012
104676,403-5927767-1420329,J0230,Gujarat,390006
104680,404-6389313-1222755,SET183,KARNATAKA,560066
104684,171-6393976-9140349,J0157,MAHARASHTRA,411027
104687,408-5634303-0891538,SET363,KARNATAKA,560064
104688,408-5634303-0891538,SET402,KARNATAKA,560064
104689,408-5634303-0891538,SET393,KARNATAKA,560064
104690,408-9945001-1416358,JNE3818,Gujarat,396445
104693,402-7482873-5561931,JNE3798,KERALA,682314
104699,407-1569383-6540303,J0009,TAMIL NADU,641035
104700,403-4997452-3333921,NW005,JAMMU & KASHMIR,190006
104712,403-8187193-4936364,SET291,WEST BENGAL,700041
104713,405-0106416-7136324,MEN5032,MAHARASHTRA,401107
104714,171-5728128-4019543,SET282,BIHAR,823001
104715,171-5728128-4019543,SET217,BIHAR,823001
104726,171-5907460-3963524,NW004,TAMIL NADU,622001
104728,405-1689415-1429118,J0151,TELANGANA,504106
104737,402-2261426-0374713,JNE3562,PUDUCHERRY,605013
104741,407-7731071-0761922,J0117,MAHARASHTRA,400062
104743,407-2312476-2606717,SET205,KARNATAKA,560062
104744,404-2127034-4371511,JNE3697,BIHAR,804453
104747,171-5464172-1423546,MEN5021,TELANGANA,500090
104754,405-9756567-8963559,J0332,WEST BENGAL,700070
104755,407-6444512-8209919,SET347,UTTAR PRADESH,225001
104760,404-3482784-5154728,SET363,ASSAM,781001
104763,406-7367489-5963512,JNE3801,MADHYA PRADESH,480001
104764,404-6999799-8925104,SET389,HARYANA,122018
104767,404-7059936-2564333,SET347,ANDHRA PRADESH,524121
104773,408-7369807-3371566,SET144,TELANGANA,500016
104780,405-0744035-3232328,SET171,UTTAR PRADESH,201005
104790,402-8492872-8820368,J0230,MAHARASHTRA,400022
104792,404-9565257-4920306,JNE3364,UTTAR PRADESH,273008
104802,406-9822807-2193955,JNE3869,TAMIL NADU,608001
104807,406-6125352-6756311,SET317,MADHYA PRADESH,453331
104808,406-6125352-6756311,J0386,MADHYA PRADESH,453331
104810,403-7566031-1725933,MEN5005,JAMMU & KASHMIR,180004
104812,171-1997457-2088362,SET205,BIHAR,803213
104817,171-3701092-5879553,JNE3810,MAHARASHTRA,410203
104821,405-0400037-3735504,J0176,WEST BENGAL,700097
104826,406-5903817-5167538,SET217,WEST BENGAL,700033
104829,406-1576098-0213948,JNE3665,MAHARASHTRA,400706
104837,407-7992435-9544368,SET385,MAHARASHTRA,400037
104850,405-4938098-2312312,JNE3797,BIHAR,800009
104862,403-1020903-6421946,JNE3618,TELANGANA,500094
104863,402-7554960-8591516,SET291,KERALA,689111
104865,407-3388585-7008359,JNE3810,RAJASTHAN,302019
104872,403-1243136-2679524,MEN5006,WEST BENGAL,700119
104880,402-7297483-7755559,JNE3487,KARNATAKA,560044
104889,403-7487103-0665166,JNE3797,KERALA,682036
104890,404-2282840-8081101,JNE3265,PUNJAB,141001
104893,408-2882899-6685115,JNE3745,MAHARASHTRA,421501
104897,408-1727500-9249103,J0349,JHARKHAND,814133
104903,408-2740320-3495558,SET044,MAHARASHTRA,411027
104909,405-2293998-9808318,J0095,TAMIL NADU,600056
104912,402-8534881-1726746,SET233,ANDHRA PRADESH,533106
104920,406-2137868-7850735,JNE3160,TELANGANA,500049
104921,406-2137868-7850735,J0230,TELANGANA,500049
104923,408-4652676-3221968,J0005,MAHARASHTRA,441111
104925,405-0569724-6130744,JNE3697,PUNJAB,140301
104928,403-1036578-6134704,JNE3797,TAMIL NADU,600016
104931,406-1321260-6484369,CH207,TAMIL NADU,600074
104933,407-3122996-0448318,JNE3461,UTTARAKHAND,248002
104934,403-8361138-6801160,JNE3810,TAMIL NADU,600010
104935,402-5874793-3932318,JNE3601,MAHARASHTRA,424101
104938,405-2624855-7018727,SET339,UTTAR PRADESH,201014
104939,407-2529069-4557966,J0431,KARNATAKA,560016
104949,408-4426015-9350725,SET350,HARYANA,122003
104952,171-7375844-0010766,SET295,UTTARAKHAND,248142
104966,402-7996747-4669132,JNE3798,DELHI,110005
104971,406-1850866-3581910,SET291,KARNATAKA,560077
104976,407-0068555-8768321,J0399,TAMIL NADU,600130
104982,408-5315503-2313953,JNE2171,GOA,403709
104984,403-0660866-1271554,J0230,HARYANA,132103
104986,171-2107284-4512324,JNE3703,TELANGANA,500072
104987,404-8332233-8100341,J0003,JHARKHAND,826001
104989,171-6527826-8439539,J0234,TELANGANA,500089
104991,403-7621494-8161923,J0230,JHARKHAND,834001
104993,402-3955804-0170769,J0135,UTTAR PRADESH,202123
104994,171-4077287-8608338,J0002,TELANGANA,500089
104998,406-2907168-6420328,JNE3798,BIHAR,800014
105000,403-0826005-7040344,J0088,HIMACHAL PRADESH,173220
105003,406-7094924-9033141,SET402,WEST BENGAL,741126
105014,408-1807001-0753941,JNE3869,MAHARASHTRA,421503
105018,403-7087945-4076334,SET128,TAMIL NADU,600012
105019,406-6872317-4374723,J0399,Gujarat,390022
105028,405-8084860-2555553,J0308,MAHARASHTRA,400078
105033,171-1047680-6917928,JNE3801,UTTAR PRADESH,201014
105034,171-1047680-6917928,JNE3799,UTTAR PRADESH,201014
105035,171-9546581-2110766,JNE3697,DELHI,110029
105040,406-7714139-3293101,JNE3817,DELHI,110085
105054,402-5332560-7554726,SET393,UTTAR PRADESH,201301
105058,408-0483896-4919525,J0041,KARNATAKA,560033
105063,405-1915626-9905928,J0087,MAHARASHTRA,400601
105064,405-1915626-9905928,J0085,MAHARASHTRA,400601
105069,406-2598706-1544360,JNE3798,KERALA,689674
105074,171-7589383-4439548,JNE3543,RAJASTHAN,302018
105080,408-6369866-5893933,JNE3798,UTTAR PRADESH,226010
105086,408-7372463-4449106,JNE3697,UTTAR PRADESH,226016
105087,407-4620154-5764325,JNE3784,KARNATAKA,560005
105088,407-4620154-5764325,SET293,KARNATAKA,560005
105090,171-9323129-2537129,JNE3659,GOA,403505
105092,402-3457481-6993958,JNE3751,MAHARASHTRA,410507
105096,403-5808670-5142733,MEN5009,MAHARASHTRA,421302
105101,403-5767622-0669116,JNE3797,KARNATAKA,560091
105104,406-8736210-7876325,JNE3810,KERALA,686141
105106,405-4655703-4825101,JNE3465,DELHI,110045
105107,406-7007069-0188322,J0117,UTTAR PRADESH,243122
105113,407-6542888-0870729,SET310,WEST BENGAL,721101
105119,408-3085223-1985903,J0041,KERALA,670594
105120,402-8798856-7877942,SET397,ODISHA,769042
105121,402-8798856-7877942,J0108,ODISHA,769042
105125,408-1987660-2277938,J0301,WEST BENGAL,741222
105126,408-1987660-2277938,J0301,WEST BENGAL,741222
105130,171-2261013-4677905,SET397,BIHAR,800020
105141,404-4831884-3256361,JNE3822,GOA,403521
105148,408-4150639-1619503,JNE3798,TAMIL NADU,600097
105153,405-8197577-4932317,J0340,UTTAR PRADESH,201011
105154,408-5151890-4537926,JNE3458,KARNATAKA,560070
105156,402-9010176-6069912,JNE3798,KARNATAKA,560083
105161,408-1188683-4457949,JNE3887,KARNATAKA,560070
105162,406-4252450-0029933,JNE3796,BIHAR,800016
105169,404-3627894-8933116,J0231,UTTARAKHAND,263601
105171,403-9028489-4317169,SET388,TAMIL NADU,600075
105173,404-7609622-3994768,JNE3787,MADHYA PRADESH,480001
105175,408-9750647-8331548,JNE3797,KARNATAKA,560064
105176,407-5581989-5031568,JNE3798,ANDHRA PRADESH,522017
105184,406-6427219-6093922,JNE3461,MADHYA PRADESH,470228
105190,171-0205799-2766732,JNE3905,TAMIL NADU,600041
105193,407-1498108-9257947,J0308,ANDHRA PRADESH,530046
105195,406-8648431-2595509,SET183,HARYANA,122017
105196,403-8339441-0497157,JNE3800,KARNATAKA,560094
105199,408-5962452-2300359,SET217,MAHARASHTRA,400070
105204,407-0710583-5821952,SET295,PUDUCHERRY,605013
105205,407-0710583-5821952,SET363,PUDUCHERRY,605013
105209,404-5642020-2455518,JNE3470,MAHARASHTRA,400043
105211,402-3308726-5880334,JNE3373,KERALA,682015
105212,402-3308726-5880334,JNE3461,KERALA,682015
105214,404-5110932-0409963,JNE3510,KARNATAKA,560083
105217,408-3705313-0135518,J0094,ARUNACHAL PRADESH,791111
105221,408-0383401-9636354,JNE3810,DELHI,110085
105225,404-0756245-8717104,JNE3458,ANDHRA PRADESH,533401
105226,403-8616285-4865140,SET327,KERALA,695011
105240,402-3508113-7279534,JNE3797,PUDUCHERRY,605010
105246,408-1037349-4396330,J0157,TAMIL NADU,600018
105248,405-0398876-8621134,SET402,ANDHRA PRADESH,534447
105249,404-8092125-9209157,SET383,Gujarat,389260
105252,406-4926838-6514730,SET203,ANDHRA PRADESH,530016
105257,408-0179603-1096377,JNE3160,ASSAM,783121
105258,404-3276642-5497917,BTM033,MAHARASHTRA,402109
105260,404-5148831-4142761,BTM035,MAHARASHTRA,402109
105263,408-3570287-4822754,J0041,TAMIL NADU,600092
105269,402-5337799-6364363,JNE3738,KERALA,670561
105272,403-1617773-3672361,SET305,KARNATAKA,560064
105276,402-9081308-2406715,SET363,TELANGANA,500088
105277,171-0797692-9926759,SET327,DELHI,110045
105278,402-7232067-0554749,JNE3721,MAHARASHTRA,431001
105279,407-8288372-5975534,J0095,WEST BENGAL,712103
105282,406-2945786-3911539,J0346,TAMIL NADU,600088
105283,407-3022422-7715556,SET288,ASSAM,781007
105284,405-8451829-1493156,J0355,ANDHRA PRADESH,530016
105288,402-3685927-7791551,JNE3797,Gujarat,394120
105290,404-2425231-5593931,J0203,BIHAR,801503
105291,405-8345916-1887505,JNE3798,MADHYA PRADESH,486001
105292,405-5277450-2242708,SET247,WEST BENGAL,734101
105297,405-5824219-2630760,JNE3904,MAHARASHTRA,400034
105299,406-2098858-7487558,J0230,MAHARASHTRA,415412
105302,405-3019043-3190750,J0353,RAJASTHAN,302039
105307,402-0918705-2597106,SET233,ASSAM,781003
105308,408-5996346-9542720,JNE3810,CHHATTISGARH,495004
105309,408-6116274-1381158,SET383,TAMIL NADU,600102
105312,405-8367599-1850716,JNE3620,MAHARASHTRA,411017
105313,406-0613701-8604326,SET350,MAHARASHTRA,400028
105314,406-9296586-3112309,NW016,UTTAR PRADESH,201303
105316,405-6823330-9433959,NW034,Gujarat,380004
105323,402-0717329-3628366,SET389,UTTAR PRADESH,227305
105326,171-5140407-0823541,JNE3798,UTTAR PRADESH,221106
105341,404-4864786-2255523,SET333,TAMIL NADU,626117
105343,406-6546752-6548339,JNE3797,MAHARASHTRA,414003
105344,408-6604286-4677921,J0340,TAMIL NADU,600005
105347,408-5856355-6595503,JNE1977,TELANGANA,500089
105350,407-9335380-7231562,SET310,KARNATAKA,560016
105367,405-5284346-8431563,SET347,MAHARASHTRA,421503
105373,404-7719524-2031541,J0416,WEST BENGAL,700118
105378,404-3367596-1962761,SET363,UTTAR PRADESH,226015
105382,404-1058975-0500353,J0119,ASSAM,787001
105384,403-1206600-3070719,JNE3721,JHARKHAND,816107
105394,403-1275630-1000350,PJNE3068,TELANGANA,500090
105399,171-9872228-2312307,JNE3905,KARNATAKA,560083
105405,404-4133036-7934714,SET053,MANIPUR,795138
105408,403-7945361-2990721,SET401,MAHARASHTRA,401303
105413,402-3778826-0854764,JNE3800,ANDHRA PRADESH,517408
105417,406-8939031-7157104,JNE3721,KERALA,686653
105419,402-0522124-2360350,SET363,KERALA,679561
105424,171-3563186-6985133,SET355,UTTAR PRADESH,210506
105425,405-7361119-1321112,JNE3760,TELANGANA,500044
105431,171-0819260-8655559,JNE3510,GOA,403703
105432,171-0819260-8655559,JNE3620,GOA,403703
105433,402-5317983-8573168,JNE2086,MAHARASHTRA,400042
105435,405-0259033-1654741,SET293,ASSAM,783370
105438,408-1099295-8583531,JNE3458,BIHAR,823001
105439,408-5729132-7869116,J0003,MAHARASHTRA,401303
105443,404-1797032-7917145,SET280,PUNJAB,148028
105445,171-6420554-1416353,J0005,UTTAR PRADESH,201301
105448,402-8397812-3137163,JNE2270,KERALA,682038
105449,402-8397812-3137163,JNE3784,KERALA,682038
105455,402-6102187-2672362,SET344,UTTAR PRADESH,224143
105457,403-3697717-2373101,SET323,TELANGANA,500004
105458,403-3697717-2373101,SET305,TELANGANA,500004
105464,408-1664036-5582704,JNE3807,PUNJAB,143112
105466,402-6177609-1633139,JNE3807,KARNATAKA,560024
105468,403-2560662-7163544,JNE3905,MAHARASHTRA,400042
105469,408-6534157-9659541,J0390,JHARKHAND,834008
105471,403-1980913-0591520,J0108,KARNATAKA,575004
105472,403-1980913-0591520,SET291,KARNATAKA,575004
105480,402-4893785-4021112,JNE3421,HARYANA,122022
105489,406-0487602-9726761,JNE3659,NAGALAND,797112
105491,404-4508703-2288323,J0349,HARYANA,132103
105508,405-5251451-4943562,J0230,HIMACHAL PRADESH,176059
105526,404-9457432-1581948,J0244,MAHARASHTRA,412105
105530,402-6399785-8852362,JNE3660,NAGALAND,797112
105536,408-8761068-6184357,JNE3798,TELANGANA,500089
105538,171-9370870-7890746,JNE3465,TAMIL NADU,624619
105540,171-3377175-6419537,SET435,BIHAR,800001
105541,402-4786007-4872349,JNE3905,MAHARASHTRA,400034
105542,402-4786007-4872349,JNE3861,MAHARASHTRA,400034
105547,408-1807639-4478749,JNE3618,UTTAR PRADESH,226022
105553,404-5450588-2974730,SET333,TAMIL NADU,643001
105555,407-1992059-0270727,JNE2171,KERALA,670662
105564,407-7444282-2113913,SET144,MAHARASHTRA,412101
105565,407-9379961-1620310,SET328,DELHI,110005
105567,406-1663492-7006730,JNE3793,KARNATAKA,562157
105569,405-6185895-7775509,JNE3697,JAMMU & KASHMIR,190011
105570,404-7737314-8349929,SET327,KARNATAKA,560100
105572,402-4974810-5256352,J0230,UTTAR PRADESH,201009
105578,171-0251406-5641908,J0401,TELANGANA,500026
105581,403-5489155-4756322,SET188,TELANGANA,500007
105584,405-0005420-8148374,J0340,BIHAR,845401
105586,403-2703978-3188367,SET336,KERALA,682002
105595,404-4341252-3125106,SET402,DELHI,110021
105598,171-4336083-5154705,J0244,RAJASTHAN,312601
105604,405-5178246-5260340,SET183,JHARKHAND,827014
105606,171-0738192-2691557,JNE3869,ANDHRA PRADESH,533102
105607,402-1046136-1720368,SET288,TAMIL NADU,600077
105610,407-9225037-2750755,JNE3710,HARYANA,122007
105617,402-1726856-5714748,SET344,MANIPUR,795005
105624,408-8407550-8953913,JNE3838,KARNATAKA,560100
105627,171-0971887-6154765,SET327,KARNATAKA,560017
105636,406-2174326-0913960,J0413,ANDHRA PRADESH,515411
105639,408-6810795-2269921,J0386,MADHYA PRADESH,481880
105642,171-2343480-3901117,JNE3412,Gujarat,384315
105649,405-1811623-0365944,JNE3160,ANDAMAN & NICOBAR ,744303
105652,406-8539075-3132356,J0399,KARNATAKA,560048
105655,405-1004732-0505968,SET304,TAMIL NADU,600087
105659,407-7921097-0912301,J0280,UTTAR PRADESH,201301
