HRBP,HR,ERRLOWOUTPUT
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
LOW,NORMAL,False
LOW,LOW,False
HIGH,HIGH,False
NORMAL,LOW,False
NORMAL,LOW,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,NORMAL,True
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
LOW,NORMAL,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,LOW,False
NORMAL,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
NORMAL,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,NORMAL,True
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,LOW,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,NORMAL,True
HIGH,HIGH,False
NORMAL,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,LOW,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,LOW,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,NORMAL,True
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,LOW,False
NORMAL,NORMAL,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,NORMAL,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
NORMAL,HIGH,True
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,NORMAL,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
NORMAL,HIGH,True
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,LOW,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
LOW,NORMAL,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
NORMAL,LOW,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,NORMAL,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
NORMAL,LOW,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
LOW,NORMAL,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,NORMAL,True
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,LOW,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
NORMAL,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
LOW,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,LOW,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,True
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,LOW,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,LOW,True
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,NORMAL,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,NORMAL,False
LOW,NORMAL,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
NORMAL,HIGH,True
LOW,NORMAL,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,NORMAL,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
LOW,NORMAL,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
NORMAL,HIGH,True
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
LOW,NORMAL,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
HIGH,HIGH,False
