lai_4,dm_4
0_5___1_5,1_00_kg_m2
0_5___1_5,1_16_kg_m2
0_0___0_5,0_00_kg_m2
1_5___2_5,1_60_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,0_92_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_26_kg_m2
0_5___1_5,1_22_kg_m2
0_0___0_5,0_26_kg_m2
1_5___2_5,1_34_kg_m2
0_5___1_5,0_90_kg_m2
0_5___1_5,1_32_kg_m2
0_5___1_5,1_34_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,0_98_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_26_kg_m2
0_5___1_5,0_90_kg_m2
0_0___0_5,0_50_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_14_kg_m2
0_5___1_5,1_34_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,1_40_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,0_82_kg_m2
0_0___0_5,0_74_kg_m2
0_5___1_5,1_24_kg_m2
1_5___2_5,1_48_kg_m2
0_0___0_5,0_52_kg_m2
0_5___1_5,1_40_kg_m2
0_0___0_5,0_00_kg_m2
0_0___0_5,0_00_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,1_18_kg_m2
0_0___0_5,0_00_kg_m2
0_5___1_5,1_22_kg_m2
1_5___2_5,1_52_kg_m2
0_5___1_5,1_46_kg_m2
0_5___1_5,1_24_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,1_30_kg_m2
0_5___1_5,0_84_kg_m2
0_5___1_5,1_28_kg_m2
0_5___1_5,1_30_kg_m2
0_5___1_5,1_30_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,0_96_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_38_kg_m2
0_5___1_5,1_30_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_08_kg_m2
1_5___2_5,1_34_kg_m2
0_5___1_5,1_14_kg_m2
0_0___0_5,0_44_kg_m2
0_5___1_5,1_12_kg_m2
1_5___2_5,1_26_kg_m2
0_5___1_5,0_92_kg_m2
0_5___1_5,1_14_kg_m2
0_5___1_5,1_20_kg_m2
0_0___0_5,0_62_kg_m2
0_0___0_5,0_30_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,0_94_kg_m2
0_0___0_5,0_94_kg_m2
0_0___0_5,0_52_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_28_kg_m2
0_5___1_5,0_94_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,0_90_kg_m2
0_5___1_5,1_10_kg_m2
0_0___0_5,0_28_kg_m2
0_5___1_5,1_30_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,1_26_kg_m2
0_5___1_5,0_96_kg_m2
0_5___1_5,1_10_kg_m2
0_0___0_5,0_76_kg_m2
0_0___0_5,0_12_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,1_10_kg_m2
1_5___2_5,1_16_kg_m2
0_0___0_5,0_34_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,1_34_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,1_22_kg_m2
1_5___2_5,1_14_kg_m2
0_5___1_5,1_22_kg_m2
0_0___0_5,0_52_kg_m2
0_5___1_5,0_96_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,0_82_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,0_90_kg_m2
0_5___1_5,1_02_kg_m2
0_0___0_5,0_08_kg_m2
0_5___1_5,1_22_kg_m2
0_5___1_5,1_44_kg_m2
1_5___2_5,1_10_kg_m2
0_5___1_5,1_30_kg_m2
1_5___2_5,1_48_kg_m2
0_0___0_5,0_54_kg_m2
0_5___1_5,1_14_kg_m2
0_5___1_5,1_04_kg_m2
0_0___0_5,0_72_kg_m2
0_5___1_5,1_32_kg_m2
0_5___1_5,0_78_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,0_70_kg_m2
0_5___1_5,1_24_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_00_kg_m2
0_0___0_5,0_00_kg_m2
0_0___0_5,0_92_kg_m2
0_0___0_5,0_38_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_04_kg_m2
1_5___2_5,1_38_kg_m2
0_0___0_5,0_64_kg_m2
0_5___1_5,1_30_kg_m2
0_0___0_5,0_62_kg_m2
0_5___1_5,1_22_kg_m2
0_0___0_5,0_32_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,1_44_kg_m2
0_5___1_5,0_96_kg_m2
0_5___1_5,1_04_kg_m2
0_0___0_5,0_56_kg_m2
0_0___0_5,0_56_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,0_80_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,1_18_kg_m2
0_0___0_5,0_38_kg_m2
0_5___1_5,1_06_kg_m2
1_5___2_5,1_40_kg_m2
0_5___1_5,0_88_kg_m2
0_5___1_5,0_98_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_42_kg_m2
0_5___1_5,1_18_kg_m2
0_0___0_5,0_06_kg_m2
0_5___1_5,1_34_kg_m2
0_5___1_5,0_90_kg_m2
0_5___1_5,1_24_kg_m2
0_0___0_5,0_30_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_14_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,1_22_kg_m2
0_0___0_5,0_36_kg_m2
0_5___1_5,1_34_kg_m2
0_0___0_5,0_00_kg_m2
0_0___0_5,0_62_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_08_kg_m2
0_0___0_5,0_00_kg_m2
0_5___1_5,0_94_kg_m2
0_5___1_5,1_22_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,1_04_kg_m2
0_0___0_5,0_34_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,0_94_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_02_kg_m2
0_0___0_5,0_30_kg_m2
0_5___1_5,0_84_kg_m2
0_0___0_5,0_52_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,1_40_kg_m2
0_0___0_5,0_48_kg_m2
0_5___1_5,1_14_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,0_94_kg_m2
1_5___2_5,1_42_kg_m2
0_5___1_5,1_38_kg_m2
0_5___1_5,0_90_kg_m2
0_5___1_5,0_92_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_16_kg_m2
0_0___0_5,0_66_kg_m2
0_0___0_5,0_40_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,1_00_kg_m2
0_0___0_5,0_56_kg_m2
0_5___1_5,1_10_kg_m2
0_0___0_5,0_24_kg_m2
0_5___1_5,1_36_kg_m2
0_5___1_5,0_80_kg_m2
0_0___0_5,0_00_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,1_22_kg_m2
0_5___1_5,1_28_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_18_kg_m2
0_0___0_5,0_42_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,0_98_kg_m2
0_0___0_5,0_20_kg_m2
0_5___1_5,0_98_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,1_14_kg_m2
0_5___1_5,1_28_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,1_44_kg_m2
0_0___0_5,0_36_kg_m2
1_5___2_5,1_32_kg_m2
0_5___1_5,1_28_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,0_72_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,1_44_kg_m2
0_5___1_5,1_26_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,0_88_kg_m2
0_5___1_5,1_10_kg_m2
1_5___2_5,1_26_kg_m2
0_0___0_5,0_00_kg_m2
0_0___0_5,0_00_kg_m2
0_5___1_5,1_24_kg_m2
0_5___1_5,1_26_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_20_kg_m2
0_0___0_5,0_08_kg_m2
0_5___1_5,0_90_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_28_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,0_70_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,1_40_kg_m2
1_5___2_5,1_68_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,1_24_kg_m2
0_5___1_5,1_14_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,0_74_kg_m2
0_0___0_5,0_72_kg_m2
1_5___2_5,1_22_kg_m2
0_5___1_5,0_78_kg_m2
0_5___1_5,1_12_kg_m2
0_0___0_5,0_00_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,1_02_kg_m2
1_5___2_5,1_10_kg_m2
0_0___0_5,0_60_kg_m2
0_5___1_5,1_16_kg_m2
0_0___0_5,0_32_kg_m2
0_5___1_5,1_00_kg_m2
0_0___0_5,0_60_kg_m2
0_5___1_5,0_92_kg_m2
0_0___0_5,0_14_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,1_28_kg_m2
0_0___0_5,0_54_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_10_kg_m2
0_0___0_5,0_66_kg_m2
0_5___1_5,1_22_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,1_22_kg_m2
0_5___1_5,0_90_kg_m2
1_5___2_5,1_40_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,0_92_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,1_16_kg_m2
1_5___2_5,1_52_kg_m2
0_5___1_5,0_84_kg_m2
0_5___1_5,0_96_kg_m2
0_5___1_5,1_12_kg_m2
1_5___2_5,1_38_kg_m2
0_0___0_5,0_08_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,1_18_kg_m2
1_5___2_5,1_30_kg_m2
1_5___2_5,1_46_kg_m2
0_5___1_5,1_22_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,0_88_kg_m2
0_0___0_5,0_22_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,1_34_kg_m2
0_5___1_5,0_84_kg_m2
0_5___1_5,1_24_kg_m2
0_0___0_5,0_22_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_34_kg_m2
0_5___1_5,0_92_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_52_kg_m2
0_5___1_5,0_82_kg_m2
1_5___2_5,1_30_kg_m2
0_5___1_5,1_34_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,0_78_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,0_92_kg_m2
0_0___0_5,0_10_kg_m2
0_5___1_5,1_24_kg_m2
0_5___1_5,1_24_kg_m2
0_5___1_5,0_86_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,1_40_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_32_kg_m2
0_5___1_5,1_42_kg_m2
0_0___0_5,0_36_kg_m2
0_5___1_5,1_14_kg_m2
0_5___1_5,1_46_kg_m2
0_5___1_5,1_22_kg_m2
0_5___1_5,0_86_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,1_26_kg_m2
0_5___1_5,1_22_kg_m2
0_5___1_5,1_36_kg_m2
0_5___1_5,0_94_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,0_74_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,1_28_kg_m2
0_0___0_5,0_88_kg_m2
0_0___0_5,0_82_kg_m2
1_5___2_5,1_28_kg_m2
0_5___1_5,1_04_kg_m2
0_0___0_5,0_74_kg_m2
0_5___1_5,1_24_kg_m2
0_5___1_5,0_90_kg_m2
1_5___2_5,1_20_kg_m2
0_5___1_5,1_38_kg_m2
0_5___1_5,1_44_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,1_12_kg_m2
1_5___2_5,1_22_kg_m2
0_5___1_5,1_02_kg_m2
0_0___0_5,0_36_kg_m2
0_0___0_5,0_66_kg_m2
0_5___1_5,1_26_kg_m2
0_5___1_5,1_18_kg_m2
0_0___0_5,0_24_kg_m2
0_0___0_5,0_06_kg_m2
0_0___0_5,0_00_kg_m2
0_5___1_5,1_14_kg_m2
0_5___1_5,0_84_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,1_12_kg_m2
1_5___2_5,1_46_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,0_98_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,1_10_kg_m2
1_5___2_5,1_16_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,0_90_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_08_kg_m2
0_0___0_5,0_00_kg_m2
0_5___1_5,0_94_kg_m2
0_5___1_5,0_82_kg_m2
0_0___0_5,0_70_kg_m2
0_5___1_5,0_88_kg_m2
0_5___1_5,1_14_kg_m2
0_0___0_5,0_08_kg_m2
0_5___1_5,1_32_kg_m2
0_5___1_5,1_30_kg_m2
0_5___1_5,1_06_kg_m2
0_0___0_5,0_46_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_34_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,0_82_kg_m2
0_5___1_5,1_20_kg_m2
1_5___2_5,1_40_kg_m2
0_0___0_5,0_50_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_26_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,0_86_kg_m2
1_5___2_5,1_54_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_28_kg_m2
0_5___1_5,1_08_kg_m2
0_0___0_5,0_00_kg_m2
0_5___1_5,0_76_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_18_kg_m2
1_5___2_5,1_28_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_26_kg_m2
0_5___1_5,1_32_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,1_30_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,1_04_kg_m2
0_0___0_5,0_72_kg_m2
0_5___1_5,1_34_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,0_78_kg_m2
0_0___0_5,0_42_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,1_20_kg_m2
0_0___0_5,0_64_kg_m2
0_5___1_5,0_92_kg_m2
0_5___1_5,0_96_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_12_kg_m2
0_0___0_5,0_56_kg_m2
0_5___1_5,1_22_kg_m2
0_5___1_5,0_94_kg_m2
0_5___1_5,1_36_kg_m2
0_5___1_5,1_28_kg_m2
0_0___0_5,0_18_kg_m2
0_5___1_5,1_36_kg_m2
0_5___1_5,1_06_kg_m2
0_0___0_5,0_08_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,1_30_kg_m2
1_5___2_5,1_44_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,1_12_kg_m2
0_0___0_5,0_48_kg_m2
0_5___1_5,1_10_kg_m2
0_0___0_5,0_62_kg_m2
0_5___1_5,0_88_kg_m2
0_5___1_5,1_36_kg_m2
0_0___0_5,0_16_kg_m2
0_5___1_5,0_86_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,0_82_kg_m2
0_5___1_5,1_00_kg_m2
0_0___0_5,0_00_kg_m2
0_5___1_5,0_92_kg_m2
0_5___1_5,0_80_kg_m2
0_5___1_5,1_30_kg_m2
0_5___1_5,1_14_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,1_24_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_26_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_32_kg_m2
1_5___2_5,1_38_kg_m2
0_5___1_5,0_88_kg_m2
0_0___0_5,0_12_kg_m2
0_0___0_5,0_38_kg_m2
0_5___1_5,0_94_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_38_kg_m2
0_0___0_5,0_38_kg_m2
0_5___1_5,1_34_kg_m2
0_5___1_5,1_08_kg_m2
0_0___0_5,0_72_kg_m2
0_5___1_5,0_98_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_04_kg_m2
0_0___0_5,0_26_kg_m2
0_5___1_5,1_26_kg_m2
0_0___0_5,0_00_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_12_kg_m2
0_0___0_5,0_00_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,1_14_kg_m2
1_5___2_5,1_46_kg_m2
0_0___0_5,0_28_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,0_98_kg_m2
0_5___1_5,1_34_kg_m2
1_5___2_5,1_40_kg_m2
0_0___0_5,0_16_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,1_12_kg_m2
0_0___0_5,0_16_kg_m2
0_5___1_5,1_28_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,1_30_kg_m2
0_0___0_5,0_38_kg_m2
0_5___1_5,1_32_kg_m2
0_0___0_5,0_22_kg_m2
0_5___1_5,0_90_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_02_kg_m2
1_5___2_5,1_26_kg_m2
0_5___1_5,1_30_kg_m2
0_0___0_5,0_22_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_14_kg_m2
0_5___1_5,0_90_kg_m2
0_5___1_5,0_94_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_34_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,0_90_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_10_kg_m2
1_5___2_5,1_30_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,0_98_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_14_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,1_22_kg_m2
0_0___0_5,0_80_kg_m2
0_5___1_5,1_26_kg_m2
0_0___0_5,0_00_kg_m2
0_0___0_5,0_00_kg_m2
0_5___1_5,1_20_kg_m2
0_0___0_5,0_28_kg_m2
0_0___0_5,0_54_kg_m2
0_0___0_5,0_80_kg_m2
0_0___0_5,0_18_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,1_22_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,0_98_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,1_50_kg_m2
0_0___0_5,0_22_kg_m2
0_5___1_5,1_40_kg_m2
0_5___1_5,0_98_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,0_78_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,0_84_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_14_kg_m2
0_5___1_5,1_14_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,0_80_kg_m2
0_5___1_5,1_10_kg_m2
0_0___0_5,0_06_kg_m2
0_5___1_5,0_96_kg_m2
1_5___2_5,1_26_kg_m2
0_5___1_5,1_02_kg_m2
0_0___0_5,0_18_kg_m2
1_5___2_5,1_30_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,1_18_kg_m2
0_0___0_5,0_18_kg_m2
0_5___1_5,1_30_kg_m2
0_5___1_5,1_50_kg_m2
0_0___0_5,0_08_kg_m2
1_5___2_5,1_08_kg_m2
0_5___1_5,1_40_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_12_kg_m2
0_0___0_5,0_56_kg_m2
0_5___1_5,1_30_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,1_20_kg_m2
0_0___0_5,0_46_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,0_94_kg_m2
0_5___1_5,0_98_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,0_98_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,0_82_kg_m2
0_0___0_5,0_38_kg_m2
0_0___0_5,0_62_kg_m2
0_5___1_5,1_28_kg_m2
0_0___0_5,0_34_kg_m2
0_5___1_5,1_44_kg_m2
1_5___2_5,1_50_kg_m2
0_5___1_5,1_36_kg_m2
0_5___1_5,1_14_kg_m2
0_0___0_5,0_42_kg_m2
0_5___1_5,1_46_kg_m2
1_5___2_5,1_24_kg_m2
0_5___1_5,0_92_kg_m2
0_5___1_5,1_30_kg_m2
0_5___1_5,1_42_kg_m2
0_5___1_5,0_88_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,0_84_kg_m2
0_5___1_5,1_32_kg_m2
0_5___1_5,0_98_kg_m2
0_0___0_5,0_14_kg_m2
0_0___0_5,0_36_kg_m2
1_5___2_5,1_42_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,0_96_kg_m2
0_5___1_5,1_32_kg_m2
0_0___0_5,0_46_kg_m2
0_5___1_5,1_28_kg_m2
0_5___1_5,1_40_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_24_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_26_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,0_82_kg_m2
0_5___1_5,0_98_kg_m2
0_5___1_5,0_98_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,0_92_kg_m2
0_0___0_5,0_00_kg_m2
0_5___1_5,0_92_kg_m2
0_5___1_5,1_36_kg_m2
0_5___1_5,1_30_kg_m2
1_5___2_5,1_52_kg_m2
0_5___1_5,1_28_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_00_kg_m2
0_0___0_5,0_40_kg_m2
0_5___1_5,1_14_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_14_kg_m2
0_5___1_5,0_88_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,0_98_kg_m2
0_5___1_5,0_88_kg_m2
0_0___0_5,0_00_kg_m2
0_5___1_5,1_02_kg_m2
0_0___0_5,0_00_kg_m2
0_0___0_5,0_44_kg_m2
1_5___2_5,1_28_kg_m2
1_5___2_5,1_18_kg_m2
0_5___1_5,0_94_kg_m2
0_0___0_5,0_44_kg_m2
0_5___1_5,1_36_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,0_98_kg_m2
0_5___1_5,1_58_kg_m2
0_0___0_5,0_08_kg_m2
0_0___0_5,0_60_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,0_94_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_24_kg_m2
0_5___1_5,1_22_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_10_kg_m2
0_0___0_5,0_30_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,1_18_kg_m2
0_5___1_5,1_06_kg_m2
0_0___0_5,0_24_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_14_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,1_32_kg_m2
0_0___0_5,0_54_kg_m2
0_5___1_5,1_10_kg_m2
0_0___0_5,0_00_kg_m2
0_0___0_5,0_16_kg_m2
0_0___0_5,1_00_kg_m2
0_0___0_5,0_10_kg_m2
0_5___1_5,0_98_kg_m2
0_5___1_5,1_40_kg_m2
0_0___0_5,0_80_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,1_24_kg_m2
1_5___2_5,1_42_kg_m2
0_5___1_5,0_96_kg_m2
0_5___1_5,1_22_kg_m2
0_5___1_5,0_96_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_26_kg_m2
0_5___1_5,1_24_kg_m2
1_5___2_5,1_48_kg_m2
0_0___0_5,0_46_kg_m2
0_5___1_5,1_22_kg_m2
0_5___1_5,1_04_kg_m2
0_0___0_5,0_44_kg_m2
0_5___1_5,1_16_kg_m2
0_5___1_5,1_10_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,0_60_kg_m2
0_5___1_5,1_18_kg_m2
0_0___0_5,0_36_kg_m2
0_5___1_5,1_14_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_38_kg_m2
0_5___1_5,0_92_kg_m2
1_5___2_5,1_46_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_26_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,1_24_kg_m2
0_5___1_5,1_12_kg_m2
0_5___1_5,1_08_kg_m2
0_5___1_5,1_04_kg_m2
0_5___1_5,1_30_kg_m2
0_0___0_5,0_48_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_46_kg_m2
0_0___0_5,0_58_kg_m2
1_5___2_5,1_28_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,0_82_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,1_46_kg_m2
0_5___1_5,1_34_kg_m2
0_5___1_5,1_02_kg_m2
0_5___1_5,1_20_kg_m2
0_0___0_5,0_42_kg_m2
0_0___0_5,0_46_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,1_32_kg_m2
0_5___1_5,1_00_kg_m2
0_5___1_5,0_80_kg_m2
0_5___1_5,1_20_kg_m2
0_5___1_5,1_26_kg_m2
0_0___0_5,0_00_kg_m2
0_5___1_5,1_30_kg_m2
0_5___1_5,1_06_kg_m2
0_5___1_5,1_06_kg_m2
